"attachments/0/accessibilityCaption","attachments/0/id","attachments/0/type","attachments/0/url","attachments/1/accessibilityCaption","attachments/1/id","attachments/1/type","attachments/1/url","attachments/2/accessibilityCaption","attachments/2/id","attachments/2/type","attachments/2/url","attachments/3/accessibilityCaption","attachments/3/id","attachments/3/type","attachments/3/url","attachments/4/accessibilityCaption","attachments/4/id","attachments/4/type","attachments/4/url","author/id","author/name","author/profilePicture","author/profileUrl","commentsCount","postId","postText","reactions/haha","reactions/like","reactions/love","reactions/sorry","reactions/wow","reactionsCount","sharesCount","timestamp","url"
,,,,,,,,,,,,,,,,,,,,"100069376935376","Andres Magsaysay","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/712764140_27136267099359308_3858763415908022832_n.jpg?stp=cp6_dst-jpg_tt6&cstp=mx1673x1672&ctp=s40x40&_nc_cat=102&ccb=1-7&_nc_sid=e99d92&_nc_ohc=mXESTynE74MQ7kNvwHxyeNR&_nc_oc=Adpj1fhcWsnkj7GaNA3Oe18D25Kl850m8aApaos8a4qdlpKHxbXLoGfWDmuR4qTjKT0&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=fEwzxRFFEbI8txyo7WhMHw&_nc_ss=7c2a8&oh=00_AQBP3TRMbumnpCB3K5wZXQffVCXkj_LRlycHdg9qHaNWGA&oe=6A5FBF2B","https://www.facebook.com/andres.magsaysay","0","2511883268923166","OCD Office in the region is validating reports of casualties in the area. Difficulty of cellular signals are also hampering coordination.

#ursulaPH
#communicationisAID
#proudtoberettPH🇵🇭",,,,"1",,"1","0","1577258570000","https://www.facebook.com/RETT.Org.ph/posts/pfbid02Xtr9XLzBUcMrTTAW5eGkbuYwPJN449hpyWGD2Wg6BTbk8nFQCMyZieFY9vS3SiQUl"
,,,,,,,,,,,,,,,,,,,,"100000716946721","Pagasa Nationalcapitalregionprsd","https://scontent-iad6-1.xx.fbcdn.net/v/t1.6435-1/117890349_325012645508210_7691668635129397714_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s24x24&_nc_cat=109&ccb=1-7&_nc_sid=e99d92&_nc_ohc=nzJFNRcbOIIQ7kNvwG7Hrs4&_nc_oc=AdpjXE9jW5tMnCO8yRsbdOInvQjiBrUExJIgaPVDatoQTLF8RcSmGC4ptFVrkL5h6xc&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=ok9WNaMhZ3Vr8JhZThAQuA&_nc_ss=7c2a8&oh=00_AQBSOxKtKX5ZT86bLfdMsHcCf2rnoWTnrNdaQ2WzlogrOw&oe=6A815C21","https://www.facebook.com/pagasa.nationalcapitalregion","0","2542132006024657","",,,,"2",,,,"1577286192000","https://www.facebook.com/groups/2142430949328100/permalink/2542132006024657/"
,,,,,,,,,,,,,,,,,,,,"563667012","James Manaloto","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/647866164_10162969337847013_7040435911934513133_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx294x293&ctp=s24x24&_nc_cat=108&ccb=1-7&_nc_sid=e99d92&_nc_ohc=n62niMI64sAQ7kNvwHN_P5R&_nc_oc=AdqvbLcUcF3cLMn0LcQvEnBjOzERnIBE26Cc2Z8vqcKXJ5sC3VqKEQR2wIQY16LTSlo&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=ok9WNaMhZ3Vr8JhZThAQuA&_nc_ss=7c2a8&oh=00_AQDD50_jf0dFxGrYez4YyaNPAH91SaTsrYGw-ehUsrvpyg&oe=6A5FC7D6","https://www.facebook.com/jsmana","0","1069969686680659","Lady Own and 1st Owner,Casa Maintained,Nothing to Fix,Bank Fully Paid,Original OR and CR,Gas and Go.

1st Owner
120k mileage
Complete Casa Records
Push Start
Sunroof
Genuine Leather Seats
Power Seats
Power Tailgate
Cruise Control
Paddle Shifter
100% not flooded
95% Tires
No history of accidents

Kindly Contact no. / send SMS to 09211891796

Only Serious Buyer and Legit Buyer",,,,,,"0","0","1577185254000","https://www.facebook.com/groups/174989109512059/permalink/1069969686680659/?sale_post_id=1069969686680659"
"No photo description available.","1131183493723465","photo","https://www.facebook.com/photo.php?fbid=1131183493723465&set=a.633900908763774&type=3","No photo description available.","1131183650390116","photo","https://www.facebook.com/photo.php?fbid=1131183650390116&set=a.633900908763774&type=3","No photo description available.","1131184727056675","photo","https://www.facebook.com/photo.php?fbid=1131184727056675&set=a.633900908763774&type=3",,,,,,,,,"100064316126987","West End & The Perch at Highland Park","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/650731362_1333041138849744_5438741691910760476_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1500x1500&ctp=s40x40&_nc_cat=105&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=wWgBXeXrL7wQ7kNvwGc2g24&_nc_oc=AdrAhKAlMzb5j5ITmUJd97O3DDLqVwvw99bswC0q23Id4vpw7Mx9lz3U-IHuBF7fwmY&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=ok9WNaMhZ3Vr8JhZThAQuA&_nc_ss=7c2a8&oh=00_AQBy2GVExV0WlWg-wF0hJGTd-yOWDw8Kw0Ke58bG57sdKg&oe=6A5FD146","https://www.facebook.com/sunvalleyhighlandpark","0","1131185733723241","Begin a new chapter of your life where mornings are always great and experience a resort living style in Sun Valley Estates, Antipolo City, FLOOD FREE, a nature inspired sanctuary away from the hustle and bustle of modern busy city life.

TAKE ADVANTAGE of OUR PROMO
🚩FOR RESIDENTIAL LOTS
📌20% discount for outright cash payments
📌NO DOWN PAYMENT - 5 yrs to pay at ZERO INTEREST

🚩FOR HOUSE & LOT Package
📌10% discount for outright cash payment
For more details, visit www.ramia.ph OR call /text for free tripping assistance

GLOBE: 0917 362 6109
EMAIL: miapadua@gmail.com
PRC L#20033 -10/06/2020
HLURB 00328 - 11/30/2020
PTR #6732014 - 01/28/2019 -Antipolo
REBAP OR#30502 -12/31/2019",,"18","1",,,"19","0","1577851978000","https://www.facebook.com/sunvalleyhighlandpark/posts/pfbid0SSuQYFSM8mVYN9uiSHrnT7qLKuMZ8L3u3gS4HjJ8QCfAJRLwRBbCFDZpjiR2RrGNl"
,,,,,,,,,,,,,,,,,,,,"100064849864375","DOST-PAGASA","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/487303686_1099355335569452_7045424019269009221_n.png?stp=cp0_dst-png&cstp=mx1001x1001&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=8-rGnn6nM6QQ7kNvwEkDyl-&_nc_oc=AdqjjQr_rsnK6cyzyyUS3z_KrvaX8PZ8TfRUBRwkg8xOGWemPNDw0Sfo98Rd7R3eU28&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=ok9WNaMhZ3Vr8JhZThAQuA&_nc_ss=7c2a8&oh=00_AQA2K9JIpK5vLHHZYWm5Hqtf5BUcVCgNLGWUWVu_MFiLkA&oe=6A5FC79F","https://www.facebook.com/PAGASA.DOST.GOV.PH","0","2612787142151987","SEVERE WEATHER BULLETIN #13
FOR: TYPHOON ""#UrsulaPH"" (PHANFONE)
TROPICAL CYCLONE: WARNING
ISSUED AT 11:00 PM, 24 December 2019
(Valid for broadcast until the next bulletin to be issued at 2 AM tomorrow)

""URSULA"" MAINTAINS ITS STRENGTH AND IS NOW HEADING TOWARDS THE SOUTHERN MASBATE-NORTHEASTERN PANAY AREA.
• The eyewall of Typhoon ""URSULA"" is bringing very destructive winds and intense rainfall over southwestern portion of Samar, northern portion of Leyte and Biliran. Extreme northern Cebu, Masbate, and northeastern Iloilo will be affected by the eyewall in the coming hours. The passage of the eye in some of the aforementioned areas will bring calm conditions. However, as soon as the eye moves out of the area, violent conditions will resume as the trailing eyewall passes.

Heavy Rainfall Outlook
• Between tonight and tomorrow evening: Occasional to frequent heavy with intermittent intense rains over Eastern Visayas, Masbate, northern and central Cebu, northern portion of Negros Provinces, Aklan, Capiz, Antique, Iloilo, Guimaras, Romblon, Marinduque, Calamian Islands, Cuyo Islands, and Mindoro Provinces. Light to moderate with intermittent heavy rains, Bicol Region, rest of Visayas, CALABARZON, Aurora and the northern portion of mainland Palawan.
• Residents in these areas are advised to take appropriate measures to reduce the potential impact of flooding and rain-induced landslides, especially in areas identified to be highly to very highly susceptible to these hazards.

Onset of Tropical Cyclone Winds:
• Moderate to strong winds to begin affecting the Mindoro Provinces tomorrow early morning; northern portion of Palawan and the rest of CALABARZON tomorrow morning; Metro Manila, Bulacan and Bataan between tomorrow morning and afternoon.
• Damaging gale to storm-force winds to begin affecting areas under TCWS#2, particularly over Romblon, Marinduque, southern portion of Bondoc Peninsula, and most of Western Visayas tonight or tomorrow early morning; Mindoro Provinces, Calamian Islands, and Cuyo Islands tomorrow morning.
• Destructive typhoon-force winds to begin affecting Masbate and extreme northern Cebu tonight; Capiz, Aklan, northeastern Iloilo and Romblon between tomorrow early morning and tomorrow morning.

Other Hazards and Warning Information:
• Rough sea conditions will prevail over the seaboards of areas under TCWS, as well as the northern and eastern seaboards of Mindanao. Sea travel remains risky over these areas
• Storm surge of up to 2.0 meters may affect the several coastal areas of Samar, Eastern Samar, northern portion of Leyte, Biliran, Masbate, extreme northern Cebu, northeastern Iloilo, Capiz, Aklan, northern Antique, Romblon, Marinduque, Mindoro Provinces, Calamian Islands, and Cuyo Islands in the next 24 hours.
• Previous landfalls today: Salcedo, Eastern Samar (4:45 PM); Tacloban City, Leyte (7:30 PM); Cabucgayan, Biliran (9:15 PM).

Location of eye/center: At 10:00 PM today, the eye of Typhoon ""URSULA"" was located based on all available data including Guiuan, Mactan, Bohol, and Iloilo Doppler Radars in the vicinity of Calubian, Leyte (11.5°N, 124.3°E).
Strength: Maximum sustained winds of up to 130 km/h near the center and gustiness of up to 200 km/h.
Movement: Moving West Northwest at 25 km/h.

Forecast Positions
• 24 Hour (Tomorrow evening): 50 km North Northwest of Coron, Palawan (12.4°N, 120.0°E)
• 48 Hour (Thursday evening): 370 km West Southwest of Subic, Zambales (13.6°N, 117.1°E)
• 72 Hour (Friday evening): 540 km West Southwest of Subic, Zambales (13.8°N, 115.4°E)
• 96 Hour (Saturday evening): 865 km West of Subic, Zambales (OUTSIDE PAR) (14.0°N, 112.3°E)

TROPICAL CYCLONE WIND SIGNAL

TCWS #3 (121-170 km/h winds prevailing or expected in 18 hours)
Masbate including Ticao Island, and Romblon
Northern Samar, Samar, Eastern Samar, Biliran, Leyte, extreme Northern Cebu including Bantayan and Camotes Islands (Daanbantayan, Medellin, Bogo City, Tabogon, San Remigio, Bantayan, Sta. Fe, Madridejos, San Francisco, Poro, Tudela, Pilar), Capiz, Aklan, northern Antique (Libertad, Pandan, Sebaste, Culasi, Tibiao), and northeastern Iloilo (Lemery, Sara, Concepcion, San Dionisio, Batad, Estancia, Balasan, Carles)

TCWS #2 (61-120 km/h winds prevailing or expected in 24 hours)
Southern portion of Quezon (Mulanay, San Narciso, San Andres, San Francisco), Marinduque, Oriental Mindoro, Occidental Mindoro including Lubang Island, Albay, Sorsogon, Burias Island, Calamian and Cuyo Islands
Southern Leyte, the rest of Northern Cebu (Tabuelan, Borbon, Tuburan, Sogod, Catmon, Carmen, Asturias), Central Cebu (Danao City, Balamban, Compostela, Liloan, Consolacion, Mandaue City, Cebu City, Lapu-Lapu City, Cordova, Talisay, Minglanilla, Naga City, San Fernando, Carcar City, Aloguinsan, Pinamungahan, Toledo City), the rest of northern Iloilo (Barotac Viejo, San Rafael, Passi City, Bingawan, Calinog, Lambunao, Dueñas, San Enrique, Banate, Anilao, Dingle, Barotac Nuevo, Pototan, Mina, Badiangan, Janiuay), central Antique (Barbaza, Laua-an, Bugasong, Patnongon, Valderrama), and northern Negros Occidental (Talisay, Silay City, Enrique B. Magalona, Victorias City, Manapla, Cadiz City, Sagay City, Escalante City, Toboso, Calatrava)

TCWS #1 (30-60 km/h winds prevailing or expected in 36 hours)
Bulacan, Bataan, Metro Manila, Rizal, Cavite, the rest of Quezon, Laguna, Batangas, Camarines Sur, Camarines Norte, Catanduanes, northern mainland Palawan (Linapacan, El Nido, Taytay, Araceli, Dumaran, San Vicente, Roxas)
Rest of Cebu, Bohol, Siquijor, the rest of Antique, the rest of Iloilo, Guimaras, the rest of Negros Occidental, Negros Oriental
Dinagat Islands, Surigao del Norte including Siargao and Bucas Grande Islands

The public and the disaster risk reduction and management council concerned are advised to take appropriate actions and watch for the next Severe Weather Bulletin to be issued at 2 AM tomorrow.",,"5",,"2",,"7","0","1577201380000","https://www.facebook.com/MarikinaRescue161/posts/pfbid02dveXDFmDCgi9Zst3VKxZg4AJr29B2Dg9WKs6TRCCokEfexkr2xFixusreDWiepVsl"
,,,,,,,,,,,,,,,,,,,,"751817217","Jonathan Ray Gantan","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/605719448_10162455020307218_2798809755856040991_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1080x1088&ctp=s24x24&_nc_cat=106&ccb=1-7&_nc_sid=1d2534&_nc_ohc=LfhoJRNC4RUQ7kNvwF_GlRV&_nc_oc=Adpvdj-cnNBL1aQXEEZCBfz8fUCtZ8SyO30WdehQHovdTE87N0LaUbyOQnjavCgsGTM&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=ok9WNaMhZ3Vr8JhZThAQuA&_nc_ss=7c2a8&oh=00_AQBXHa1JSfIktP6Vy7aoG1jYmefdmkToAmFf81BVkb_4XQ&oe=6A5FCB12","https://www.facebook.com/jgantan","0","1439378512904684","Mitsubishi Mirage G4 2015mdl

50k plus mileage

dual Srs Airbags

1.2 mivec engine super tipid sa gas

automatic Transmission good transmission no delay

fresh intact exterior 

nice body original color Napaka Kintab po ng body paint

Nice interior clean black intact

intact Casa conduction sticker

intact Casa  DENR sticker

alarm with central locking system

keyless entry

updated registration up to 2020

complete legal papers open deed of sale with i.d. from the first owner

bought from the first owner kaya 2nd owner ako  

Cool Air Condition system

Makapal apat na gulong 95%

naka stainless tip muffler na

original Rain / Sun visor

wrap around tint

no accident history 

not flooded hindi po lumulubog dito sa angeles city pampanga

No engine problem

No transmission problem

No documents problem

Gas up and Go

Angeles city Pampanga Location

325k nego very slight

***0905 ***576 ***0834

___0905___576___0834",,,,,,"0","0","1577150663000","https://www.facebook.com/groups/JDMplanetPH/permalink/1439378512904684/?sale_post_id=1439378512904684"
,,,,,,,,,,,,,,,,,,,,"751817217","Jonathan Ray Gantan","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/605719448_10162455020307218_2798809755856040991_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1080x1088&ctp=s24x24&_nc_cat=106&ccb=1-7&_nc_sid=1d2534&_nc_ohc=LfhoJRNC4RUQ7kNvwF_GlRV&_nc_oc=Adpvdj-cnNBL1aQXEEZCBfz8fUCtZ8SyO30WdehQHovdTE87N0LaUbyOQnjavCgsGTM&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=ok9WNaMhZ3Vr8JhZThAQuA&_nc_ss=7c2a8&oh=00_AQBXHa1JSfIktP6Vy7aoG1jYmefdmkToAmFf81BVkb_4XQ&oe=6A5FCB12","https://www.facebook.com/jgantan","0","1069612756716352","Mitsubishi Mirage G4 2015mdl

50k plus mileage

dual Srs Airbags

1.2 mivec engine super tipid sa gas

automatic Transmission good transmission no delay

fresh intact exterior 

nice body original color Napaka Kintab po ng body paint

Nice interior clean black intact

intact Casa conduction sticker

intact Casa  DENR sticker

alarm with central locking system

keyless entry

updated registration up to 2020

complete legal papers open deed of sale with i.d. from the first owner

bought from the first owner kaya 2nd owner ako  

Cool Air Condition system

Makapal apat na gulong 95%

naka stainless tip muffler na

original Rain / Sun visor

wrap around tint

no accident history 

not flooded hindi po lumulubog dito sa angeles city pampanga

No engine problem

No transmission problem

No documents problem

Gas up and Go

Angeles city Pampanga Location

325k nego very slight

***0905 ***576 ***0834

___0905___576___0834",,,,,,"0","0","1577149703000","https://www.facebook.com/groups/174989109512059/permalink/1069612756716352/?sale_post_id=1069612756716352"
,,,,,,,,,,,,,,,,,,,,"100064849864375","DOST-PAGASA","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/487303686_1099355335569452_7045424019269009221_n.png?stp=cp0_dst-png&cstp=mx1001x1001&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=8-rGnn6nM6QQ7kNvwEkDyl-&_nc_oc=AdqjjQr_rsnK6cyzyyUS3z_KrvaX8PZ8TfRUBRwkg8xOGWemPNDw0Sfo98Rd7R3eU28&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=BEbf4GN9OMUkSq5px58iSg&_nc_ss=7c2a8&oh=00_AQBxbfZcKusHUIaPcOGNA67HFywA9N1Ln-lQttUT7NWHjA&oe=6A5FC79F","https://www.facebook.com/PAGASA.DOST.GOV.PH","0","2613381438759224","SEVERE WEATHER BULLETIN #15
FOR: TYPHOON ""#UrsulaPH"" (PHANFONE)
TROPICAL CYCLONE: WARNING
ISSUED AT 5:00 AM, 25 December 2019
(Valid for broadcast until the next bulletin to be issued at 8 AM today)

""URSULA"" SLIGHTLY INTENSIFIES AND IS NOW OVER THE JINTOTOLO CHANNEL NORTH OF ILOILO.

• The eyewall of Typhoon ""URSULA"" is bringing very destructive winds and intense rainfall over southern Masbate, Capiz and northeastern Iloilo. Romblon, Aklan and northern Antique will be affected by the eyewall in the coming hours. The passage of the eye in some of the aforementioned areas will bring calm conditions. However, as soon as the eye moves out of the area, violent conditions will resume as the other areas of the eyewall passes over.
Heavy Rainfall Outlook
• Until tonight: Occasional to frequent heavy with intermittent intense rains over Masbate, extreme northern Cebu, northern Negros Provinces, Aklan, Antique, Capiz, Iloilo, Guimaras, Romblon, Calamian Islands, Cuyo Islands, and Mindoro Provinces. Light to moderate rains with isolated heavy rainshowers over Bicol Region, rest of Visayas, CALABARZON, Marinduque, Aurora and the northern portion of mainland Palawan.
• Residents in these areas are advised to take appropriate measures to reduce the potential impact of flooding and rain-induced landslides, especially in areas identified to be highly to very highly susceptible to these hazards.
Onset of Tropical Cyclone Winds:
• Moderate to strong winds to begin affecting the northern portion of Palawan and most of CALABARZON this morning; Metro Manila and Bataan between this morning and afternoon.
• Damaging gale to storm-force winds to begin affecting Mindoro Provinces this morning; Calamian Islands, and Cuyo Islands between this morning and afternoon.
• Destructive typhoon-force winds to begin affecting Aklan, northern Antique and Romblon this morning; southern Mindoro Provinces between this morning and afternoon.
Other Hazards and Warning Information:
• Rough sea conditions will prevail over the seaboards of areas under TCWS, as well the seaboards of Aurora, and the northern and eastern seaboards of Mindanao. Sea travel remains risky over these areas
• Storm surge of up to 2.0 meters may affect several coastal areas in extreme northern Cebu, Masbate, Aklan, Capiz, northern Antique, northeastern Iloilo, Romblon, Marinduque, and Mindoro Provinces, Calamian Islands and Cuyo Islands.
• Landfalls: Salcedo, Eastern Samar (4:45 PM yesterday); Tacloban City, Leyte (7:30 PM yesterday); Cabucgayan, Biliran (9:15 PM yesterday); Gigantes Islands, Carles, Iloilo (2:30 AM today).

Location of eye/center At 4:00 AM today, the eye of Typhoon ""URSULA"" was located based on all available data including Iloilo Doppler Radar at 40 km East Northeast of Roxas City, Capiz (11.7°N, 123.1°E).
Strength Maximum sustained winds of up to 140 km/h near the center and gustiness of up to 195 km/h.
Movement Moving West Northwest at 25 km/h.

Forecast Positions
• 24 Hour (Tomorrow morning): 150 km Northwest of Coron, Palawan (12.8°N, 119.1°E)
• 48 Hour (Friday morning):495 km West of Calapan City, Oriental Mindoro (13.6°N, 116.6°E)
• 72 Hour (Saturday morning): 700 km West of Calapan City, Oriental Mindoro (OUTSIDE PAR) (13.8°N, 114.7°E)
• 96 Hour (Sunday morning):955 km West of Subic, Zambales (OUTSIDE PAR) (14.0°N, 111.5°E)

TROPICAL CYCLONE WIND SIGNAL
TCWS #3 (121-170 km/h winds prevailing or expected in 18 hours)
Masbate including Ticao Island, Romblon, southern Oriental Mindoro (Roxas, Mansalay, Bulalacao), and southern Occidental Mindoro (Calintaan, Rizal, San Jose, Magsaysay), Extreme northern Cebu including Bantayan Islands (Daanbantayan, Medellin, Bantayan, Sta. Fe, Madridejos), Capiz, Aklan, northern Antique (Libertad, Pandan, Sebaste, Culasi, Tibiao, Barbaza, Laua-an), and northern Iloilo (Calinog, Bingawan, Passi City, San Enrique, San Rafael, Barotac Viejo, Ajuy, Lemery, Sara, Concepcion, San Dionisio, Batad, Estancia, Balasan, Carles)

TCWS #2 (61-120 km/h winds prevailing or expected in 24 hours)
Southern portion of Quezon (Macalelon, General Luna, Catanauan, Mulanay, San Narciso, San Andres, San Francisco), Marinduque, the rest of Oriental Mindoro, the rest of Occidental Mindoro including Lubang Island, Albay, Sorsogon, Burias Island, Calamian and Cuyo Islands, Biliran, northwestern Leyte (Calubian, San Isidro, Tabango, Villaba, Matag-ob, Palompon, Isabel, Merida, Ormoc City, Kananga, Leyte, Capoocan, Carigara, Barugo, Tunga, Jaro), Northern Samar, Samar, the rest of northern Cebu including Camotes Islands (San Francisco, Poro, Tudela, Pilar, Bogo City, Tabogon, San Remigio, Borbon, Tabuelan, Tuburan, Sogod, Catmon, Carmen, Asturias), central Cebu (Danao City, Balamban, Compostela, Liloan, Consolacion, Mandaue City, Cebu City, Lapu-Lapu City, Cordova, Talisay, Minglanilla, Naga City, San Fernando, Carcar City, Aloguinsan, Pinamungahan, Toledo City), the rest of Iloilo, the rest of Antique, Guimaras, and northern Negros Occidental (Valladolid, Pulupandan, Bago City, Murcia, San Carlos City, Salvador Benedicto, Bacolod City, Talisay, Silay City, Enrique B. Magalona, Victorias City, Manapla, Cadiz City, Sagay City, Escalante City, Toboso, Calatrava)

TCWS #1 (30-60 km/h winds prevailing or expected in 36 hours)
Bataan, Metro Manila, Rizal, Cavite, the rest of Quezon, Laguna, Batangas, Camarines Sur, Camarines Norte, Catanduanes, and northern mainland Palawan (Linapacan, El Nido, Taytay, Araceli, Dumaran, San Vicente, Roxas), Eastern Samar, the rest of Leyte, Southern Leyte, Bohol, Siquijor, the rest of Cebu, the rest of Negros Occidental, and Negros Oriental

The public and the disaster risk reduction and management council concerned are advised to take appropriate actions and watch for the next Severe Weather Bulletin to be issued at 8 AM today.",,"6",,,,"6","0","1577224003000","https://www.facebook.com/MarikinaRescue161/posts/pfbid0YjzZpXspqKYdim5KkUdBHHEsntgZPsrcpyz3WxuWwjneWG7CgR3NYizBEiFFTxAdl"
,,,,,,,,,,,,,,,,,,,,"100020766818186","Pagasa Nationalcapitalregionprsd","https://scontent-iad6-1.xx.fbcdn.net/v/t1.6435-1/117890349_325012645508210_7691668635129397714_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s24x24&_nc_cat=109&ccb=1-7&_nc_sid=e99d92&_nc_ohc=nzJFNRcbOIIQ7kNvwG7Hrs4&_nc_oc=AdpjXE9jW5tMnCO8yRsbdOInvQjiBrUExJIgaPVDatoQTLF8RcSmGC4ptFVrkL5h6xc&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=BEbf4GN9OMUkSq5px58iSg&_nc_ss=7c2a8&oh=00_AQDh6zO9F05iFivTsGbW4DW7k3FFlUiBfFJbANOR0nRZxQ&oe=6A815C21","https://www.facebook.com/pagasa.nationalcapitalregion","0","468744120494478","Sana wag naman tumama dito sa cavite....oh saan man bahagi pa nang pilipinas...sana matumaw na ang bagyo🙏🙏🙏",,,,,,"0","0","1577295561000","https://www.facebook.com/ghina.maralit.5/posts/pfbid09HLxtjGr7du197uoHaQPQFsrgQsVhEMz5d4MzW1Bxds6iY1LfRjoj1PEpNnh8ns2l"
,,,,,,,,,,,,,,,,,,,,"751817217","Jonathan Ray Gantan","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/605719448_10162455020307218_2798809755856040991_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1080x1088&ctp=s24x24&_nc_cat=106&ccb=1-7&_nc_sid=1d2534&_nc_ohc=LfhoJRNC4RUQ7kNvwF_GlRV&_nc_oc=Adpvdj-cnNBL1aQXEEZCBfz8fUCtZ8SyO30WdehQHovdTE87N0LaUbyOQnjavCgsGTM&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=BEbf4GN9OMUkSq5px58iSg&_nc_ss=7c2a8&oh=00_AQAmBy_D9qkwKQL5cnqZKOXkxpD3lBiMC9E7Mzu0OpAcSw&oe=6A5FCB12","https://www.facebook.com/jgantan","0","827204017718035","Mitsubishi Mirage G4 2015mdl

50k plus mileage

dual Srs Airbags

1.2 mivec engine super tipid sa gas

automatic Transmission good transmission no delay

fresh intact exterior 

nice body original color Napaka Kintab po ng body paint

Nice interior clean black intact

intact Casa conduction sticker

intact Casa  DENR sticker

alarm with central locking system

keyless entry

updated registration up to 2020

complete legal papers open deed of sale with i.d. from the first owner

bought from the first owner kaya 2nd owner ako  

Cool Air Condition system

Makapal apat na gulong 95%

naka stainless tip muffler na

original Rain / Sun visor

wrap around tint

no accident history 

not flooded hindi po lumulubog dito sa angeles city pampanga

No engine problem

No transmission problem

No documents problem

Gas up and Go

Angeles city Pampanga Location

325k nego very slight

***0905 ***576 ***0834

___0905___576___0834",,,,,,"0","0","1577150303000","https://www.facebook.com/groups/266705837101192/permalink/827204017718035/?sale_post_id=827204017718035"
