url,twitterUrl,text,imageSeverity
https://x.com/xglily7/status/1848915637474889753,https://twitter.com/xglily7/status/1848915637474889753,@MMDA Any flood updates if meron in C5 going to Lanuza Pasig?,NOT RELEVANT
https://x.com/sqqsprosecutor/status/1849802362074038415,https://twitter.com/sqqsprosecutor/status/1849802362074038415,An SK chairman in Marikina was called out and rightfully so..imagine a future mining engineer not knowing that we need more watershed restoration than flood control infrastructure,NOT RELEVANT
https://x.com/GabrielaWomenPL/status/1849766549617590438,https://twitter.com/GabrielaWomenPL/status/1849766549617590438,"Elago demands halt to mining and quarrying, seeks compensation for Typhoon Kristine victims

The recent devastation caused by Typhoon Kristine has reignited calls for urgent action against destructive mining and quarrying activities. Former Rep. Sarah Elago of Gabriela Women’s Party emphasized the need for systemic change and accountability, rejecting the narrative that such disasters are mere natural calamities. 

""Huwag nating tanggapin ang sinasabi ng gobyerno na ito raw ay 'natural na kalamidad' lamang, at wala tayong magagawa kundi antayin na umalis ang bagyo dahil ang katotohanan - ang pinsalang ito ay resulta ng sistemikong korapsyon at kapabayaan ng gobyerno,"" Elago stated, highlighting the deep-rooted issues of corruption and neglect exacerbating the impacts of typhoons.

According to the National Disaster Risk Reduction and Management Council (NDRRMC), Typhoon Kristine has affected 431,738 families, or 2,077,643 individuals, across 12 regions. The environmental degradation caused by ongoing quarrying and mining activities has led to intensified flash floods and landslides, while corruption in flood control projects remains unchecked.

Just this month, the provincial government of Rizal urged the Department of Environment and Natural Resources to terminate Mineral Production Sharing Agreements (MPSAs) over 2,928.98 hectares of land, which has also exacerbated flooding in nearby cities like Marikina and Quezon City.

“Dapat bigyan ng kompensasyon ang mga nasalanta ng bagyo lalo’t malinaw na ang nagpalala ng pinsala ng kalamidad at krisis pangklima ay ang gobyerno mismo,” Elago said.

""We cannot allow this rotten system to prevail in times of disaster. We must assert our rights to immediate assistance and comprehensive compensation for victims, accountability for corrupt officials, a halt to destructive projects harming our environment, and genuine disaster preparedness and climate action,"" Elago concluded. ###",NOT RELEVANT
https://x.com/TheGUIDON/status/1849408129957564919,https://twitter.com/TheGUIDON/status/1849408129957564919,"FLOOD ADVISORY: Marikina River has reached the first alarm with a water level of 15 meters, as of 7:03 PM.

Residents are advised to stay tuned for further updates regarding the rising water levels as heavy downpour continues.

#Voyager https://t.co/ZtSXbWuRnL",NOT RELEVANT
https://x.com/ffgrande_rep/status/1849058698716426383,https://twitter.com/ffgrande_rep/status/1849058698716426383,"Discover Modern Living: 3-Bedroom Townhouses for Sale in Concepcion, Marikina City

Flood-free, modern design, 2-car garage, 72 sqm lot, 150 sqm floor area, priced at ₱9.8M. 

Flordeliza Ferrer-Grande
0998-8663295
KW Ortigas 27C Realty
REB PRC No. 19929
https://t.co/diMULUCBAP https://t.co/Xyr1Z3xrfX",NOT RELEVANT
https://x.com/tribunephl/status/1848952882961514636,https://twitter.com/tribunephl/status/1848952882961514636,"As of 9:20 a.m., Wednesday, the water level of the Marikina River is at 13 meters (normal level), with a total upstream rainfall of 29 mm; all Manggahan Flood Gates are open. For emergencies, contact 161 (landline), 02 161 (mobile), or the provided numbers. | 📹 Yummie Dingding

#KristinePH #DailyTribune",NOT RELEVANT
https://x.com/KingNetanyahu/status/1848936647771226439,https://twitter.com/KingNetanyahu/status/1848936647771226439,"BAKIT DI GUMANA TONG PROJECTS NI DUTERTE?
Among the DPWH flood mitigation projects that will be fast-tracked is the Upper Marikina Dam and the Parañaque Spillway. Rounding off the recommendations on flood mitigation and management is the rehabilitation of existing flood gates and pumping stations, and the construction of seven flood control projects in the Bicol River.",NOT RELEVANT
https://x.com/KingNetanyahu/status/1848936438223802835,https://twitter.com/KingNetanyahu/status/1848936438223802835,"ETO YUNG KAY DUTERTE. GUMANA BA?
Among the DPWH flood mitigation projects that will be fast-tracked is the Upper Marikina Dam and the Parañaque Spillway. Rounding off the recommendations on flood mitigation and management is the rehabilitation of existing flood gates and pumping stations, and the construction of seven flood control projects in the Bicol River.",NOT RELEVANT
https://x.com/gotMACed/status/1849268709761978443,https://twitter.com/gotMACed/status/1849268709761978443,"Metro Manila and nearby provinces are under Signal Number 2 and Yellow to Orange Rainfall warning.

Stay safe everyone. 

PS: If you're going to office or pauwi or need mo talaga bumyahe, check your destination or route if prone sa baha. https://t.co/kmJ417Hb2x 

#KristinePh",NOT RELEVANT
https://x.com/Weather_Manila/status/1849235942420472304,https://twitter.com/Weather_Manila/status/1849235942420472304,"@UwU__1231 difficult to predict talaga ulan, many changes and models just can't keep up lalo na for a dynamic system like bagyo.  a few km from me sa QC may mga  baha last night, dito samin ambon lang. Forecasting ng ulan anywhere (in the world) is still a work in progress",NOT RELEVANT
https://x.com/serpentcore/status/1848767836707295419,https://twitter.com/serpentcore/status/1848767836707295419,@not_yden thank you :(( fortunately im here sa manila pero last update from some of my family in bicol baha na yung loob ng bahay doon,NOT RELEVANT
https://x.com/dave_echvz/status/1848548715046572142,https://twitter.com/dave_echvz/status/1848548715046572142,"Based on Windy Radar (sped up 4x), chances of #WalangPasok in Metro Manila due to #KristinePH for the following days are:

Wednesday (10/23) - HIGHLY LIKELY
Thursday (10/24) - VERY LIKELY
Friday (10/25) - POSSIBLE (baka baha pa sa ilang lugar at that time) https://t.co/S50lNdwd5B",NOT RELEVANT
https://x.com/firehorse249791/status/1850854072980525398,https://twitter.com/firehorse249791/status/1850854072980525398,More than 150 dead or missing from massive flooding and landslides in the Philippines &gt; https://t.co/tzfc7PXkoy via #ClimateCrisis #SevereWeather #Rains #Storm #Flood #Landslide #StormTrami #Talisay #Manila #BatangasProvince #Philippines https://t.co/kbCzdJeKMT,NOT RELEVANT
https://x.com/n1c0l1t0/status/1850804876701471076,https://twitter.com/n1c0l1t0/status/1850804876701471076,"It's already 4am, and we are still in Milaor, Camarines Sur bound to Manila.

This is the situation right now.  It is now passable for big vehicles because the flood is still above the knees. https://t.co/BgS0VW6xRt",NOT RELEVANT
https://x.com/anthropam/status/1850748981405753350,https://twitter.com/anthropam/status/1850748981405753350,"My article on ""flood control"" in Manila Bay is finally out:
https://t.co/jlEy5NwZMd
I trace a community's shifting views of a seawall as it collapsed, from a structure that saves lives to one that embodies the misrecognition of citizenship.

Feel free to download and share. https://t.co/Q2f1SRZQ5Q",NOT RELEVANT
https://x.com/dennilay/status/1850450449754935319,https://twitter.com/dennilay/status/1850450449754935319,"@datumx11 Well it’s irrelevant coz even Pnoy’s time failed to deliver disaster relief operations. Don’t forget, he also threw the mega flood control project in metro Manila and Calabarzon coz to him it was mired with corruption only to find out we’ve lost the arbitration case vs. Belgium🥴",NOT RELEVANT
https://x.com/_sandra0921/status/1850196010582298729,https://twitter.com/_sandra0921/status/1850196010582298729,"@IcedLatte06 @nsheme_bea22979 Manila flooded? Why don't i see any flood in my city today, as i said before do some research before talking, and 1 more thing I don't give a fuck about your idol, they are different people who have different perspective in life, no matter what they choose just be happy with it.",NOT RELEVANT
https://x.com/benign0/status/1850023907937415583,https://twitter.com/benign0/status/1850023907937415583,Recall... Could the Php 1.9 bn in flood control projects axed by Noynoy Aquino have saved Metro Manila from destruction? 😮 https://t.co/saAGPfts6x,NOT RELEVANT
https://x.com/philredcross/status/1849749692881801403,https://twitter.com/philredcross/status/1849749692881801403,"𝗛𝗲𝗮𝘃𝘆 𝗥𝗮𝗶𝗻𝗳𝗮𝗹𝗹 𝗪𝗮𝗿𝗻𝗶𝗻𝗴 𝗶𝘀𝘀𝘂𝗲𝗱 𝗯𝘆 𝗣𝗔𝗚-𝗔𝗦𝗔 𝗮𝘀 𝗼𝗳 𝟬𝟱:𝟬𝟬 𝗣𝗠, 𝗢𝗰𝘁𝗼𝗯𝗲𝗿 𝟮𝟱, 𝟮𝟬𝟮𝟰. 𝗪𝗲𝗮𝘁𝗵𝗲𝗿 𝗦𝘆𝘀𝘁𝗲𝗺: 𝗦𝗲𝘃𝗲𝗿𝗲 𝗧𝗿𝗼𝗽𝗶𝗰𝗮𝗹 𝗦𝘁𝗼𝗿𝗺 #KristinePH

🟡 𝗬𝗲𝗹𝗹𝗼𝘄 𝗪𝗮𝗿𝗻𝗶𝗻𝗴 for Zambales and Bataan
ASSOCIATED HAZARD: FLOODING in flood-prone areas.

Meanwhile, expect light to moderate rains over Metro Manila, Cavite, Nueva Ecija and Rizal within the next 3 hours.

Light to moderate with occasional heavy rains affecting Tarlac, Pampanga and Bulacan which may persist within 3 hours.

The Philippine Red Cross is closely monitoring the situation and deploying volunteers to assist in flooded areas. Stay informed and watch for the next advisory.

#PRCCares 
#PRCAlwaysReady",NOT RELEVANT
https://x.com/firehorse249791/status/1849742791707931085,https://twitter.com/firehorse249791/status/1849742791707931085,Storm blows away from northern Philippines leaving 65 dead but forecasters warn it may do a U-turn https://t.co/3pZoc19Run via #ClimateCrisis #SevereWeather #Rains #Flood #TropicalStorm #Trami #Libon #Bicol #CamarinesSur #Naga #Manila #Batangas #Albay #Luzon #Philippines,NOT RELEVANT
https://x.com/dost_pagasa/status/1849736483781157189,https://twitter.com/dost_pagasa/status/1849736483781157189,"Heavy Rainfall Warning No. 28 #NCR_PRSD
Weather System: Severe Tropical Storm KRISTINE
Issued at: 5:00 PM, 25 October 2024(Friday)

YELLOW WARNING LEVEL: Zambales and Bataan.
ASSOCIATED HAZARD: FLOODING in flood-prone areas.
Meanwhile, expect light to moderate rains over Metro Manila, Cavite, Nueva Ecija and Rizal within the next 3 hours.
Light to moderate with occasional heavy rains affecting Tarlac, Pampanga and Bulacan which may persist within 3 hours.

The public and the Disaster Risk Reduction and Management Offices concerned are advised to MONITOR the weather condition and watch for the next warning to be issued at 8:00 PM today.
For more information and queries, please call telephone numbers 8927-1335 and 8927-2877 or log on to https://t.co/59mTpZJq1n.",NOT RELEVANT
https://x.com/AymanMatNews/status/1849706752721199155,https://twitter.com/AymanMatNews/status/1849706752721199155,"Marcos Jr. Inspects Flood Damage as Storm Kristine Claims 46 Lives, Rescue Efforts Ongoing..

#Manila #Philippines President Ferdinand Marcos Jr. conducted an aerial inspection of the flooded areas affected by the severe tropical storm. He assured the affected LGUs and victims of Severe Tropical Storm #KristinePH that the government is working around the clock to ensure the timely delivery of relief and assistance. Meanwhile. The Office of Civil Defense (OCD) said on Friday that 46 people have been reported dead due to Storm Kristine.
Rescue workers continue to battle floodwaters to reach residents still trapped on the roofs of their homes as Kristine moved out to sea.",MODERATE
https://x.com/dost_pagasa/status/1849693717395013647,https://twitter.com/dost_pagasa/status/1849693717395013647,"Heavy Rainfall Warning No. 27 #NCR_PRSD
Weather System: Severe Tropical Storm KRISTINE
Issued at: 2:00 PM, 25 October 2024(Friday)

YELLOW WARNING LEVEL: Zambales and Bataan.
ASSOCIATED HAZARD: FLOODING in flood-prone areas.
Meanwhile, expect light to moderate rains over Metro Manila, Cavite and Rizal within the next 3 hours.
Light to moderate with occasional heavy rains affecting Pampanga, Bulacan, Tarlac and Nueva Ecija which may persist within 3 hours.

The public and the Disaster Risk Reduction and Management Offices concerned are advised to MONITOR the weather condition and watch for the next warning to be issued at 5:00 PM today.
For more information and queries, please call telephone numbers 8927-1335 and 8927-2877 or log on to https://t.co/59mTpZJq1n.",NOT RELEVANT
https://x.com/AbESBI19/status/1849678465823289816,https://twitter.com/AbESBI19/status/1849678465823289816,"WTS/LFB

My sister is selling 1 extra Dunkin': SB19 Thanksgiving 6th Anniversary Celebration Ticket Day 2

Red gate espresso UB Center row 5

RFS: my nephew d makatravel to manila from province cos of flood. 

Legit po. Hindi po scammer DM nlng. Pede kaliwaan basta 100% sure.",NOT RELEVANT
https://x.com/ronin90031/status/1849662975592046627,https://twitter.com/ronin90031/status/1849662975592046627,"@jaeminanaxx Stay informed and prepared during flood season in Manila!

Keep emergency supplies handy, stay updated on weather alerts, and have an evacuation plan ready.

Safety first!️",NOT RELEVANT
https://x.com/ronin90031/status/1849662950921163104,https://twitter.com/ronin90031/status/1849662950921163104,"Stay informed and prepared during flood season in Manila!

Keep emergency supplies handy, stay updated on weather alerts, and have an evacuation plan ready.

Safety first!️",NOT RELEVANT
https://x.com/tribunephl/status/1849647923744866739,https://twitter.com/tribunephl/status/1849647923744866739,"#WeatherUpdate: As of 11:00 AM, 25 October, PAGASA issued a Yellow Rainfall Warning over Zambales and Bataan, where flooding could occur in flood-prone areas due to Sever Tropical Storm #KristinePH

Meanwhile, light to moderate with occasional heavy rains affecting Tarlac, Nueva Ecija, Pampanga, Bulacan, Metro Manila, Rizal, Cavite, Batangas, Laguna, and Quezon may persist within 3 hours.

Stay safe, KaTribus!

#PAGASA #DailyTribune",NOT RELEVANT
https://x.com/dost_pagasa/status/1849644132475732380,https://twitter.com/dost_pagasa/status/1849644132475732380,"Heavy Rainfall Warning No. 26 #NCR_PRSD
Weather System: Severe Tropical Storm KRISTINE
Issued at: 11:00 AM, 25 October 2024(Friday)

YELLOW WARNING LEVEL: Zambales and Bataan.
ASSOCIATED HAZARD: FLOODING in flood-prone areas.
Meanwhile, light to moderate with occasional heavy rains affecting Tarlac, Nueva Ecija, Pampanga, Bulacan, Metro Manila, Rizal, Cavite, Batangas, Laguna and Quezon which may persist within 3 hours.
The public and the Disaster Risk Reduction and Management Offices concerned are advised to MONITOR the weather condition and watch for the next warning to be issued at 2:00 PM today.

For more information and queries, please call telephone numbers 8927-1335 and 8927-2877 or log on to https://t.co/59mTpZJq1n.",NOT RELEVANT
https://x.com/dost_pagasa/status/1849599417126653981,https://twitter.com/dost_pagasa/status/1849599417126653981,"Heavy Rainfall Warning No. 25 #NCR_PRSD
Weather System: Severe Tropical Storm KRISTINE
Issued at: 8:00 AM, 25 October 2024(Friday)

YELLOW WARNING LEVEL: Zambales and Bataan.
ASSOCIATED HAZARD: FLOODING in flood-prone areas.
Meanwhile, light to moderate rains affecting Tarlac, Pampanga, Bulacan, Metro Manila, Cavite, Batangas, Nueva Ecija, Rizal, Laguna and Quezon which may persist within 3 hours.
The public and the Disaster Risk Reduction and Management Offices concerned are advised to MONITOR the weather condition and watch for the next warning to be issued at 11:00 AM today.

For more information and queries, please call telephone numbers 8927-1335 and 8927-2877 or log on to https://t.co/59mTpZJq1n.",NOT RELEVANT
https://x.com/semiwao_/status/1849596225030586377,https://twitter.com/semiwao_/status/1849596225030586377,"our place on Valenzuela is now not passable due to the flash flood, idk where to put my things now.

manila grabe ha 😭",NOT RELEVANT
https://x.com/dost_pagasa/status/1849560835062185999,https://twitter.com/dost_pagasa/status/1849560835062185999,"Heavy Rainfall Warning No. 24 #NCR_PRSD
Weather System: Severe Tropical Storm KRISTINE
Issued at: 5:00 AM, 25 October 2024(Friday)

ORANGE WARNING LEVEL: Bataan and Zambales.
ASSOCIATED HAZARD: FLOODING is still THREATENING.

YELLOW WARNING LEVEL: Pampanga and Tarlac.
ASSOCIATED HAZARD: FLOODING in flood-prone areas.
Meanwhile, light to moderate with occasional heavy rains affecting Nueva Ecija, Bulacan, Rizal, Laguna, Metro Manila, Quezon, Batangas and Cavite which may persist within 3 hours.
The public and the Disaster Risk Reduction and Management Offices concerned are advised to MONITOR the weather condition and watch for the next warning to be issued at 8:00 AM today.

For more information and queries, please call telephone numbers 8927-1335 and 8927-2877 or log on to https://t.co/59mTpZJq1n.",NOT RELEVANT
https://x.com/zeeyasooon/status/1849550465157239099,https://twitter.com/zeeyasooon/status/1849550465157239099,"(i'm not originally from manila i just reside in a unit to go to uni)
pero yeah that comment is off because like taft is at gutter-level flood rn 😭",NOT RELEVANT
https://x.com/brigadaph/status/1849666137555914936,https://twitter.com/brigadaph/status/1849666137555914936,"◍ Bilyun-bilyong pisong flood control projects sa Bicol Region, 'fake news' ayon sa House Appropriations Panel | via @bnfm_hajkaamino 
#BrigadaBalitaNationwide #BrigadaPH
WATCH LIVE: https://t.co/Oahr3fFexu",NOT RELEVANT
https://x.com/mnlstandardph/status/1849501591034003684,https://twitter.com/mnlstandardph/status/1849501591034003684,"#MSNews | Disaster response personnel in Binmaley, Pangasinan rescued six locals stranded in flood on Thursday, October 24.

#KristinePh 

for more weather updates: https://t.co/JOtl8mEYTT https://t.co/GpLHvi17nL",NOT RELEVANT
https://x.com/manilabulletin/status/1848962624765235513,https://twitter.com/manilabulletin/status/1848962624765235513,"LOOK: Members of the Quezon City Disaster Risk Reduction and Management Office (QCDRRMO) prepare various flood response equipment and conduct monitoring before their possible deployment at their main office in Quezon City on Wednesday, October 23, following heavy rain and strong winds brought by Tropical Storm #KristinePH.

📷: Santi San Juan | MB",NOT RELEVANT
https://x.com/manilabulletin/status/1849371501759512854,https://twitter.com/manilabulletin/status/1849371501759512854,"A total of 262 personnel from the Quezon City Police District was deployed to respond and monitor the flooded areas in Quezon City due to severe Tropical Storm Kristine on Thursday, October 24.

https://t.co/sDzbiq7PsV",NOT RELEVANT
https://x.com/manilabulletin/status/1849285574513111434,https://twitter.com/manilabulletin/status/1849285574513111434,"LOOK: Affected residents of Brgy. Roxas District were evacuated due to severe flooding on Thursday, Oct. 24, and were taken to a gymnasium and the Holy Family Parish Roxas for temporary shelter. 

The flood, which left several homes submerged and roads impassable, was triggered by continuous heavy rains brought by tropical storm #KristinePH. 

According to the report from the QC Disaster Risk Reduction and Management Office (QCDRRMO) at 8:13 A.M., a total of 113 families or 300 individuals from Brgy. Roxas are temporarily staying at the gymnasium and Holy Family Parish Roxas. 

📷: Mark Balmores | MB",NOT RELEVANT
https://x.com/ABSCBNNews/status/1849223351031759286,https://twitter.com/ABSCBNNews/status/1849223351031759286,"Motorists navigate a below knee-deep flood on Araneta Avenue near E. Rodriguez due to rains overnight brought by severe tropical storm #KristinePH in Metro Manila. | via Maria Tan, ABS-CBN News #FloodPatrol https://t.co/DpoxdZSI2q",NOT RELEVANT
https://x.com/manilabulletin/status/1849786738753011969,https://twitter.com/manilabulletin/status/1849786738753011969,"House Appropriations Committee Chairman Ako Bicol Party-list Rep. Zaldy Co says there's no ttruth reports that the Bicon region has ""billion-peso budget"" for flood control.

https://t.co/bkIOzPUViq",NOT RELEVANT
https://x.com/manilabulletin/status/1849363951932354875,https://twitter.com/manilabulletin/status/1849363951932354875,"Malabon City Mayor Jeannie Sandoval led the distribution of relief goods to evacuees who were affected by the flood brought by Severe Tropical Storm #KristinePH, on Thursday, October 24.

https://t.co/8yKqI4YX5t",NOT RELEVANT
https://x.com/manilabulletin/status/1849671215277023345,https://twitter.com/manilabulletin/status/1849671215277023345,"LOOK: A netizen captures former vice president Leni Robredo as she was distributing relief goods  to typhoon victims while submerged in rain flood caused by typhoon #KristinePH in Abella, Naga City. 

📸Egine Oquindo Baral https://t.co/YZL1lTwtOn",NOT RELEVANT
https://x.com/manilabulletin/status/1848935009832603677,https://twitter.com/manilabulletin/status/1848935009832603677,"LOOK: President Ferdinand R. Marcos Jr. leads a briefing at the National Disaster Risk Reduction and Management Council (NDRRMC) on Typhoon #KristinePH, focusing on flood-affected areas and the need for immediate disaster response. (📷: PCO) https://t.co/y3WIfMZsZc",NOT RELEVANT
https://x.com/WhenInManila/status/1849314315565965314,https://twitter.com/WhenInManila/status/1849314315565965314,"Cedric Daep, former chief of the Albay Public Safety and Emergency Management Office, stated that this is the worst flood the Bicol Region has seen in decades. 

https://t.co/5v5XTygIqZ",NOT RELEVANT
https://x.com/manilabulletin/status/1849707621781246208,https://twitter.com/manilabulletin/status/1849707621781246208,"The vicinity of Holy Cross Parish in Nabua, Camarines Sur remains submerged in floodwaters due to heavy rain brought by Severe Tropical Storm #KristinePH.

According to a recent update, the flood level has improved by 2 feet since yesterday, but the area is only passable to big trucks as of 10:00 a.m. on Friday. (Courtesy of Holy Cross Parish/Facebook)",NOT RELEVANT
https://x.com/ABSCBNNews/status/1848972124670579027,https://twitter.com/ABSCBNNews/status/1848972124670579027,"Rommel Allada, Manila DRRMO spokesperson says they are monitoring flood prone areas in the city of Manila including some parts of Bgy. Damka in Sta. Mesa. | via @ZyannAmbrosio   https://t.co/erQMlYxxUT",NOT RELEVANT
https://x.com/PIA_NCR/status/1848887829537165372,https://twitter.com/PIA_NCR/status/1848887829537165372,"PAGASA (8AM): Yellow Rainfall Warning is raised over Metro Manila. 

Flooding is possible in flood-prone areas.

#KristinePH https://t.co/3c7SzGQ9Ua",NOT RELEVANT
https://x.com/PIA_NCR/status/1849123633249353868,https://twitter.com/PIA_NCR/status/1849123633249353868,"PAGASA (12AM): Yellow Rainfall Warning is raised over Metro Manila.         

Flooding is possible in flood-prone areas.     
#KristinePH https://t.co/JwUFKCneIs",NOT RELEVANT
https://x.com/SouthSnippets/status/1849317614591553818,https://twitter.com/SouthSnippets/status/1849317614591553818,"🟡 YELLOW LEVEL in Metro Manila, Rizal, Bataan, parts of Quezon and parts of Laguna with possible FLOODING in flood-prone areas.

3/4 https://t.co/2qeU1o9qiJ",NOT RELEVANT
https://x.com/manilabulletin/status/1849297662555943176,https://twitter.com/manilabulletin/status/1849297662555943176,"The local governments of Malabon and Valenzuela cities issued flood advisories to help guide motorists on the flooded areas that remain passable to light vehicles on Wednesday, October 24.

https://t.co/izF3cDY7NS",NOT RELEVANT
https://x.com/PIA_NCR/status/1849334526302179364,https://twitter.com/PIA_NCR/status/1849334526302179364,"LOOK: @MMDA has dispatched a 50-member disaster response team to assist communities with road-clearing and search-and-rescue operations in flood-affected areas of the Bicol Region

#KristinePH #rescuePH 
https://t.co/e07cKQxFsM https://t.co/bVKPEmCqUa",NOT RELEVANT
https://x.com/tribunephl/status/1849520757866643689,https://twitter.com/tribunephl/status/1849520757866643689,"Weather Update from PAGASA-DOST

As of 2:00 AM, 25 October 2024, the weather system Severe Tropical Storm Kristine has prompted the following warnings:

🔶 Orange Warning Level:
Zambales and Bataan
Hazard: Flooding is still threatening.

🟡 Yellow Warning Level:
Tarlac, Pampanga, Cavite, Batangas, Quezon (including specific municipalities listed).  
Hazard: Flooding in flood-prone areas.

Light to moderate rains, with occasional heavy showers, are currently affecting Metro Manila, Rizal, Laguna, Bulacan, Nueva Ecija, and parts of Quezon. These conditions may persist for the next 3 hours.

Residents are advised to monitor weather conditions closely and stay tuned for the next update at 5:00 AM today.

Stay safe! 🙏 

#WeatherUpdate #TropicalStormKristine #DailyTribune",NOT RELEVANT
