url,twitterUrl,text,imageSeverity
https://x.com/AntoinetteTaus/status/4390523167,https://twitter.com/AntoinetteTaus/status/4390523167,"RT @iloveruffag: No help has arrived yet at Provident Village,Marikina! A house is floating on Marikina river! Cainta,Rizal 15feet baha!",NOT RELEVANT
https://x.com/MrsLesterYong/status/4463063476,https://twitter.com/MrsLesterYong/status/4463063476,"RT: DR. LOUIE LOPEZ, DVM PASIG CITY ZOO says escape of 2 adult crocodiles is only a RUMOR. Head count of animals is complete despite flood.",NOT RELEVANT
https://x.com/docchai/status/4461156986,https://twitter.com/docchai/status/4461156986,RT @alexderossi Matienzo Compound Brgy. Sta Cruz Pasig City flood still waist-deep. Looking for help! Action needed.,NOT RELEVANT
https://x.com/officialmiriamq/status/4461020073,https://twitter.com/officialmiriamq/status/4461020073,RT @yeliyey: Matienzo Compound Brgy. Sta Cruz Pasig City flood still waist-deep. Looking for help! Action needed.,NOT RELEVANT
https://x.com/francesssb/status/4460534163,https://twitter.com/francesssb/status/4460534163,RT @oneforust Matienzo Compound Brgy. Sta Cruz Pasig City flood still waist-deep. Looking for help! Help spread the word. Action needed.Tnx.,NOT RELEVANT
https://x.com/ONEFORUST/status/4460250297,https://twitter.com/ONEFORUST/status/4460250297,RT Matienzo Compound Brgy. Sta Cruz Pasig City flood still waist-deep. Looking for help! Help spread the word. Action needed. Tnx.,NOT RELEVANT
https://x.com/hotmanila/status/4523335935,https://twitter.com/hotmanila/status/4523335935,"RT @mlq3: RT @puddlemere: looking 4 QC apartment for 1 month stay. family is still in pasig, and flood hasn't subsided",NOT RELEVANT
https://x.com/mlq3/status/4523019261,https://twitter.com/mlq3/status/4523019261,"RT @puddlemere:  looking for aparment where people can stay for only a month..along QC.. family is still in pasig, and flood hasn't subsided",NOT RELEVANT
https://x.com/manilenya/status/4508196118,https://twitter.com/manilenya/status/4508196118,RT @alexderossi: Flood in Pasig at Greenwoods http://patricia54.multiply.com/journal/item/59/HELP pls help them.Pls RT (via @WomenVote_2010),NOT RELEVANT
https://x.com/jfnord/status/4507781356,https://twitter.com/jfnord/status/4507781356,RT @WomenVote_2010 RT @alexderossi: Flood in Pasig at Greenwoods http://patricia54.multiply.... pls help them. Pls RT,NOT RELEVANT
https://x.com/WomenVote_2010/status/4506848247,https://twitter.com/WomenVote_2010/status/4506848247,RT @alexderossi: Flood in Pasig at Greenwoods http://patricia54.multiply.com/journal/item/59/HELP pls help them. Pls RT,NOT RELEVANT
https://x.com/nash_castro/status/4506302911,https://twitter.com/nash_castro/status/4506302911,RT @alexderossi Flood in Pasig at Greenwoods http://patricia54.multiply.... pls help them. Pls RT #wpwebhost,NOT RELEVANT
https://x.com/jenmariexxx/status/4495751871,https://twitter.com/jenmariexxx/status/4495751871,RT @lubidoobidoo there's this village called GREENWOODS in Pasig/Cainta where the flood hasn't subsided yet. it has been FOUR DAYS already.,NOT RELEVANT
https://x.com/misterjpmanahan/status/4494523557,https://twitter.com/misterjpmanahan/status/4494523557,RT @maxenemagalona: thr's ths village called GREENWOODS in Pasig/Cainta whr the flood hasn't subsided yet. it has bn 4 DAYS alrdy.,NOT RELEVANT
https://x.com/im_aMAIZIEng/status/4487457405,https://twitter.com/im_aMAIZIEng/status/4487457405,"RT: @ZurcDLareg Pls send relief goods to residents of Mercedes Vill, Pasig. We ran out of LPG. Need food nd water.stuck in flood. #ondoy",NOT RELEVANT
https://x.com/SayChiz/status/4487048811,https://twitter.com/SayChiz/status/4487048811,"RT: @ZurcDLareg Pls send relief goods to residents of Mercedes Vill, Pasig. We ran out of LPG. Need food nd water.stuck in flood. #ondoy #fb",NOT RELEVANT
https://x.com/fedhzmamaril/status/4483065072,https://twitter.com/fedhzmamaril/status/4483065072,"RT @schizoprano: Pls help 2 displace the flood water in SAN ANTONIO ABAD, MAYBUNGA, PASIG. Flood is 3 days old, breeding diseases. #ondoy",NOT RELEVANT
https://x.com/tinmags/status/4465053937,https://twitter.com/tinmags/status/4465053937,"RT @liadcruz: Still flooded in San Antonio Abad, Maybunga Pasig. Mosquito pop. rising, cars in water, snakes seen in flood. Please help!",NOT RELEVANT
https://x.com/trafficmanila/status/4464700611,https://twitter.com/trafficmanila/status/4464700611,"RT @vivatregina: Still flooded in San Antonio Abad, Maybunga Pasig. Mosquito pop. rising, cars in water, snakes seen in flood. Please help!",NOT RELEVANT
https://x.com/zrjangeles/status/4464585949,https://twitter.com/zrjangeles/status/4464585949,"RT @liadcruz: Still flooded in San Antonio Abad, Maybunga Pasig. Mosquito pop. rising, cars in water, snakes seen in flood. Please help!",NOT RELEVANT
https://x.com/effieinigo/status/4464569783,https://twitter.com/effieinigo/status/4464569783,"RT @josa_goddess: Still flooded in San Antonio Abad, Maybunga Pasig. Mosquito pop. rising, cars in water, snakes seen in flood. Please help!",NOT RELEVANT
https://x.com/suzy899/status/4464554293,https://twitter.com/suzy899/status/4464554293,"RT @liadcruz Still flooded in San Antonio Abad, Maybunga Pasig. Mosquito pop. rising, cars in water, snakes seen in flood. Please help!",NOT RELEVANT
https://x.com/josa_goddess/status/4464546150,https://twitter.com/josa_goddess/status/4464546150,"RT Still flooded in San Antonio Abad, Maybunga Pasig. Mosquito pop. rising, cars in water, snakes seen in flood. Please help!\",NOT RELEVANT
https://x.com/tsinchinnelas/status/4464535368,https://twitter.com/tsinchinnelas/status/4464535368,"RT : Still flooded in San Antonio Abad, Maybunga Pasig. Mosquito pop. rising, cars in water, snakes seen in flood. Please help!",NOT RELEVANT
https://x.com/iamvada/status/4464519150,https://twitter.com/iamvada/status/4464519150,"RT Still flooded in San Antonio Abad, Maybunga Pasig. Mosquito pop. rising, cars in water, snakes seen in flood. Please help!",NOT RELEVANT
https://x.com/dkarlocastro/status/4464518471,https://twitter.com/dkarlocastro/status/4464518471,"RT @liadcruz: Still flooded in San Antonio Abad, Maybunga Pasig. Mosquito pop. rising, cars in water, snakes seen in flood. Please help!",NOT RELEVANT
https://x.com/kartonkarakter/status/4494757645,https://twitter.com/kartonkarakter/status/4494757645,GREENWOODS PASIG AREA!  4days ng baha til now waist deep pa din. wlang pramdam ang govt sa area. Please RT & help them. http://pic.gd/12c4c2,NOT RELEVANT
https://x.com/kartonkarakter/status/4494859358,https://twitter.com/kartonkarakter/status/4494859358,"@miriamq GREENWOODS CAINTA/PASIG AREA!  4days ng baha, til now wlang pramdam ang govt sa area. Please RT & help them. http://pic.gd/12c4c2",NOT RELEVANT
https://x.com/kartonkarakter/status/4495060520,https://twitter.com/kartonkarakter/status/4495060520,"@bigdee899 GREENWOODS CAINTA/PASIG! 4days ng baha, til now wlang pramdam ang govt sa area. Please RT & help them. http://pic.gd/12c4c2",NOT RELEVANT
https://x.com/iamKleinLee/status/4423190303,https://twitter.com/iamKleinLee/status/4423190303,@cheskie27 i love you ate and good luck later.. please try to contact meryl ha.. ang alam ko lagpas tao pa ung baha sa pasig..,NOT RELEVANT
https://x.com/tinazamora/status/4385728265,https://twitter.com/tinazamora/status/4385728265,"Baha alert: Pasig Floodway, waist deep. Megamall EDSA, shin deep.",NOT RELEVANT
https://x.com/inpatuation/status/4497933512,https://twitter.com/inpatuation/status/4497933512,"@iamsuperbianca RT: @gelfish92 GREENWOODS CAINTA/PASIG AREA! 4days ng baha, til now no help yet. Please RT & help them. http://pic.gd/12c4c2",NOT RELEVANT
https://x.com/tryingtobeastig/status/4514330429,https://twitter.com/tryingtobeastig/status/4514330429,"Marie is from Pasig. Their house now is being inhabited by frogs and there's already kit-kiti bec.of the stagnant ""baha"".",NOT RELEVANT
https://x.com/MikaBenipayo/status/4469878125,https://twitter.com/MikaBenipayo/status/4469878125,@rrobbyy NO that was baha gear! i was dressed for the floods of Pasig city!!!,NOT RELEVANT
https://x.com/celineannF/status/4436824254,https://twitter.com/celineannF/status/4436824254,Still no word from my best friend T_T does any1 know kung ano status ng baha sa De Castro Pasig?! http://mltp.ly/gwinOhW,NOT RELEVANT
https://x.com/kenjishh/status/4419031286,https://twitter.com/kenjishh/status/4419031286,walked from pasig simbahan to greenwoods! BAHANG BAHA!,NOT RELEVANT
https://x.com/CaraLCova/status/4436980914,https://twitter.com/CaraLCova/status/4436980914,"@BOOO97 She's living in her tita's house in Pasig. They came there today. Wala silang electricity sa bahay nila, phones etc. Baha 1st flr.",NOT RELEVANT
https://x.com/poyohpoy/status/4432797603,https://twitter.com/poyohpoy/status/4432797603,@PaniniKonini no idea. I'm more worried for juday eh. Pasig girl un. Uber baha daw dun specifically at Manggahan wer she resides. :(,NOT RELEVANT
https://x.com/marvineastwood/status/4439176616,https://twitter.com/marvineastwood/status/4439176616,lets pray for the victims! some of my family is still stuck in pasig! grabe napalusong aq s baha ng wala s oras nung saturday! hahaha,NOT RELEVANT
https://x.com/lloyrisha/status/4392446275,https://twitter.com/lloyrisha/status/4392446275,kindly assist people in de castro pasig.flood upto 2nd flr high..30 dahlia st de castro..old people are there..please help them,NOT RELEVANT
https://x.com/PH_Alerts/status/4432853696,https://twitter.com/PH_Alerts/status/4432853696,"Flood, traffic update on Ortigas extension in Pasig 9.28.09 http://digg.com/u1DDjL http://bit.ly/3dT3Zj",NOT RELEVANT
https://x.com/Linguistbum/status/4499060021,https://twitter.com/Linguistbum/status/4499060021,Watched 24 Oras earlier. I saw the hungry Pasig City flood vctms in Pnagbuhatan. Multitude of hungry and submerged mobbed the AFP hummer,NOT RELEVANT
https://x.com/ditchwitch27/status/4391804668,https://twitter.com/ditchwitch27/status/4391804668,"does anyone here know the flood updates in areas like De Castro, Pasig and Montalban, Rizal? #ondoy",NOT RELEVANT
https://x.com/germaineuchi/status/4467990165,https://twitter.com/germaineuchi/status/4467990165,there was a flood- a big flood on Pasig City.. I wish Sam Milby is not one of those affected...,NOT RELEVANT
https://x.com/rodmagaru/status/4529808664,https://twitter.com/rodmagaru/status/4529808664,"MAKABATA Learning Center, a center in Pasig that gives Free Food & Education to street children was Devastated by the recent Flood",NOT RELEVANT
https://x.com/universebaldoza/status/4446915256,https://twitter.com/universebaldoza/status/4446915256,"OH: ""several crocodiles from Pasig Nature Park r missing. Residents of Pasig shld be careful while wading thru flood waters""",NOT RELEVANT
https://x.com/trish_roque/status/4464270976,https://twitter.com/trish_roque/status/4464270976,"RT @vivatregina: Still flooded in San Antonio Abad, Maybunga Pasig. Mosquito pop. rising, cars in water, snakes seen in flood. Please help!",NOT RELEVANT
https://x.com/astroboyisgay/status/4432003973,https://twitter.com/astroboyisgay/status/4432003973,RT @renanbarco: Watch our for aligators in Pasig! They got out from a zoo due to flood.,NOT RELEVANT
https://x.com/tina_araneta/status/4464185809,https://twitter.com/tina_araneta/status/4464185809,"RT @vivatregina: Still flooded in San Antonio Abad, Maybunga Pasig. Mosquito pop. rising, cars in water, snakes seen in flood. Please help!",NOT RELEVANT
https://x.com/oznerol10/status/4412574764,https://twitter.com/oznerol10/status/4412574764,"OMG, our house in pasig was under flood water. lots of things and valuables destroyed.",NOT RELEVANT
https://x.com/myncierto/status/4490772653,https://twitter.com/myncierto/status/4490772653,"officials cant help other parts of pasig coz flood's ""too high"" wala daw makakapasok at makakatulong. ANYONE HEARD OF BANGKA?!",NOT RELEVANT
https://x.com/BigDtalks/status/4464091181,https://twitter.com/BigDtalks/status/4464091181,"RT @vivatregina Still flooded in San Antonio Abad, Maybunga Pasig. Mosquito pop. rising, cars in water, snakes seen in flood. Please help!",NOT RELEVANT
https://x.com/alyybg/status/4464029945,https://twitter.com/alyybg/status/4464029945,i left Pasig because of the Flood. i miss HOME! i miss Bella! and my mom! :(( ughh! i hate this.,NOT RELEVANT
https://x.com/BayaNiJuan/status/4417619627,https://twitter.com/BayaNiJuan/status/4417619627,"Electricity still down in other areas, classes in Manila & Rizal suspended until Tues. Rescue efforts in Cainta, Pasig, Marikina flood @ 6ft",NOT RELEVANT
https://x.com/SarahIsEffy/status/4408642431,https://twitter.com/SarahIsEffy/status/4408642431,Flood is still up to shoulders in Pasig Ortigas Ext. :( #Ondoy,NOT RELEVANT
https://x.com/lifediscourse_/status/4387674541,https://twitter.com/lifediscourse_/status/4387674541,"RT @mlq3  i live in Pasig . We got word that d manggahan floodway dam was opened, clogging our sewage causing d flood... Pls brodcast #fb",NOT RELEVANT
https://x.com/BBQfish/status/4457824997,https://twitter.com/BBQfish/status/4457824997,"Any recent updates on the flood at Pasig and Cainta philippines, especially at Villarica subd. near Ever gotesco by Ortigas extension.",NOT RELEVANT
https://x.com/badingangbato/status/4424686589,https://twitter.com/badingangbato/status/4424686589,"UPDATES: Flood has subsided at Tanza, Cavite and the rains have stopped. Maybunga Pasig still under waist high water.",NOT RELEVANT
https://x.com/forg9587/status/4460338412,https://twitter.com/forg9587/status/4460338412,An officemate told me her Ondoy experience. She walked from Cainta to Pasig in the midst of the flood! She feels shaken until now,NOT RELEVANT
https://x.com/romanpo/status/4389901277,https://twitter.com/romanpo/status/4389901277,@keithleyson grabe and baha sa marikina according to my brother. hope it's still there after the water subsides.,NOT RELEVANT
https://x.com/iamecatina/status/4393280591,https://twitter.com/iamecatina/status/4393280591,Twitterworld please SAy a Little PRAY for the people in QC and MArikina hus been stuck on der roof becoz of d baha...dis is not good enmore!,NOT RELEVANT
https://x.com/iamehramadrigal/status/4389659520,https://twitter.com/iamehramadrigal/status/4389659520,@maxenemagalona exag yung baha sa marikina=( hope they'll get to rescue cristine soon!!!,NOT RELEVANT
https://x.com/yourheenimxx/status/4394002860,https://twitter.com/yourheenimxx/status/4394002860,"@theddauy i'm from marikina din, rainbow st ung baha accdg to my friend who lives there.",NOT RELEVANT
https://x.com/CNNfactchecker/status/4441189065,https://twitter.com/CNNfactchecker/status/4441189065,"Wrong PASIG CITY, Philippines -- Despite waist-deep flood, Filipinos are still in high spirits. http://bit.ly/FW3LL",NOT RELEVANT
https://x.com/katemoves/status/4492514957,https://twitter.com/katemoves/status/4492514957,Tabo? RT: Pasig City Govt said flood in Pinagbuhatan/Sandoval can't be pumped out. It has to drain to Laguna de Bay. WTH? It's waist high!,NOT RELEVANT
https://x.com/markizophrenia/status/4488637821,https://twitter.com/markizophrenia/status/4488637821,"@drewboy203 we're still on flood. my friends need a helping hand.. reach them in pinagbuhatan, pasig city. thanks.",NOT RELEVANT
https://x.com/BalitangPinoy/status/4494147575,https://twitter.com/BalitangPinoy/status/4494147575,"In Pasig, only 3 volunteers for 300 families: Flood-stricken residents in a barangay (village) in Pasig City are up in a http://url4.eu/YRCK",NOT RELEVANT
https://x.com/sehuang/status/4466259687,https://twitter.com/sehuang/status/4466259687,"According to Pasig City mayor, there are no crocs in the flood waters.  But do we trust the word of the zoo keeper? &gt; http://bit.ly/VnDjJ",NOT RELEVANT
https://x.com/akoczhai/status/4446890213,https://twitter.com/akoczhai/status/4446890213,"was so sad to see the damage caused by the flood in greenpark village, manggahan, pasig city... good thing all my officemates are ok...",NOT RELEVANT
https://x.com/bichesaME/status/4461128003,https://twitter.com/bichesaME/status/4461128003,Matienzo Compound Brgy. Sta Cruz Pasig City flood still waist-deep. Looking for help! Action needed.,NOT RELEVANT
https://x.com/manilaflood/status/4488930864,https://twitter.com/manilaflood/status/4488930864,flooded Villa - Eusebio Pasig City. (near pasig rainforest) #manilaflood,NOT RELEVANT
https://x.com/Tupsky/status/4429844097,https://twitter.com/Tupsky/status/4429844097,"I'm at my sister's house, waiting for flood waters to recede. I'll be going home to my family in a while in Ortigas Ext, Pasig City.",NOT RELEVANT
https://x.com/manilaflood/status/4488936528,https://twitter.com/manilaflood/status/4488936528,"flooded -pinagbuhatan, pasig city #manilaflood",NOT RELEVANT
https://x.com/janaaa/status/4519481547,https://twitter.com/janaaa/status/4519481547,Aww. My little sister's searching for pictures of the flood on Google.:) And she actually found some Pasig city pictures.,NOT RELEVANT
https://x.com/zerocredit/status/4441858177,https://twitter.com/zerocredit/status/4441858177,"Two days after Ketsana: High spirits - PASIG CITY, Philippines -- Despite waist-deep flood, Filipinos are still.. http://bit.ly/3Fj31K",NOT RELEVANT
https://x.com/ssowy/status/4492427107,https://twitter.com/ssowy/status/4492427107,Talked to Pasig City Govt. Flood in Pinagbuhatan/Sandoval can't be pumped out. It has to drain to Laguna de Bay. WTH? It's waist high!,NOT RELEVANT
https://x.com/glaizalagunde/status/4461123628,https://twitter.com/glaizalagunde/status/4461123628,@giboteodoro @yeliyey: Matienzo Compound Brgy. Sta Cruz Pasig City flood still waist-deep. Looking for help! Action needed.,NOT RELEVANT
https://x.com/liadcruz/status/4464491239,https://twitter.com/liadcruz/status/4464491239,"RT @vivatregina: Still flooded in San Antonio Abad, Maybunga Pasig. Mosquito pop. rising, cars in water, snakes seen in flood. Please help!",NOT RELEVANT
https://x.com/krayolangputol/status/4440199567,https://twitter.com/krayolangputol/status/4440199567,RT sevrl alligators from Pasig Nature Park R found missing. Please B advised 2 B careful wading in the flood 2 those who lived near by.,NOT RELEVANT
https://x.com/erikikumbod/status/4438304072,https://twitter.com/erikikumbod/status/4438304072,RT #trafficmanila in any case please be careful there at pasig. someone living near rainforest confirmed the flood and chaos at the zoo,NOT RELEVANT
https://x.com/trafficmanila/status/4432864187,https://twitter.com/trafficmanila/status/4432864187,"RT @PH_Alerts: Flood, traffic update on Ortigas extension in Pasig 9.28.09 http://digg.com/u1DDjL http://bit.ly/3dT3Zj",NOT RELEVANT
https://x.com/jfnord/status/4425700431,https://twitter.com/jfnord/status/4425700431,"RT @clevertricks BRGY.STA. LUCIA, PASIG: Sadly, still chest-level flood. :( PLS DONATE MEDICINES! Many kids are sick! :( #ondoy #philippines",NOT RELEVANT
https://x.com/jfnord/status/4420241998,https://twitter.com/jfnord/status/4420241998,RT @leighpod Flood at Greenpark Pasig has subsided; access...passable. People there need food and drinking water. no electricity.,NOT RELEVANT
https://x.com/shawnyao/status/4419907709,https://twitter.com/shawnyao/status/4419907709,RT @leighpod: Flood at Greenpark Pasig subsided; access passable. Ppl there need food & drinking water. no electricity. via @badingangbato,NOT RELEVANT
https://x.com/ohlistic/status/4419843255,https://twitter.com/ohlistic/status/4419843255,RT @leighpod: Flood at Greenpark Pasig subsided; access passable. Ppl there need food & drinking water. no electricity. via @badingangbato,NOT RELEVANT
https://x.com/xryckszn/status/4416922502,https://twitter.com/xryckszn/status/4416922502,RT @helloluisThings We Lost in the Flood: Images of #Ondoy's aftermath http://is.gd/3IKvK #photography #marikina #cubao #pasig,NOT RELEVANT
https://x.com/ohlistic/status/4416222705,https://twitter.com/ohlistic/status/4416222705,RT @helloluis: Things We Lost in the Flood: Images of #Ondoy's aftermath http://is.gd/3IKvK #photography #marikina #cubao #pasig,NOT RELEVANT
https://x.com/HalikniGringo/status/4393199076,https://twitter.com/HalikniGringo/status/4393199076,RT @LOA_Studio:Help the pasig flood victims! http://tr.im/zNHk,NOT RELEVANT
https://x.com/litekimchi/status/4430135630,https://twitter.com/litekimchi/status/4430135630,"RT Provident Village, Marikina flood subsided. You may locate displaced relatives & friends in schools and barangay halls around the area.",NOT RELEVANT
https://x.com/jfnord/status/4426832418,https://twitter.com/jfnord/status/4426832418,"RT @badingangbato UPDATE: No more flood at San Roque, Marikina but no power in that area.",NOT RELEVANT
https://x.com/HaribonRepublik/status/4412719517,https://twitter.com/HaribonRepublik/status/4412719517,RT @ErikaTapalla: #Ondoy: The Ateneo is mobilizing to help flood victims in Marikina and GK sites. They need... http://bit.ly/133ge7,NOT RELEVANT
https://x.com/kayparas/status/4410603207,https://twitter.com/kayparas/status/4410603207,RT @ateneodemanilau #Ondoy: The Ateneo is mobilizing to help flood victims in Marikina and GK sites. They need... http://bit.ly/133ge7,NOT RELEVANT
https://x.com/donyaquixote/status/4397242884,https://twitter.com/donyaquixote/status/4397242884,"RT @ateneodemanilau #Ondoy: Repost: Mayor Fernando of Marikina: Worst flood in city's history. Rescue hotines: 161, 6461634.",NOT RELEVANT
https://x.com/mlq3/status/4396889440,https://twitter.com/mlq3/status/4396889440,RT @Howieseverino: Mayor Fernando of Marikina: Worst flood in city's history.,NOT RELEVANT
https://x.com/ohlistic/status/4396887335,https://twitter.com/ohlistic/status/4396887335,RT @Howieseverino: Mayor Fernando of Marikina: Worst flood in city's history. #fb,NOT RELEVANT
https://x.com/ohlistic/status/4390730356,https://twitter.com/ohlistic/status/4390730356,RT @thegshift My dad stranded w/ officemates on roof of office in Marikina. Flood is waist-deep in front of APC near Skyway. @howieseverino,NOT RELEVANT
https://x.com/ohlistic/status/4390729123,https://twitter.com/ohlistic/status/4390729123,RT @thegshift My dad stranded w/ officemates on roof of office in Marikina. Flood is waist-deep in front of APC near Skyway. @rockedradio,NOT RELEVANT
https://x.com/Starshadow/status/4389910071,https://twitter.com/Starshadow/status/4389910071,"RT @carlosceldran: Check this video out -- RAGING FLOOD OF MARIKINA Sept.26, 2009 Water vs. Truck http://ow.ly/rads",NOT RELEVANT
https://x.com/igetmisty/status/4389785969,https://twitter.com/igetmisty/status/4389785969,"RT @carlosceldran: Check this video out -- RAGING FLOOD OF MARIKINA Sept.26, 2009 Water vs. Truck http://bit.ly/xs8cf #ondoy",NOT RELEVANT
https://x.com/exieabola/status/4389767719,https://twitter.com/exieabola/status/4389767719,"RT @caffeinesparks:RT @carlosceldran: Check this video out -- RAGING FLOOD OF MARIKINA Sept.26, 2009 Water vs. Truck http://bit.ly/xs8cf",NOT RELEVANT
https://x.com/ohlistic/status/4389672975,https://twitter.com/ohlistic/status/4389672975,"RT @caffeinesparks: RT @carlosceldran: Check this video out -- RAGING FLOOD OF MARIKINA Sept.26, 2009 Water vs. Truck http://bit.ly/xs8cf",NOT RELEVANT
https://x.com/capncrisp/status/4389659383,https://twitter.com/capncrisp/status/4389659383,"RT @carlosceldran: Check this video out -- RAGING FLOOD OF MARIKINA Sept.26, 2009 Water vs. Truck http://bit.ly/xs8cf",NOT RELEVANT
https://x.com/caffeinesparks/status/4389659209,https://twitter.com/caffeinesparks/status/4389659209,"RT @carlosceldran: Check this video out -- RAGING FLOOD OF MARIKINA Sept.26, 2009 Water vs. Truck http://bit.ly/xs8cf",NOT RELEVANT
https://x.com/Starshadow/status/4389072865,https://twitter.com/Starshadow/status/4389072865,RT @mitzvf: Flood Updates: EDSA/Cubao-Bus level; QC(Xavierville)-2nd level of house; Makati-Waist high; Pasig-Knee; Antipolo/Marikina-Neck,NOT RELEVANT
https://x.com/pattitaofmnl/status/4459510268,https://twitter.com/pattitaofmnl/status/4459510268,I'm back on tweeting! I'm glad to say I'm still alive. That was the first time I experienced flood like that here in Marikina.,NOT RELEVANT
https://x.com/ViviMcNugget/status/4397039035,https://twitter.com/ViviMcNugget/status/4397039035,Struggle to get a signal. Less rain. According to Mayor Lourdes Fernando the flood subsided in Marikina. But its still not passable. :(,NOT RELEVANT
https://x.com/liquidsonza/status/4442599422,https://twitter.com/liquidsonza/status/4442599422,Police needed in Provident Vill Marikina. Evil robbers are looting the houses of flood victims. Pls RT,NOT RELEVANT
https://x.com/EmmaTiebens/status/4418621335,https://twitter.com/EmmaTiebens/status/4418621335,Marikina #Ondoy update from Facebook..Flood has definitely subsided...mud everywhere...no electirty...cell phones dead...landlines N/A - RT,NOT RELEVANT
https://x.com/manilaflood/status/4458669950,https://twitter.com/manilaflood/status/4458669950,"Marikina-Infanta Road
Not passable due to landslide
#manilaflood",NOT RELEVANT
https://x.com/headgeekette/status/4497889399,https://twitter.com/headgeekette/status/4497889399,"Now that the internet is back, I can finally write about my ordeal last Saturday during the great flood of Marikina City.",NOT RELEVANT
https://x.com/saabmagalona/status/4414436991,https://twitter.com/saabmagalona/status/4414436991,"Update: Provident Village in Marikina, no more flood. Just a lot of mud and water. (via @rockedradio)",NOT RELEVANT
https://x.com/gosubilko/status/4432795685,https://twitter.com/gosubilko/status/4432795685,"RT @njroms going to marikina?traffic is now starting to build up.Altough the flood has subsided, thick mud still covers the place #Ondoy",NOT RELEVANT
https://x.com/micodelrosario/status/4473002682,https://twitter.com/micodelrosario/status/4473002682,"In marikina ryt now, dust everywhere. Visiting friends who were victims of the flood. So sad",NOT RELEVANT
https://x.com/paolojcruz/status/4391583893,https://twitter.com/paolojcruz/status/4391583893,PROVIDENT VILL. (MARIKINA) in urgent need. Residents stranded on rooftops. Flood waters rising. ANY emergency rescue service! Lives at stake,NOT RELEVANT
https://x.com/badingangbato/status/4426446622,https://twitter.com/badingangbato/status/4426446622,"UPDATE: No more flood at San Roque, Marikina but no power in that area.",NOT RELEVANT
https://x.com/precilabanzuelo/status/4426867156,https://twitter.com/precilabanzuelo/status/4426867156,"shattered, my brother still missing after he's been hit by flood in marikina.",NOT RELEVANT
https://x.com/randich0/status/4392215954,https://twitter.com/randich0/status/4392215954,"House in Marikina in almost waist deep flood, CRV is half-submerged in the garage. Im here in Batangas now :(",NOT RELEVANT
https://x.com/ADRL/status/4396897404,https://twitter.com/ADRL/status/4396897404,Gloria & Bayani wading in flood in Marikina. Personal inspection & dialogue with stranded people. #manilaflood,NOT RELEVANT
https://x.com/cathderay/status/4393177736,https://twitter.com/cathderay/status/4393177736,"marikina flood
http://bit.ly/DU4V1",NOT RELEVANT
https://x.com/animetric/status/4438558069,https://twitter.com/animetric/status/4438558069,"says My kids' pediatrician lives in Marikina, it seems her house was fully submerged in the flood. :( http://plurk.com/p/22zib6",NOT RELEVANT
