url,twitterUrl,text,imageSeverity
https://x.com/Princissita/status/1586713196303290368,https://twitter.com/Princissita/status/1586713196303290368,"Di na ko nagdorm cos I live 15 mins. away from Ateneo de Manila, the Bar chair's designated HQ / command center for #GeThatBar2022. Hanggang ngayon may baha pa rin samin. 

I agree w/ a Bar sib na 4 sure consideration would be given, it's just a matter of knowing up 2 what extent",NOT RELEVANT
https://x.com/xxjfnrmin/status/1586234646530256896,https://twitter.com/xxjfnrmin/status/1586234646530256896,@MMDA any flood report po sa sm manila area? thanks in advance.,NOT RELEVANT
https://x.com/karyxter/status/1586112503419146240,https://twitter.com/karyxter/status/1586112503419146240,"@ManilaPIO Paranaque, Caloocan and Quezon City have announced it already. When can we expect from Manila? When all the students are on their way to school na drenched in water and nalubog na sa flood?",NOT RELEVANT
https://x.com/brigadierliane/status/1586317110254661632,https://twitter.com/brigadierliane/status/1586317110254661632,May list kaya or ressources for flood reports around Metro Manila rin right now?,NOT RELEVANT
https://x.com/PatrickValisno/status/1586268055146876928,https://twitter.com/PatrickValisno/status/1586268055146876928,"Flood Waters in Lipa City, Batangas due to #PaengPH at 3:00pm Today (Manila Time). #FloodPH #Nalgae #NalgaePH https://t.co/GXhcojx0Bu",NOT RELEVANT
https://x.com/benign0/status/1585825959717969920,https://twitter.com/benign0/status/1585825959717969920,Recall... Could the Php 1.9 bn in flood control projects axed by Noynoy Aquino have saved Metro Manila from destruction? 😮  https://t.co/saAGPfL2Y5,NOT RELEVANT
https://x.com/JoshuaCAgar/status/1586334376396476416,https://twitter.com/JoshuaCAgar/status/1586334376396476416,"Quite a misfortune being outdoors when Typhoon Nalgae is over Manila. The winds of the primary circulation is now being felt. But what to watch out for is the potential floods. Currently at red rainfall warning, refer to the flood hazards of UP Resilience Institute. https://t.co/gKHp9R2elB",NOT RELEVANT
https://x.com/ABSCBNNews/status/1586322913107398656,https://twitter.com/ABSCBNNews/status/1586322913107398656,WATCH: Portion of Kalaw Avenue in Manila City is submerged in gutter-deep flood #FloodPatrol #PaengPH | via @annacerezo_ https://t.co/ce4emrqaCy,NOT RELEVANT
https://x.com/annacerezo_/status/1586319458817097729,https://twitter.com/annacerezo_/status/1586319458817097729,WATCH: Portion of Kalaw Avenue in Manila City is submerged in gutter deep flood @ABSCBNNews https://t.co/SHRsS4N44I,NOT RELEVANT
https://x.com/onjongkeymin2_5/status/1585931956952653825,https://twitter.com/onjongkeymin2_5/status/1585931956952653825,"@hcglobal22 Everday
Week
Month
Year
Seconds
Minutes
Wreck
Wicker
Wacker
Whaker
Wrecker
Wrecked
OO
Oof
English
Host
Earnings
Copy
Copying
Copywriting
Copywriter
Liberty
Justice
Prevailed
Surveylance
Opposition
Copycat
Manila
Forever
Mmda
Tplex
Nlex
Slex
Flood
Landslide",NOT RELEVANT
https://x.com/valenzuelacity/status/1586267798162280450,https://twitter.com/valenzuelacity/status/1586267798162280450,"Representatives from the 33 barangays were also present virtually and discussed typhoon, flood, and preemptive evacuation updates for Typhoon #PaengPH.

As of 4PM, Metro Manila is still under Typhoon Signal #3.

Stay safe, Valenzuelanos!",NOT RELEVANT
https://x.com/onenewsph/status/1586233973235384320,https://twitter.com/onenewsph/status/1586233973235384320,"@JCCosico Metro Manila is under Tropical Cyclone Wind Signal No. 3 as of 11 a.m. PAGASA also raised a ""red"" heavy rainfall warning in Metro Manila, where serious flooding in flood-prone areas is possible.",NOT RELEVANT
https://x.com/ABSCBNNews/status/1586295299483443201,https://twitter.com/ABSCBNNews/status/1586295299483443201,@annacerezo_ WATCH: Rainfall brought by Severe Tropical Storm #PaengPH swamps a portion of  Baseco Compound in Manila City with gutter-deep flood. #FloodPatrol | via @annacerezo_ https://t.co/yQ0pkARKIS,NOT RELEVANT
https://x.com/vgnblythe/status/1587082883826475009,https://twitter.com/vgnblythe/status/1587082883826475009,"i think i made a good decision not to attend a concert/Halloween party. if pumunta ako, may tendency na nasa manila pa rin ako nagstastay until now since yung mga dadanan na route is baha including our area. i'm just happy to see the tweets posted here ❤️",NOT RELEVANT
https://x.com/annacerezo_/status/1586294736523907073,https://twitter.com/annacerezo_/status/1586294736523907073,WATCH: Rainfall brought by Severe Tropical Storm Paeng swamps a portion of  Baseco Compound in Manila City with gutter-deep flood https://t.co/bUNDbrrLwI,NOT RELEVANT
https://x.com/onenewsph/status/1586309368177430533,https://twitter.com/onenewsph/status/1586309368177430533,"WATCH | Flood along Aurora, Cubao

Motorists wade through a gutter-deep flood along Aurora Boulevard in Cubao, Quezon City amid heavy rains caused by #PaengPH.

Metro Manila was placed under Tropical Cyclone Wind Signal No. 3 due to #PaengPH, according to PAGASA.

🎥 Takbong Lila https://t.co/uo0DEZzZRz",NOT RELEVANT
https://x.com/manilabulletin/status/1586221289089470464,https://twitter.com/manilabulletin/status/1586221289089470464,"Several children were rescued by the Philippine Coast Guard (PCG) using an old styro box and a dilapidated refrigerator in Zamboanga City and Leyte on Saturday, Oct. 29, after Severe Tropical Storm “Paeng” inundated the Visayas and Mindanao.

READ: https://t.co/7lFse0NtJW https://t.co/sXR7ZtE26j",SEVERE
https://x.com/manilabulletin/status/1586285460623613953,https://twitter.com/manilabulletin/status/1586285460623613953,"The Quezon City local government started the forced evacuation of residents living in flood-prone barangays in the city on Saturday, Oct. 29.

https://t.co/Uv6sBOG4AI",NOT RELEVANT
https://x.com/yangyubin1998/status/1586327801933664257,https://twitter.com/yangyubin1998/status/1586327801933664257,"Amazing! There was a 24-hour 706.5 mm rainstorm in the mountains east of Manila. Although the data has not been confirmed, the rainstorm and flood have hit the whole Philippines seriously. https://t.co/uzzmOV34cB",NOT RELEVANT
https://x.com/byunky_/status/1586272557962911744,https://twitter.com/byunky_/status/1586272557962911744,the creek in front is rising like really fast and thank goodness they built a wall already bc the last strong typhoon that hit metro manila got the first floor looking like a pool of flood water 😭 but thankfully we're still good. 🙏🏻,NOT RELEVANT
https://x.com/anjo_bagaoisan/status/1586248043371712520,https://twitter.com/anjo_bagaoisan/status/1586248043371712520,"Heavy downpour &amp; strong winds lasting for over an hour at Manila North Cemetery resulted in flooding at the entrance. The flood subsided an hour later, along with the rain. 

📸:Some clips by Bernadette Ruby, ABS-CBN News https://t.co/PgwecBAJrN",NOT RELEVANT
https://x.com/onenewsph/status/1586194323296882688,https://twitter.com/onenewsph/status/1586194323296882688,"ORANGE WARNING (flooding is threatening):
- Laguna
-  Rizal
- Batangas

YELLOW WARNING (flooding in flood-prone areas):
- Metro Manila
- Cavite
- Bulacan

#PaengPH",NOT RELEVANT
https://x.com/zaido_aquino/status/1585783528578424832,https://twitter.com/zaido_aquino/status/1585783528578424832,"Cotabato City, Cotabato, Sultan Kudarat, Maguindanao, Philippines need help, too. This is what happening at mountainous areas, flood going to the city.

TS #Nalgae or #PaengPH still intensifying, affecting Visayas Region too, coming to Bicol then Luzon, Metro Manila. Stay safe! https://t.co/SDl0l8IQ6Z",NOT RELEVANT
https://x.com/douiexsehungirl/status/1585587785926578178,https://twitter.com/douiexsehungirl/status/1585587785926578178,Yes! I have many worst experience during The Link in Manila but I stayed silent and let it pass but now I want to speak out since it’s concert flood now in Philippines I want everyone what is the dark side of VIP Standing Area,NOT RELEVANT
https://x.com/IrlEmbManila/status/1585551783556005888,https://twitter.com/IrlEmbManila/status/1585551783556005888,"@TourismIreland RIVER NORE
COUNTY KILKENNY

During a great flood in 1763, a crowd was crossing John’s Bridge when it collapsed, drowning 16 people in the swollen Nore below. Ever since, people tell of eerie ghostly figures in the river.  🤍

🧵11/11 https://t.co/z0kSfpoMjQ",NOT RELEVANT
https://x.com/melanieismj/status/1586213755989286912,https://twitter.com/melanieismj/status/1586213755989286912,Manila's signal number 3 is Apayao's every afternoon. Except the flood of course.,NOT RELEVANT
https://x.com/MarlaCaldwell/status/1587484393324613635,https://twitter.com/MarlaCaldwell/status/1587484393324613635,"Pres. Marcos vowed to include tree-planting in flood control efforts after seeing the contribution of denuded mountainsides to deadly mudslides in the storm-prone Philippines.

Plants such as trees are one of the best protections from storm damage.
https://t.co/T2aeN9DsgL",NOT RELEVANT
https://x.com/manilabulletin/status/1586005801285476353,https://twitter.com/manilabulletin/status/1586005801285476353,"BREAKING: As of 9pm of October 28, the death toll in Maguindanao due to flash flood and landslides has climbed to 67, according to BARMM Emergency Operations Center. | via Keith Bacongco https://t.co/MgECgbNeHH",NOT RELEVANT
https://x.com/manilabulletin/status/1586481754063265793,https://twitter.com/manilabulletin/status/1586481754063265793,"The Las Piñas Disaster Risk and Reduction Management Office (DRRMO) conducted pre-emptive evacuation of families staying in flood-prone areas as tropical storm “Paeng” intensified on Saturday, Oct. 29.

https://t.co/V2lqK8nq9H",NOT RELEVANT
https://x.com/manilabulletin/status/1586615903114133504,https://twitter.com/manilabulletin/status/1586615903114133504,"Residents wait to be rescued on their roof-tops after being stranded by floods caused by Severe Tropical Storm “Paeng” evening on Saturday, Oct. 29.

https://t.co/QbJGGMaomd",NOT RELEVANT
https://x.com/manilabulletin/status/1586260493622079488,https://twitter.com/manilabulletin/status/1586260493622079488,"Motorists brave through gutter-deep flood along Service Road in Roxas Blvd. on Saturday morning, October 29, 2022, due to a heavy downpour brought by severe tropical storm #PaengPH. (📸: Manny Llanes) https://t.co/BQu6EAXg65",MILD
https://x.com/manilabulletin/status/1585811840214319105,https://twitter.com/manilabulletin/status/1585811840214319105,"LOOK! The Municipal Hall of Cuartero in Capiz province is engulfed by flood waters on Friday, October 28. | via Tara Yap. (📷 Cuartero MDRRMO)

Tropical Cyclone Paeng Tracker: https://t.co/5hcSTp5gRP https://t.co/vkBo2KmQDO",SEVERE
https://x.com/manilabulletin/status/1586181615629193216,https://twitter.com/manilabulletin/status/1586181615629193216,"JUST IN: Muntinlupa Mayor Ruffy Biazon has ordered preemptive and/or forced evacuation of residents in coastal, low-lying, flood-prone areas, if necessary, due to Severe Tropical Storm #PaengPH  | @Jonah_writer https://t.co/xvLIG5VPwp",NOT RELEVANT
https://x.com/manilabulletin/status/1585583524135940096,https://twitter.com/manilabulletin/status/1585583524135940096,"While Eastern Visayas is bracing for the entry of tropical depression ‘Paeng,’ on and off heavy rains have flooded some portions of Capiz and Aklan provinces on Thursday, Oct. 27.

https://t.co/Yo9EePEZAg",NOT RELEVANT
