"attachments/0/accessibilityCaption","attachments/0/id","attachments/0/type","attachments/0/url","attachments/1/accessibilityCaption","attachments/1/id","attachments/1/type","attachments/1/url","attachments/2/accessibilityCaption","attachments/2/id","attachments/2/type","attachments/2/url","attachments/3/accessibilityCaption","attachments/3/id","attachments/3/type","attachments/3/url","attachments/4/accessibilityCaption","attachments/4/id","attachments/4/type","attachments/4/url","author/id","author/name","author/profilePicture","author/profileUrl","commentsCount","postId","postText","reactions/haha","reactions/like","reactions/love","reactions/sorry","reactions/wow","reactionsCount","sharesCount","timestamp","url"
"No photo description available.","10153535389445168","photo","https://www.facebook.com/photo/?fbid=10153535389445168&set=a.10153534068885168",,,,,,,,,,,,,,,,,"100064957951102","ABS-CBN News","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/612193561_1385784586930127_8766501501849307524_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx513x511&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=jjMlUL_Ip04Q7kNvwF4TNen&_nc_oc=AdrC8nawXAAO_fy2a5NStkhSoggXKXJWQMLyxUgINYAmwV25YJ99__cyxy9kdOzTZyE&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=PnCtgjzBJzi98yfMJQh0DA&_nc_ss=7c2a8&oh=00_AQBc_wcJovrZgjjPU3AejEcqKvrcwPJOoxeKIlw7OT7ivw&oe=6A600EDC","https://www.facebook.com/abscbnNEWS","30","10153535389445168","10:50 a.m., October 19:  Flood along Vergara Highway in Cabanatuan City. 

Photo by Michael Puno for ABS-CBNnews.com

#LandoPH",,"3082",,"3",,"3085","426","1445227318000","https://www.facebook.com/photo.php?fbid=10153535389445168&set=a.10153534068885168&type=3"
"No photo description available.","528185487335137","photo","https://www.facebook.com/photo/?fbid=528185487335137&set=a.602294451934438",,,,,,,,,,,,,,,,,"100064616655120","Philippine Star","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/341858556_918415572727450_374717831366242673_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1000x1000&ctp=s40x40&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=g5LUxtqmcMcQ7kNvwGrCCb_&_nc_oc=AdqwT0iSHfjJrEynTvWl_Rf75EUvulu_kXSCM0TGB40aoEpO5Rc5l7oXfm4I20RFPo8&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=YJrLTh1m0O69mOecC9iOig&_nc_ss=7c2a8&oh=00_AQAdD6yzlLV83M9Qmqv5SDiYM3Ytb6yWZHtsM8NKaLLrQg&oe=6A6021C0","https://www.facebook.com/PhilippineSTAR","1","528185487335137","Today's FRONT PAGE, Tuesday, October 20, 2015

17 dead  as Lando lingers | http://bit.ly/1M1XiEU

Comelec, SEC join forces vs illegal poll contributions http://bit.ly/1M1X3da

Shades of presidential race: 90 vying for 6 new Sandigan posts | http://bit.ly/1M1WRui

Central Luzon inundated http://bit.ly/1M1Xh3P

Noy in Cabanatuan, leads  distribution of relief goods | http://bit.ly/1M1X68Q

NAIA no longer among 10  worst airports in the world | http://bit.ly/1M1X4xx

STAR to host  Visayas debate | http://bit.ly/1M1XaFm

Read more: http://digitaledition.philstar.com/
Join the conversation: https://twitter.com/PhilippineStar
#ReaditLiveit",,"70",,,"1","71","17","1445292901000","https://www.facebook.com/photo.php?fbid=528185487335137&set=a.602294451934438&type=3"
"No photo description available.","10153462994881977","photo","https://www.facebook.com/photo/?fbid=10153462994881977&set=a.10153460400116977",,,,,,,,,,,,,,,,,"100064849986224","GMA News","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/658216539_1459297662908553_7892569438724908023_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1200x1200&ctp=s40x40&_nc_cat=103&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=_9Kw3PkUnsIQ7kNvwE50wvC&_nc_oc=Adq-hIpNKTVLR7PehoTvtkqhqQSMztenfIM_30a0uaI5G2WPhOMSqlAnIXgPcvSmOxM&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=YJrLTh1m0O69mOecC9iOig&_nc_ss=7c2a8&oh=00_AQDZ71SrJQpYiNKpW0wQZkGAxohY-oUOojccpOsXNIRy5g&oe=6A5FFBBF","https://www.facebook.com/gmanews","2","10153462994881977","While their area is still flooded, these residents of Ilagan, Isabela cook their food in the second floor of their home. (Photo: Raffy Tima/ GMA News)",,"84",,,,"84","12","1445275501000","https://www.facebook.com/photo.php?fbid=10153462994881977&set=a.10153460400116977&type=3"
"No photo description available.","10153461649516977","photo","https://www.facebook.com/photo/?fbid=10153461649516977&set=a.10153460400116977",,,,,,,,,,,,,,,,,"100064849986224","GMA News","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/658216539_1459297662908553_7892569438724908023_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1200x1200&ctp=s40x40&_nc_cat=103&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=_9Kw3PkUnsIQ7kNvwE50wvC&_nc_oc=Adq-hIpNKTVLR7PehoTvtkqhqQSMztenfIM_30a0uaI5G2WPhOMSqlAnIXgPcvSmOxM&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=YJrLTh1m0O69mOecC9iOig&_nc_ss=7c2a8&oh=00_AQDZ71SrJQpYiNKpW0wQZkGAxohY-oUOojccpOsXNIRy5g&oe=6A5FFBBF","https://www.facebook.com/gmanews","40","10153461649516977","YouScoop: Crops in Brgy. Quetegan, Pangasinan are submerged in flood water due to strong rain brought by Typhoon #LandoPH, reports YouScooper Faye Tengco.

Send your report to: 

Facebook: facebook.com/youscoop
Twitter: twitter.com/youscoop
Instagram: instagram.com/youscoop
Email: youscoop@gmanews.tv
Official Facebook group: gmane.ws/YouScoopFBGroup

QUICK LINK: gmanews.tv/LandoPH",,"1824",,,,"1824","187","1445209597000","https://www.facebook.com/photo.php?fbid=10153461649516977&set=a.10153460400116977&type=3"
"No photo description available.","10153375512018791","photo","https://www.facebook.com/photo.php?fbid=10153375512018791&set=a.635578005267051&type=3","No photo description available.","10153375512013791","photo","https://www.facebook.com/photo.php?fbid=10153375512013791&set=a.635578005267051&type=3",,,,,,,,,,,,,"100064445723899","ANC 24/7","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/609053834_1328721385952706_4253439834983056076_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2048x2048&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=RAU_RPiKxxgQ7kNvwHdw2tR&_nc_oc=AdqnVMaT39FmeL-NI1Xgjy364eFDiZ6FFO5-JrCnAdSQYqk8qEhSMglwpLm5P6cVsJA&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=YJrLTh1m0O69mOecC9iOig&_nc_ss=7c2a8&oh=00_AQAx2Epu9ynEQ3g6RtvUqf3fHfH8ZlsB11zewa39jwc9Vg&oe=6A60214E","https://www.facebook.com/ANCalerts","21","10153375512533791","Agricultural damage & flooding in Isabela in the aftermath of #LandoPH. 

(Photos via Atom Araullo)",,"630",,,,"630","60","1445248831000","https://www.facebook.com/ANCalerts/posts/pfbid0KK79f77BhhxCeoT4rsjDSWKQj2zJ3KMYiCgKdifwceE3Uc9b3LgqA5Aro2v9E4BJl"
"No photo description available.","1196109020402910","photo","https://www.facebook.com/photo/?fbid=1196109020402910&set=a.675346864637661",,,,,,,,,,,,,,,,,"100064870590052","World Vision Philippines","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/361191028_675346907970990_7459099383291883217_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx395x395&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=eHy1AxX-Se0Q7kNvwF9LLkt&_nc_oc=AdrzdGwwSH_4tD9z0lmk5uimmQuvcb3CchYiEkQ1XKp8D791wh22mD7C9lhY4aPJxhw&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=YJrLTh1m0O69mOecC9iOig&_nc_ss=7c2a8&oh=00_AQC1oI6cfu3GpnwRUxJxQXWnDae_6VsvsUuzTY7FH3S0UA&oe=6A5FEF2C","https://www.facebook.com/worldvisionph","6","1196109020402910","#LandoPH update: WV communicator Joy Maluyo in Isabela shares, “I saw large tracks of rice fields inundated by floods. If rains continue for days, the crops will rot and farmers will bear big losses if they fail to salvage their harvest.”",,"154",,,,"154","21","1445155201000","https://www.facebook.com/photo.php?fbid=1196109020402910&set=a.675346864637661&type=3"
"No photo description available.","10153374746408791","photo","https://www.facebook.com/photo/?fbid=10153374746408791&set=a.635578005267051",,,,,,,,,,,,,,,,,"100064445723899","ANC 24/7","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/609053834_1328721385952706_4253439834983056076_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2048x2048&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=RAU_RPiKxxgQ7kNvwHdw2tR&_nc_oc=AdqnVMaT39FmeL-NI1Xgjy364eFDiZ6FFO5-JrCnAdSQYqk8qEhSMglwpLm5P6cVsJA&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=YJrLTh1m0O69mOecC9iOig&_nc_ss=7c2a8&oh=00_AQAx2Epu9ynEQ3g6RtvUqf3fHfH8ZlsB11zewa39jwc9Vg&oe=6A60214E","https://www.facebook.com/ANCalerts","3","10153374746408791","Flood-hit Nueva Ecija residents on rooftops http://j.mp/1Lwrt1m #LandoPH",,"168",,,,"168","31","1445207100000","https://www.facebook.com/photo.php?fbid=10153374746408791&set=a.635578005267051&type=3"
"No photo description available.","10153535389360168","photo","https://www.facebook.com/photo/?fbid=10153535389360168&set=a.10153534068885168",,,,,,,,,,,,,,,,,"100064957951102","ABS-CBN News","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/612193561_1385784586930127_8766501501849307524_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx513x511&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=jjMlUL_Ip04Q7kNvwF4TNen&_nc_oc=AdrC8nawXAAO_fy2a5NStkhSoggXKXJWQMLyxUgINYAmwV25YJ99__cyxy9kdOzTZyE&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=m9EqTSgM1g0z4tEcmpx6QA&_nc_ss=7c2a8&oh=00_AQBDWHC5I6Z8lg1mMmMKfcc7VfgyYyDN_VUQfEAOeoQ_ww&oe=6A600EDC","https://www.facebook.com/abscbnNEWS","12","10153535389360168","10:50 a.m., October 19:  Flood along Vergara Highway in Cabanatuan City. 

Photo by Michael Puno for ABS-CBNnews.com

#LandoPH",,"787",,,,"787","94","1445227315000","https://www.facebook.com/photo.php?fbid=10153535389360168&set=a.10153534068885168&type=3"
"No photo description available.","10153820476838968","photo","https://www.facebook.com/photo/?fbid=10153820476838968&set=a.616984643788914",,,,,,,,,,,,,,,,,"100064321525837","Operation Blessing Foundation Philippines, Inc.","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/347650117_219019364238008_7819801205930117597_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s40x40&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=X0M-l9LWkccQ7kNvwEfT2Th&_nc_oc=AdpulNIgWWbwbrsxeuGH9ewmsBfm0207CXZZfqFQFYGlNiKavVAIQPgNBWNCEzxtzx0&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=m9EqTSgM1g0z4tEcmpx6QA&_nc_ss=7c2a8&oh=00_AQAKtZVnsf4KQas6EpT3BySroZ2YPyhURkBf5MTXy4J1fw&oe=6A600890","https://www.facebook.com/operationblessingph","1","10153820476838968","#BeOneStepAhead | Here are the tips on what to do when there's flood in your area:

1. Ensure someone always knows where you are. 
2. Keep up with the news.
3. Contact your neighbors and warn them.
4. Unplug all unnecessary electrical outlets and appliances. 
5. Know how to shut down your electricity.
6. Pack a backpack or ready your Go bag.
7. Prepare some floating devices.
8. Charge your batteries.
9. Avoid running water and any flood water if you have to walk out of your home.
10. Keep calm. Pray.
11. Know the emergency numbers to call.

#OBHelps #OBCares",,"158",,,,"158","67","1445132507000","https://www.facebook.com/photo.php?fbid=10153820476838968&set=a.616984643788914&type=3"
"No photo description available.","10153534238030168","photo","https://www.facebook.com/photo/?fbid=10153534238030168&set=a.650104283831498",,,,,,,,,,,,,,,,,"100064957951102","ABS-CBN News","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/612193561_1385784586930127_8766501501849307524_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx513x511&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=jjMlUL_Ip04Q7kNvwF4TNen&_nc_oc=AdrC8nawXAAO_fy2a5NStkhSoggXKXJWQMLyxUgINYAmwV25YJ99__cyxy9kdOzTZyE&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=m9EqTSgM1g0z4tEcmpx6QA&_nc_ss=7c2a8&oh=00_AQBDWHC5I6Z8lg1mMmMKfcc7VfgyYyDN_VUQfEAOeoQ_ww&oe=6A600EDC","https://www.facebook.com/abscbnNEWS","27","10153534238030168","(AS OF 10 P.M., October 18)

Yellow Warning Level in Tarlac, Nueva Ecija, and Zambales
FLOODING in low lying areas.

Thunderstorm is also affecting portions of Cavite, Batangas, Laguna, and Quezon which may persist within 2 hours.

Meanwhile, light to moderate rains affecting MetroManila, Bulacan, Bataan, Pampanga, Rizal which may persist for 2-3 hours.",,"856",,,,"856","164","1445177338000","https://www.facebook.com/photo.php?fbid=10153534238030168&set=a.650104283831498&type=3"
