"attachments/0/accessibilityCaption","attachments/0/id","attachments/0/type","attachments/0/url","attachments/1/accessibilityCaption","attachments/1/id","attachments/1/type","attachments/1/url","attachments/2/accessibilityCaption","attachments/2/id","attachments/2/type","attachments/2/url","attachments/3/accessibilityCaption","attachments/3/id","attachments/3/type","attachments/3/url","attachments/4/accessibilityCaption","attachments/4/id","attachments/4/type","attachments/4/url","author/id","author/name","author/profilePicture","author/profileUrl","commentsCount","postId","postText","reactions/like","reactions/wow","reactionsCount","sharesCount","timestamp","url"
,,,,,,,,,,,,,,,,,,,,"100064606813035","Antipolo City Gov","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/243184711_223476796482546_7907706067647562237_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2048x2048&ctp=s40x40&_nc_cat=106&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=JLvs1SWL_cMQ7kNvwHP7wMH&_nc_oc=AdrKrLC_qRcbAahkQTXlhMQLiJolPlk7AITHqJiXWQqon2LSQ12JLDSoONUjaODG2Pw&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=gs4fSigLaGiLJXUXuUKVtA&_nc_ss=7c2a8&oh=00_AQB7nJ11BGyC3sRst8OgETB7UK4Il6lrTD7P0dfmGOA0-w&oe=6A600AD1","https://www.facebook.com/antipolocitygovernment","1","720348598015111","FLOOD AND TRAFFIC ADVISORY:
As of 4:30pm, Sept.19, 2014

NOT PASSABLE TO ALL TYPES OF VEHICLES
- Marcos Highway
- V.V. Soliven
- Sumulong Highway Extension
- Ortigas Avenue Extension
- Highway 2000 (Taytay) 

FLOODED BUT STILL PASSABLE
- Floodway
- Baytown (Angono-Taytay Coastal Road)
- C6 Road going to Tapayan Road and Floodway

Keep on posting updates/photos about your areas.

Stay safe everyone! #AlertoAntipoleño #NumeroUnoAntipolo","39",,"39","36","1411116048000","https://www.facebook.com/antipolocitygovernment/posts/pfbid02y1pXX8uUrZ7JUbMkys3bMdAMJMWkyRtZxgvi2jMwm7y3GnMryxgWUDia4tPtETWol"
"No photo description available.","375219775964569","photo","https://www.facebook.com/photo/?fbid=375219775964569&set=a.466277352211907",,,,,,,,,,,,,,,,,"100064889372482","Inside Marikina","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/506053801_1137039015135734_4776680084036167143_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1516x1536&ctp=s40x40&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=BWVwcgCFnN4Q7kNvwG7tBNP&_nc_oc=AdrrUlLbRFYQUrLDAHthB8sj6MDThjkz17UiUs_h-_nu-nkmCtBrTi9veBmYA6ZQtMY&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=gs4fSigLaGiLJXUXuUKVtA&_nc_ss=7c2a8&oh=00_AQA3KJusKzIf4-FBvmxRTqAYMemfnYTfBTZjp6eTrJ3iuA&oe=6A601EDB","https://www.facebook.com/InsideMarikina","3","375219775964569","Flooding at Provident Village Marikina from @beafrias","9",,"9","8","1411111384000","https://www.facebook.com/photo.php?fbid=375219775964569&set=a.466277352211907&type=3"
,,,,,,,,,,,,,,,,,,,,"100064606813035","Antipolo City Gov","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/243184711_223476796482546_7907706067647562237_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2048x2048&ctp=s40x40&_nc_cat=106&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=JLvs1SWL_cMQ7kNvwHP7wMH&_nc_oc=AdrKrLC_qRcbAahkQTXlhMQLiJolPlk7AITHqJiXWQqon2LSQ12JLDSoONUjaODG2Pw&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=gs4fSigLaGiLJXUXuUKVtA&_nc_ss=7c2a8&oh=00_AQB7nJ11BGyC3sRst8OgETB7UK4Il6lrTD7P0dfmGOA0-w&oe=6A600AD1","https://www.facebook.com/antipolocitygovernment","29","720596014657036","TRAFFIC ADVSORY:

As of 635AM CAINTA:
1. ORTIGAS AVE.EXT.:
From STI COLLEGE to JUNCT0N-EVER N0T PASSABLE DUE TO STALLED (TUMIRIK) VEHICLES. Though flood subsided already.
2. BONIFACIO AVE.- Same situation as Ortigas Ave. Ext.

As of 655am TAYTAY:
1. HWAY 2000 & VELASQUEZ ST.(Villa Lolita)- SLOW M0VING TRAFFIC DUE TO PO0R ROAD C0NDITI0N & MINOR FLO0DING ON S0ME PORTI0N.
2. NCBA TO PUREGOLD- LIGHT TRAFFIC.","22",,"22","14","1411167534000","https://www.facebook.com/antipolocitygovernment/posts/pfbid02xzBWn6arvgrTLn6Z7tVHR55AUnSjNqRoxrZwQSNAnHRWdcvNTU6g8cLVYusUJNEql"
,,,,,,,,,,,,,,,,,,,,"597144474","Jojo Palad","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/280291338_10159675901819475_8987206277119368645_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1194x1188&ctp=s24x24&_nc_cat=103&ccb=1-7&_nc_sid=e99d92&_nc_ohc=qwqcX3capT0Q7kNvwERkUtz&_nc_oc=AdotnMae0iW9A65y5l86bX90LPbzft9DEzz7UriVxRXWsaon4XRwYmOzWtUtLrlpSsQ&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=gs4fSigLaGiLJXUXuUKVtA&_nc_ss=7c2a8&oh=00_AQBfG5yPFvQWISfbBsck1bTj7K9sN4XolgAlCfD2MQgxdA&oe=6A6009EC","https://www.facebook.com/paladjojo","5","702376666522157",". . . during these times, allowed ba ""flooding"" dito? w/ Joey Sison ;)

kumusta naman ang lagay nyo? :)","3",,"3","0","1411116957000","https://www.facebook.com/groups/UnitedFoldingBikers/permalink/702376666522157/"
,,,,,,,,,,,,,,,,,,,,"100079583864392","Riverbanks Center","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/475278101_598757266120397_5337796393211870521_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1080x1080&ctp=s40x40&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=crp4eH-3SOUQ7kNvwFv8gyU&_nc_oc=AdrcUErIz0JUc2Q4rHm7hjis3iQtrahhS0uopVVhzs8O0JlgHQ8tVisrZoYe4pSHNSg&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=gs4fSigLaGiLJXUXuUKVtA&_nc_ss=7c2a8&oh=00_AQCIfXsoDy2Ar3vIu6mnR8Illv30WXBRuqoHN062Yl0Qqw&oe=6A600DC5","https://www.facebook.com/RiverbanksCenter","1","836865796345306","Yes, you heard it right friends! No floods at #RiverbanksCenter. Marikenos, why don't you come over after the stress brought by the bad weather. Amazing finds, good food. Spend quality time with the family #funday saturday. See you here!","7",,"7","0","1411188924000","https://www.facebook.com/RiverbanksCenter/posts/pfbid06qvDbWXoiVwkKapJBJotQFA4FChPQ7AHivHk18YPVnUTF1xfZGHm4ycd26qVNQBjl"
"No photo description available.","975002362516113","photo","https://www.facebook.com/photo.php?fbid=975002362516113&set=gm.718157138253500&type=3","No photo description available.","975002482516101","photo","https://www.facebook.com/photo.php?fbid=975002482516101&set=gm.718157138253500&type=3","No photo description available.","975002382516111","photo","https://www.facebook.com/photo.php?fbid=975002382516111&set=gm.718157138253500&type=3","No photo description available.","975002459182770","photo","https://www.facebook.com/photo.php?fbid=975002459182770&set=gm.718157138253500&type=3","No photo description available.","975002462516103","photo","https://www.facebook.com/photo.php?fbid=975002462516103&set=gm.718157138253500&type=3","100000190767109","Chester Allan Sevilla Manapol","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/612863997_26628887896700874_6035128983938688053_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1536x1546&ctp=s24x24&_nc_cat=105&ccb=1-7&_nc_sid=e99d92&_nc_ohc=knvYv4NhxMYQ7kNvwEZwY39&_nc_oc=AdqgOXfZAYn6dkYr7KLeUOd5L4h8qarYlCpO6t-b9oi3Ka5pi3RUSjnTDX8R3uZp8iQ&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=gs4fSigLaGiLJXUXuUKVtA&_nc_ss=7c2a8&oh=00_AQCvHByvkwTxE5tDAf99Q8ImtfFWdsC8bnIW5uV6enh-fw&oe=6A600EDD","https://www.facebook.com/chez.manapol","9","718157138253500","91mdl nissan eccs 
ga16 efi engine
Manual transmission
Allpower
GTS front rear bumper 
GTS sideskirt 
thick molding 
14steelies wid jdm hubcap 
semilowered 
one liner grill 
jdm steering wheel 
map light 
straight pioneer sounds 
muffler 
duck tail 
led plate light 
led dome light 
all lights and gauges working 
reg2014 
very cool aircon
strutbar
good running condition engine
NO OVERHEAT
100% NOT FLOODED
Complete and legal papers

FOR SALE FOR SALE FOR SALE
80k
80k
80k

LAGUNA AREA
09272680176

Thanks and Godbless!","1",,"1","0","1411199607000","https://www.facebook.com/groups/637369379665610/permalink/718157138253500/"
,,,,,,,,,,,,,,,,,,,,"100076183608083","Nababaha","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/308618460_174704285079024_7665233353168482823_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx516x510&ctp=p40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=DaKijjh5jaYQ7kNvwGRfMxm&_nc_oc=AdrKDj0dUxr3VQAglAkSuy0j7R8kRU1VVmo5oQyLHrDCIlzbLRp1V5mbEapYNdm6IsE&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=gs4fSigLaGiLJXUXuUKVtA&_nc_ss=7c2a8&oh=00_AQAbVWGWphWsokw9aTifYK9141aOK0PmCtXICFHAxdVUEA&oe=6A601597","https://www.facebook.com/profile.php?id=100076183608083","0","7021757741168176","Retweeted 9News Philippines (@9newsph):

Flood update: Intersection of Araneta Ave, QC impassable to most vehicles due to waist-deep flood http://t.co/4dOsHCNxWb | @paolatpalma9",,,"0","0","1411094287000","https://www.facebook.com/permalink.php?story_fbid=pfbid0oHCsKoTvTM6aMK8shhMVjNZvswNnK2y5f9DoRSzfwbBtqm33e1PVpT6Kh4mPdYYgl&id=100076183608083"
,,,,,,,,,,,,,,,,,,,,"100076183608083","Nababaha","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/308618460_174704285079024_7665233353168482823_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx516x510&ctp=p40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=DaKijjh5jaYQ7kNvwGRfMxm&_nc_oc=AdrKDj0dUxr3VQAglAkSuy0j7R8kRU1VVmo5oQyLHrDCIlzbLRp1V5mbEapYNdm6IsE&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=cBn0aMH2Df9abWO0jRUE6w&_nc_ss=7c2a8&oh=00_AQDh9Lu9_9fG7IpkM-aDeMI_hKC370kTGWdwQOSRZedqPQ&oe=6A601597","https://www.facebook.com/profile.php?id=100076183608083","0","7021757077834909","Retweeted 9News Philippines (@9newsph):

Flood alert: Marcos Hway not passable to light vehicles #9NewsPH
http://t.co/cs0gptOJAI",,,"0","0","1411090588000","https://www.facebook.com/permalink.php?story_fbid=pfbid0YiTutvx5gG9jV7HLUGwAnzYsFNrZ7W2VjLta99Pvi8qz5aJw5Aa8qe7HdsJA6MjEl&id=100076183608083"
,,,,,,,,,,,,,,,,,,,,"100076183608083","Nababaha","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/308618460_174704285079024_7665233353168482823_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx516x510&ctp=p40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=DaKijjh5jaYQ7kNvwGRfMxm&_nc_oc=AdrKDj0dUxr3VQAglAkSuy0j7R8kRU1VVmo5oQyLHrDCIlzbLRp1V5mbEapYNdm6IsE&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=cBn0aMH2Df9abWO0jRUE6w&_nc_ss=7c2a8&oh=00_AQDh9Lu9_9fG7IpkM-aDeMI_hKC370kTGWdwQOSRZedqPQ&oe=6A601597","https://www.facebook.com/profile.php?id=100076183608083","0","7021765044500779","Retweeted LBQ (@lenbique):

@YouScoop @gmanews Flood in Vista Verde Cainta http://t.co/EaICx8BMUa",,,"0","0","1411179437000","https://www.facebook.com/permalink.php?story_fbid=pfbid0ibAPKinE3cFYsVoGEoUXyZzjMVA6CmAKxTDJKjvtAJ35ZjLdCVYHnq8pnd8g1ME3l&id=100076183608083"
,,,,,,,,,,,,,,,,,,,,"100064606813035","Antipolo City Gov","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/243184711_223476796482546_7907706067647562237_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2048x2048&ctp=s40x40&_nc_cat=106&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=JLvs1SWL_cMQ7kNvwHP7wMH&_nc_oc=AdrKrLC_qRcbAahkQTXlhMQLiJolPlk7AITHqJiXWQqon2LSQ12JLDSoONUjaODG2Pw&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=cBn0aMH2Df9abWO0jRUE6w&_nc_ss=7c2a8&oh=00_AQCXqgG1LEXEX-sl8YkUNFL2ZOMMFAvg6zzFp2SHp8q_iw&oe=6A600AD1","https://www.facebook.com/antipolocitygovernment","6","720438104672827","TRAFFIC UPDATE as of 10:35 PM

SUMULONG HWY (Masinag Intersection to Marikina) PASSABLE
V.V. SOLIVEN (Mayamot) NOT PASSABLE TO LIGHT VEHICLES

MARCOS HWY (Masinag Intersection to Sta. Lucia) NOT PASSABLE TO LIGHT VEHICLES 

ORTIGAS AVE (from Don Mariano to Junction, Cainta) Flood - up to waist level","43",,"43","35","1411137645000","https://www.facebook.com/antipolocitygovernment/posts/pfbid0x1ioLYHYPpbhZD3ojd8foW7DwR7u97A1NwPQ5V1b664zsMsiyuF178f1EvQVrJZNl"
,,,,,,,,,,,,,,,,,,,,"100003781083055","Alfred Francisco","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/726528874_3954610598008271_8221517213653509306_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s24x24&_nc_cat=108&ccb=1-7&_nc_sid=e99d92&_nc_ohc=gLW1P7XMvI0Q7kNvwFz9d9o&_nc_oc=AdpagNdUmx32X5t8WaGx7LtGZK2pjdKlHXXaRQedwt2eoX3MSpgX9Br1QbzEAuR2O6M&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=cBn0aMH2Df9abWO0jRUE6w&_nc_ss=7c2a8&oh=00_AQAOTraYAQsWelZWYQApI28wIyhOO-tBFLa6UjWxeEtkZQ&oe=6A6034DA","https://www.facebook.com/AlfredAfrncisco","0","783502358375939","FOLLOW mo ko ! FOLLOW kita!
ADD mo ko! ADD kita! 
FLOOD LIKES KITA PAG FOLLOW @ ADD moko pls! 󾍛󾍛󾍛󾍛󾌬󾍛󾍛󾍛󾍛󾍛","2",,"2","0","1411137765000","https://www.facebook.com/groups/148454431880738/permalink/783502358375939/"
,,,,,,,,,,,,,,,,,,,,"100076183608083","Nababaha","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/308618460_174704285079024_7665233353168482823_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx516x510&ctp=p40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=DaKijjh5jaYQ7kNvwGRfMxm&_nc_oc=AdrKDj0dUxr3VQAglAkSuy0j7R8kRU1VVmo5oQyLHrDCIlzbLRp1V5mbEapYNdm6IsE&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=cBn0aMH2Df9abWO0jRUE6w&_nc_ss=7c2a8&oh=00_AQDh9Lu9_9fG7IpkM-aDeMI_hKC370kTGWdwQOSRZedqPQ&oe=6A601597","https://www.facebook.com/profile.php?id=100076183608083","0","7021760231167927","Retweeted Mandaluyong CDRRMO (@MandaluyongC3):

FLOOD ALERT as of 3:30 PM: Brgy Pag-Asa Market Place Code C. http://t.co/f7RJguUgJF",,,"0","0","1411112476000","https://www.facebook.com/permalink.php?story_fbid=pfbid02DPK6Z7wbbqi7pZHvxnmHB9i4qdvvswo78VJCk6FNuf1FJrg5gvYbjNTjwCdqob4il&id=100076183608083"
,,,,,,,,,,,,,,,,,,,,"100076183608083","Nababaha","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/308618460_174704285079024_7665233353168482823_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx516x510&ctp=p40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=DaKijjh5jaYQ7kNvwGRfMxm&_nc_oc=AdrKDj0dUxr3VQAglAkSuy0j7R8kRU1VVmo5oQyLHrDCIlzbLRp1V5mbEapYNdm6IsE&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=cBn0aMH2Df9abWO0jRUE6w&_nc_ss=7c2a8&oh=00_AQDh9Lu9_9fG7IpkM-aDeMI_hKC370kTGWdwQOSRZedqPQ&oe=6A601597","https://www.facebook.com/profile.php?id=100076183608083","0","7021760394501244","Retweeted Mandaluyong CDRRMO (@MandaluyongC3):

FLOOD ALERT as of 3:30 PM:  Brgy. Hulo - Private Rd - Code A. http://t.co/Cm7pc7sjZR",,,"0","0","1411112538000","https://www.facebook.com/permalink.php?story_fbid=pfbid0ZzQA48uWBTB7STtBiWh6ePjYoa1PgRZxAYM7k2CyVzRZLWsxTeM2QcZwChPW2guUl&id=100076183608083"
,,,,,,,,,,,,,,,,,,,,"100076183608083","Nababaha","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/308618460_174704285079024_7665233353168482823_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx516x510&ctp=p40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=DaKijjh5jaYQ7kNvwGRfMxm&_nc_oc=AdrKDj0dUxr3VQAglAkSuy0j7R8kRU1VVmo5oQyLHrDCIlzbLRp1V5mbEapYNdm6IsE&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=jBrpaumnbRi9M3xAISXHaQ&_nc_ss=7c2a8&oh=00_AQBDtM1_pam66Y-6C-hKdIRD3civYGYtMbhtYPhwHmryjA&oe=6A601597","https://www.facebook.com/profile.php?id=100076183608083","0","7021760397834577","Retweeted Mandaluyong CDRRMO (@MandaluyongC3):

FLOOD ALERT as of 3:30 PM:  Brgy. Plainview - North Sikap - Code A. San Rafael - Code B. http://t.co/sdodhbwP0X",,,"0","0","1411112567000","https://www.facebook.com/permalink.php?story_fbid=pfbid02tw41bke69fKi4DsAmuNL91jhxatsCJKVFX3ikNBwmNbkUopq9RMZbssk6jPuEEwnl&id=100076183608083"
,,,,,,,,,,,,,,,,,,,,"100076183608083","Nababaha","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/308618460_174704285079024_7665233353168482823_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx516x510&ctp=p40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=DaKijjh5jaYQ7kNvwGRfMxm&_nc_oc=AdrKDj0dUxr3VQAglAkSuy0j7R8kRU1VVmo5oQyLHrDCIlzbLRp1V5mbEapYNdm6IsE&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=jBrpaumnbRi9M3xAISXHaQ&_nc_ss=7c2a8&oh=00_AQBDtM1_pam66Y-6C-hKdIRD3civYGYtMbhtYPhwHmryjA&oe=6A601597","https://www.facebook.com/profile.php?id=100076183608083","0","7021760227834594","Retweeted Mandaluyong CDRRMO (@MandaluyongC3):

FLOOD ALERT as of 3:30 PM: Brgy. New Zaniga -V.Francisco Code B.Lerma corner Private Road Code A http://t.co/sehk77VMMF",,,"0","0","1411112495000","https://www.facebook.com/permalink.php?story_fbid=pfbid06SYgEuNwCrxay561ST1294D1StK5yxXwMoozwvLXfX8TL9QMJ121sVQiaVV2t1nwl&id=100076183608083"
,,,,,,,,,,,,,,,,,,,,"100076183608083","Nababaha","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/308618460_174704285079024_7665233353168482823_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx516x510&ctp=p40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=DaKijjh5jaYQ7kNvwGRfMxm&_nc_oc=AdrKDj0dUxr3VQAglAkSuy0j7R8kRU1VVmo5oQyLHrDCIlzbLRp1V5mbEapYNdm6IsE&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=jBrpaumnbRi9M3xAISXHaQ&_nc_ss=7c2a8&oh=00_AQBDtM1_pam66Y-6C-hKdIRD3civYGYtMbhtYPhwHmryjA&oe=6A601597","https://www.facebook.com/profile.php?id=100076183608083","0","7021756874501596","Retweeted 9News Philippines (@9newsph):

Flood alert: Riverbanks Center along Marikina River http://t.co/Gs0UI4suQQ | @anjocalimario",,,"0","0","1411087043000","https://www.facebook.com/permalink.php?story_fbid=pfbid0294Zodo544g27aj6gcrt7C6dpWpeyFWbHjNmhn7rM6ykcahpVMqS1k4Cm3VrK11Kzl&id=100076183608083"
,,,,,,,,,,,,,,,,,,,,"1077026230","Màrìçar Tànquîntîc Îndîøngcø","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/742317237_10238373107041320_219798613991453188_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1584x1584&ctp=s24x24&_nc_cat=102&ccb=1-7&_nc_sid=e99d92&_nc_ohc=bStWfPGJ6WYQ7kNvwFtk0Yk&_nc_oc=AdpTpoLu3KhECWOSPC5I-cQBbmK30M42TTHF8DYMdeLJzwYtarxcpa8jWDtlLIIQvi0&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=jBrpaumnbRi9M3xAISXHaQ&_nc_ss=7c2a8&oh=00_AQBb-3rCW0PgbaidI3qkf9Y-Zm8awjhFZZLQ54Vflb-5pw&oe=6A600D50","https://www.facebook.com/maricar.t.indiongco","0","556398397839755","Permission to post admin

Flood Free Subdivision!!
Tawag na Bagoo Maubusan 
0923.455.2396 / 0915.184.8863",,,"0","0","1411211702000","https://www.facebook.com/groups/Toyabuyandsellgroups/permalink/556398397839755/"
,,,,,,,,,,,,,,,,,,,,"100076183608083","Nababaha","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/308618460_174704285079024_7665233353168482823_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx516x510&ctp=p40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=DaKijjh5jaYQ7kNvwGRfMxm&_nc_oc=AdrKDj0dUxr3VQAglAkSuy0j7R8kRU1VVmo5oQyLHrDCIlzbLRp1V5mbEapYNdm6IsE&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=jBrpaumnbRi9M3xAISXHaQ&_nc_ss=7c2a8&oh=00_AQBDtM1_pam66Y-6C-hKdIRD3civYGYtMbhtYPhwHmryjA&oe=6A601597","https://www.facebook.com/profile.php?id=100076183608083","0","7021762884500995","Inundated forest, IVC Marikina http://t.co/Y19OcqhTUg",,,"0","0","1411139544000","https://www.facebook.com/permalink.php?story_fbid=pfbid02YFVJsedawGTDxfihpHc1EBGBYXrNTXjHXBGBdjhNkZkjpsonojj3p63Ary9pubE8l&id=100076183608083"
,,,,,,,,,,,,,,,,,,,,"100076183608083","Nababaha","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/308618460_174704285079024_7665233353168482823_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx516x510&ctp=p40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=DaKijjh5jaYQ7kNvwGRfMxm&_nc_oc=AdrKDj0dUxr3VQAglAkSuy0j7R8kRU1VVmo5oQyLHrDCIlzbLRp1V5mbEapYNdm6IsE&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=DEE0ShZsosjwH2XyT6_VVg&_nc_ss=7c2a8&oh=00_AQCR2TC0Ao0f1o-3yWijLjoUkadAUoYZKLO9PePkh_uOvg&oe=6A601597","https://www.facebook.com/profile.php?id=100076183608083","0","7021760291167921","Retweeted Mandaluyong CDRRMO (@MandaluyongC3):

FLOOD ALERT as of 3:30 PM:  Brgy. Bagong Silang - Magalona-Code C /Clemente/Lawson/Jacinto/Shaw- Code A. http://t.co/7AIrZEhobl",,,"0","0","1411112524000","https://www.facebook.com/permalink.php?story_fbid=pfbid02DpsJ8YYrqmnFGP2oy1eRpCypuSmkor5WyznYvHYc4M9fk5ZGWaKB33o5kLTE4d5El&id=100076183608083"
,,,,,,,,,,,,,,,,,,,,"100076183608083","Nababaha","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/308618460_174704285079024_7665233353168482823_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx516x510&ctp=p40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=DaKijjh5jaYQ7kNvwGRfMxm&_nc_oc=AdrKDj0dUxr3VQAglAkSuy0j7R8kRU1VVmo5oQyLHrDCIlzbLRp1V5mbEapYNdm6IsE&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=DEE0ShZsosjwH2XyT6_VVg&_nc_ss=7c2a8&oh=00_AQCR2TC0Ao0f1o-3yWijLjoUkadAUoYZKLO9PePkh_uOvg&oe=6A601597","https://www.facebook.com/profile.php?id=100076183608083","0","7021760294501254","Retweeted Mandaluyong CDRRMO (@MandaluyongC3):

FLOOD ALERT as of 3:30 PM:  Brgy. Bagong Silang - Haig - Code C. J.B. Vargas - Code B. http://t.co/LdoQRY2ikn",,,"0","0","1411112514000","https://www.facebook.com/permalink.php?story_fbid=pfbid02oDGke3kmm9LJxDU1AdGwACwDBjB16qeztbir8ce7yi6DLVcqmXSXgYNZGQpCuV2kl&id=100076183608083"
,,,,,,,,,,,,,,,,,,,,"100064606813035","Antipolo City Gov","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/243184711_223476796482546_7907706067647562237_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2048x2048&ctp=s40x40&_nc_cat=106&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=JLvs1SWL_cMQ7kNvwHP7wMH&_nc_oc=AdrKrLC_qRcbAahkQTXlhMQLiJolPlk7AITHqJiXWQqon2LSQ12JLDSoONUjaODG2Pw&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=DEE0ShZsosjwH2XyT6_VVg&_nc_ss=7c2a8&oh=00_AQDsIEWFgXCBhMj4oy_wON-eX0eSd8i_GISNHaqGQ5qdOg&oe=6A600AD1","https://www.facebook.com/antipolocitygovernment","61","720592161324088","TRAFFIC AND FLOOD ADVISORY
As of 6:30am, Sept.20, 2014

Wala na pong baha along major roads sa Cainta pero hindi pa rin passable dahil sa mga nakabarang trucks na tumirik dahil sa baha.

Maaari po silang dumaan sa Taytay (Highway 2000) at Floodway para sa mga papuntang Makati/Pasig

Maaari din po via Sumulong Highway Extension - V.V. Soliven then Marikina para sa mga papuntang Quezon City","45",,"45","26","1411166463000","https://www.facebook.com/antipolocitygovernment/posts/pfbid022PJnD8nE4uV8NmbujfsXr4khayfBgkzEKD4bjVanrAdW95nK6qiyd991XNRMuDxEl"
