"attachments/0/accessibilityCaption","attachments/0/id","attachments/0/type","attachments/0/url","attachments/1/accessibilityCaption","attachments/1/id","attachments/1/type","attachments/1/url","attachments/2/accessibilityCaption","attachments/2/id","attachments/2/type","attachments/2/url","attachments/3/accessibilityCaption","attachments/3/id","attachments/3/type","attachments/3/url","attachments/4/accessibilityCaption","attachments/4/id","attachments/4/type","attachments/4/url","author/id","author/name","author/profilePicture","author/profileUrl","commentsCount","postId","postText","reactions/haha","reactions/like","reactions/love","reactions/sorry","reactions/wow","reactionsCount","sharesCount","timestamp","url"
"No photo description available.","2388356141181244","photo","https://www.facebook.com/photo/?fbid=2388356141181244&set=a.450601887091693",,,,,,,,,,,,,,,,,"100064256551876","NIAS News","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/444152820_840613411423870_2227677054895348915_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx954x960&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=FddyXKxGAxgQ7kNvwGT5ova&_nc_oc=Adq2rCxaFnrCTDl75xZ8cG_k-GIKlA0hvzR5GtNKGGZWl2s4wEBDPABP0Iw4LGV2mqo&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=OhRZEH_xPdbrNKcMVbAC2g&_nc_ss=7c2a8&oh=00_AQD7BRfXzbcW72bYzPBfRT0iM80bVn2ZLFlDIjrNTs09fQ&oe=6A600806","https://www.facebook.com/NIASNews","0","2388356167847908","FLOOD WATCH: | #MarikinaRiver water level UP to 17.1 meters as of 1:08 p.m. SECOND ALARM. [via Marikina PIO] #NewsALERT #FloodPH",,"3",,,,"3","0","1536988921000","https://www.facebook.com/NIASNews/posts/pfbid02ZuNiybHi3VeHpzuRaWX8QK42eeJn5tT2JAH3aQz78qBNRRa3aks9Ww9YCVMP7gfsl"
,"1111031879072995","video",,,,,,,,,,,,,,,,,,"100054452562205","SBE Builders","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/300366553_562938678864546_8505084151789873814_n.png?stp=cp0_dst-png&cstp=mx400x400&ctp=s40x40&_nc_cat=101&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=8l4LrPyguoIQ7kNvwGjfCPK&_nc_oc=AdosaH0vg-nQkbngCHJpYbvEVHyzj2mSxqIc5LdCCyQfATfrYu_e5GAIXS9R3OJgNqY&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=OhRZEH_xPdbrNKcMVbAC2g&_nc_ss=7c2a8&oh=00_AQBSVSti_gDxPaxpKm5x8-L9jUhR8HHImuhv6kFkYa_g6w&oe=6A5FF225","https://www.facebook.com/SBEbuilders","2","1111031879072995","Townhouse For Sale!
This development is strategically located in a flood free community, where safety and privacy is in top priority. Its location is a 5 minute walk from Phase 8 clubhouse and just a stone throw away from the village entrance/ exit via highway 2000.
———————————
Address: Lot 20, block 4, Mangobend street, corner Jasmine street, Phase 8, Greenland Cainta Executive Village Taytay Rizal.

Call us for Reservations and Bank Loan Support.
09277017618 / 09285023660
Hurry! only few units left!
#SBEdevelopments
www.sbebuilders.net",,"6",,,,"6","8","1537015579000","https://www.facebook.com/SBEbuilders/videos/1111031879072995/"
"No photo description available.","289908771603726","photo","https://www.facebook.com/photo.php?fbid=289908771603726&set=a.444797231011220&type=3","No photo description available.","289908744937062","photo","https://www.facebook.com/photo.php?fbid=289908744937062&set=a.444797231011220&type=3","No photo description available.","289908738270396","photo","https://www.facebook.com/photo.php?fbid=289908738270396&set=a.444797231011220&type=3","No photo description available.","289908764937060","photo","https://www.facebook.com/photo.php?fbid=289908764937060&set=a.444797231011220&type=3","No photo description available.","289908818270388","photo","https://www.facebook.com/photo.php?fbid=289908818270388&set=a.444797231011220&type=3","100064428390728","SP Auto Biz Trading","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/301980819_444797247677885_7700402416710670213_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s40x40&_nc_cat=106&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ywAZ3_PvnsYQ7kNvwG6qd97&_nc_oc=AdqbRlF_Hv_g4_Badr4nseprqG7_FFe9R_eafzARDaJm2pbyvZPzEGSpZyTlaop6Ybc&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=OhRZEH_xPdbrNKcMVbAC2g&_nc_ss=7c2a8&oh=00_AQBH-bKBv8ZivY2fm3tgEejpNFGXTJYm7yAYqVNP_Ich1g&oe=6A5FFD14","https://www.facebook.com/SPAutoBiz","2","289909141603689","1999 Toyota Land Cruiser HDJ100
Overland Ready

100 Series
1HD-FTE Engine
24 Valve Engine
125000 kms
T-Belt serviced last 115th kms
Factory Leather Seats
Gray Interior
Functional Cool Box
No Sun Roof (no leaking problems)
Full Conversion (see pics)
3 Ending Plate
BF Goodrich KM2
Toyota 105 Series Steel Rims 
Ironman 2” Lift (Torsion Bars, Coils and Shocks)
Front and Rear steel bumpers
Rock Sliders and Fenders Guards
12000 lbs winch with synthetic cable
Custom Aluminum Skid Plate and Sump to Transmission Guard
LED spot lights and LED roof mounted flood lights (relayed and separate switches) 
Snorkel
Full sized Roof Rack (ready for roof top tent)
Pioneer Head Unit
Weather Tech Front Floormats
K&N air filter

*awning not included (will reuse for the next rig) 
All Stock Parts Included (Bumpers, Skid Plate, Suspension and step boards) 

Asking 1.450m Negotiable",,"29",,,,"29","12","1537075732000","https://www.facebook.com/SPAutoBiz/posts/pfbid0ayWwG8ddiffuTRvjzFo23dzSc6BwB67nCY4GDp3Co1aSgUgwUoE4qiDpffQo9cfjl"
"No photo description available.","2388227584527433","photo","https://www.facebook.com/photo/?fbid=2388227584527433&set=a.450601887091693",,,,,,,,,,,,,,,,,"100064256551876","NIAS News","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/444152820_840613411423870_2227677054895348915_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx954x960&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=FddyXKxGAxgQ7kNvwGT5ova&_nc_oc=Adq2rCxaFnrCTDl75xZ8cG_k-GIKlA0hvzR5GtNKGGZWl2s4wEBDPABP0Iw4LGV2mqo&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=OhRZEH_xPdbrNKcMVbAC2g&_nc_ss=7c2a8&oh=00_AQD7BRfXzbcW72bYzPBfRT0iM80bVn2ZLFlDIjrNTs09fQ&oe=6A600806","https://www.facebook.com/NIASNews","0","2388227611194097","FLOOD WATCH: | #MarikinaRiver water level UP to 16.4 meters as of 10:47 a.m. SECOND ALARM. [via Marikina PIO] #NewsALERT #FloodPH",,"5",,,,"5","0","1536980011000","https://www.facebook.com/NIASNews/posts/pfbid0WRECsgB34e65RzAtLBowq6zWuRgVaoYojJXDJD898HsBuWS593ud89QXxruGt9Z5l"
"No photo description available.","2388177191199139","photo","https://www.facebook.com/photo/?fbid=2388177191199139&set=a.450601887091693",,,,,,,,,,,,,,,,,"100064256551876","NIAS News","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/444152820_840613411423870_2227677054895348915_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx954x960&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=FddyXKxGAxgQ7kNvwGT5ova&_nc_oc=Adq2rCxaFnrCTDl75xZ8cG_k-GIKlA0hvzR5GtNKGGZWl2s4wEBDPABP0Iw4LGV2mqo&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=OhRZEH_xPdbrNKcMVbAC2g&_nc_ss=7c2a8&oh=00_AQD7BRfXzbcW72bYzPBfRT0iM80bVn2ZLFlDIjrNTs09fQ&oe=6A600806","https://www.facebook.com/NIASNews","0","2388177297865795","FLOOD WATCH: | JUST IN #MarikinaRiver water level UP to 16 meters as of 9:48 a.m.
SECOND ALARM. [via Marikina PIO] #FloodPH #NewsALERT 🌧☔️⛈🌀
---------------------------------------------
#Kanias! I-like at i-share ang aming post at i-tag na ang inyong mga kaibigan para sa pinakasariwang balita at inpormasyon",,"6",,,,"6","0","1536976595000","https://www.facebook.com/NIASNews/posts/pfbid0HpHVmDjTV9jy8enWrxLfT9L6tr5KFGC8NoSa71QFc1pmxwydSnDxzyYpx6HTKoMil"
,"701938173496308","video",,,,,,,,,,,,,,,,,,"100063319654447","Rainbow your life","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/309544413_436901495097169_2648601847639255534_n.jpg?stp=c256.0.1536.1536a_cp0_dst-jpg_tt6&cstp=mx1536x1536&ctp=s40x40&_nc_cat=105&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=3A8SbVJfQ0AQ7kNvwFV6BEX&_nc_oc=AdrF1nER2Fy7YWoSNyL4FXcfo4AVVlZ1wjZ71VxStVS2bldQrlfPoaL-jW7nVSkEZuY&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=qAon0ryBJx3DQLC0-_Uzlg&_nc_ss=7c2a8&oh=00_AQD0VzRbT4Y-IbM-LSJe0nxZAKepiNH6W3MyQ10M7d-3VA&oe=6A5FF20D","https://www.facebook.com/rainbowyourlifethroughprayer","0","701938173496308","“Remember the rainbow”

you maybe sitting at the dark room of your life right now. A lot of troubles are happening. You feel alone and hopeless. Wondering if there is God who can change your situation. You are so lonely that you feel like in this big world you are alone. Remember the creator of rainbow. He is bigger than your situations. His waiting for you to call his name! If you are just like me, God is making you wait for something that you desire in your heart for a long time, may it be a work, relationships, health, finances. There is our father in heaven. He loves to listen to our prayers. His desire and will into our life is to experience what heaven feels like while we are on earth! But the question is why there are things that are unexplainable and its hard to understand that are happening on this earth. Why there is suffering, pain, rejections and sorrows. I cannot answer that as well! But all I know is that, the one who created me knows me well. He is capable of giving me life. Lets acknowledge God into our situation and let him meet you as who you are right now! Even if you think like your life is full of mess. Remember God is gracious. Even if we do not deserved his help, his willing to pour out his abundant blessings into our life. He died on the cross for all our sins so that he can redeemed and restored our life. He made it finished on the cross already! He just want our life to be surrendered to him. 😊 In Genesis 9:13-16 “I have set my rainbow in the clouds, and it will be the sign of the covenant between me and the earth” Whenever I bring clouds over the earth and the rainbow appears in the clouds, I will remember my covenant between me and you and all living creatures of every kind. Never again will the waters become a flood to destroy all life. Whenever the rainbow appears in the clouds, I will see it and remember the everlasting covenant between God and all living creatures of every kind.”  

Prayer: Dear Jesus, thank you for loving me so much. I admit that my life is dark and empty without you! I give you the color pen to bring color to my life. I believe that through you, you can make my present and future life become colorful as the rainbow. Thank you for your faithfulness that is perfect and true. You never fail your promises! I give up to you my dark room and help me break the chains of negative thoughts and feelings as this is not comes from you! I only want to hear your voice and that is full of love, hope, faith, peace, joy and kindness. In Jesus mighty name! Amen.",,"3","4",,,"7","4","1537127235000","https://www.facebook.com/rainbowyourlifethroughprayer/videos/701938173496308/"
"No photo description available.","2388216454528546","photo","https://www.facebook.com/photo/?fbid=2388216454528546&set=a.450601887091693",,,,,,,,,,,,,,,,,"100064256551876","NIAS News","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/444152820_840613411423870_2227677054895348915_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx954x960&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=FddyXKxGAxgQ7kNvwGT5ova&_nc_oc=Adq2rCxaFnrCTDl75xZ8cG_k-GIKlA0hvzR5GtNKGGZWl2s4wEBDPABP0Iw4LGV2mqo&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=qAon0ryBJx3DQLC0-_Uzlg&_nc_ss=7c2a8&oh=00_AQCRQLyzeM-2Di_zD4YBnzELoRlZ9CR7t2Ju84vtzlKmKA&oe=6A600806","https://www.facebook.com/NIASNews","0","2388216477861877","FLOOD WATCH: | #MarikinaRiver water level UP to 16.3 meters as of 10:31 a.m. SECOND ALARM. [via Marikina PIO] #NewsALERT #FloodPH",,"4",,,,"4","0","1536979229000","https://www.facebook.com/NIASNews/posts/pfbid0yiZEmxKaZpxeFtEHzxMsBctntyGn3uTDqHivY5uarFTTDC9XifMkr4kFd1HxNzsNl"
"No photo description available.","1059420290884930","photo","https://www.facebook.com/photo.php?fbid=1059420290884930&set=a.462346145897278&type=3","No photo description available.","1059419880884971","photo","https://www.facebook.com/photo.php?fbid=1059419880884971&set=a.462346145897278&type=3","No photo description available.","1059419894218303","photo","https://www.facebook.com/photo.php?fbid=1059419894218303&set=a.462346145897278&type=3","No photo description available.","1059419960884963","photo","https://www.facebook.com/photo.php?fbid=1059419960884963&set=a.462346145897278&type=3","No photo description available.","1059419940884965","photo","https://www.facebook.com/photo.php?fbid=1059419940884965&set=a.462346145897278&type=3","100063656906113","ABlessed HomePh","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/557745110_1427451552720061_3396379951886744217_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1080x1092&ctp=s40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=IwCl_f6XzqsQ7kNvwH4Lz5j&_nc_oc=AdplTKLCfU-QJrJ47O9nDvOEIrtm0o6xiEyFP1MNdC3Q7R3wjPXg502EsSja5TaNnaw&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=qAon0ryBJx3DQLC0-_Uzlg&_nc_ss=7c2a8&oh=00_AQAe6F9LkyEpC5dlWkv0TCfmSKHALCTXjIu30BaVvChTCw&oe=6A600831","https://www.facebook.com/investwiselyatMETROLANDREALTY","1","1059420657551560","🌺JILLIAN / HERITAGE VILLAS🌺
Developer: Moldex New City
Located @ Brgy. Sapang Palay Proper, San Jose Del Monte City, Bulacan🛣

🏠JILLIAN LOFTED UNIT:
✔️Floor Area: 55 sqm
✔️Lot Area: 84 sqm
✔ Lofted House & Lot
✔ 3 bedrooms
✔ 1 toilet and bath

🏠Features:
- Main entrance gate with guard house
- 24-hour security service and street lighting
- Centralized water system (deep well or water district)
- Electrical supply by Meralco
- Underground drainage system
- Concrete roads and side walk

🏠Amenities:
- Clubhouse
- Swimmining pool
- Basketball court
- Children's playground

Complete Amenities with Swimming Pool
100% FLOOD FREE👍🏻

🙋🏻‍♀️Note: Buyer can make an expansion on the house like make an extra room, 
dirty kitchen and own toilet and bath. 
A provision for carport, 
once the house is already turn over.

✍🏻Pls notify 1-2 days prior to viewing schedule preferred. 
Prices and availability may change without any notice.

Inquire Now! 🤓👍🏻
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
For more info and free site tripping 
feel free to contact me :
METROLAND REALTY 
Marketing Ambassador: 
🙋🏻‍♀️Ms. Ria Urquia
💻PM me or comment (FB)
📞Smart - 09985929762
📲Globe - 09776275655
✉️Email : riaurquia_yang23@yahoo.com",,,,,,"0","0","1537071919000","https://www.facebook.com/investwiselyatMETROLANDREALTY/posts/pfbid02eVxVqYEg35Z3CvywkWarafC6qq8bgZoeChDYeJGBb2sYFCRE5jvQpvEq4QGPicEPl"
"No photo description available.","296151237845679","photo","https://www.facebook.com/photo.php?fbid=296151237845679&set=a.484025613918976&type=3","No photo description available.","296151297845673","photo","https://www.facebook.com/photo.php?fbid=296151297845673&set=a.484025613918976&type=3",,,,,,,,,,,,,"100069346241386","Kakanin To Go Atbp - Aling Kika's Delivery Service","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/719863885_1319003007087895_191053919119324010_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1600x1600&ctp=s40x40&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=NkoWS7l-gvsQ7kNvwELLh-C&_nc_oc=Adq5GHC6TX56cHJuHftLYQJgsCczceK9K-xvLAIocAlI59B6g9EZNslZMYQPV8cYWkU&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=qAon0ryBJx3DQLC0-_Uzlg&_nc_ss=7c2a8&oh=00_AQBaTqpkOLNohvNUqCcagScccvp3WVlF_S7n_1qdsAJJSQ&oe=6A5FF550","https://www.facebook.com/AlingKikasDelivery","0","296151324512337","Business As Usual #KakaninFoodies! 😊

Set of Aling Kika's tray assorted bound to Cabuyao  Laguna and MMDA Flood Control Unit ❤ 

Thank you Ms. Ruth for choosing Kakanin To Go Atbp. 

PM your order/s. We deliver today, 2PM onwards. 

Call/text: 0915.610.2030 | (02) 534 9942 

Happy Sunday! ❤",,"1","2",,"1","4","1","1537062265000","https://www.facebook.com/AlingKikasDelivery/posts/pfbid0YLWjxCFP5EQkHPwmd9s91QvRKqBiikQfaabfXP34LEe7bWmBnqEc2PJ93G7xwURel"
,,,,,,,,,,,,,,,,,,,,"","Robert Cuenca","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/476402716_10221406281786030_5522139698847771327_n.jpg?stp=c0.34.480.480a_cp0_dst-jpg_tt6&cstp=mx480x480&ctp=s40x40&_nc_cat=110&ccb=1-7&_nc_sid=1d2534&_nc_ohc=RThPTX6K1DQQ7kNvwHwO_Y-&_nc_oc=AdqlNxduF6XNFZ535LCTg8IH-X9Xl6EzdRkjt7rmq4disXDJlxxEklTSUrB9_868oNM&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=qAon0ryBJx3DQLC0-_Uzlg&_nc_ss=7c2a8&oh=00_AQA2rEVmhDLUUpRV_l2ZOd7aMTuBgi8UFzSAgMVcB-cEVg&oe=6A5FF48F","https://www.facebook.com/robert.cuenca.12","0","2018244091800619","Flooding has been an issue in the Philippines for a long time!!",,,,,,"0","8","1537103333000","https://www.facebook.com/groups/RACER.volunteer/permalink/2018244091800619/"
"No photo description available.","2262526920647749","photo","https://www.facebook.com/photo.php?fbid=2262526920647749&set=a.412686137638586&type=3","No photo description available.","2262526947314413","photo","https://www.facebook.com/photo.php?fbid=2262526947314413&set=a.412686137638586&type=3",,,,,,,,,,,,,"100066916106466","ATMT Car Care","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/669723010_1268181912089000_4030814756616014767_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx800x800&ctp=s40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=u7TbRMwIaRkQ7kNvwFU7DnN&_nc_oc=Ado_h-jouDSNnqhbNEfyNIXQ80xGoT0EKFH4hZIPDtFqJ-rI-PXaLwfTcNS0uzpJAYE&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=qAon0ryBJx3DQLC0-_Uzlg&_nc_ss=7c2a8&oh=00_AQAZ78PKUFdmIV4hoA8znS0UUYt4G6MkQ2SmW7__5a7W2Q&oe=6A600EA2","https://www.facebook.com/atmtcarcare","0","2262526963981078","Atm: Interior Flooded",,"4",,,,"4","1","1536989115000","https://www.facebook.com/atmtcarcare/posts/pfbid0Ntw8a21QEJLJpW135iYoqgLRtQJws3bd2gWZFNY2XLojGRcP4yXmQeZjGSJE63QSl"
"No photo description available.","2388572454492946","photo","https://www.facebook.com/photo/?fbid=2388572454492946&set=a.450601887091693",,,,,,,,,,,,,,,,,"100064256551876","NIAS News","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/444152820_840613411423870_2227677054895348915_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx954x960&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=FddyXKxGAxgQ7kNvwGT5ova&_nc_oc=Adq2rCxaFnrCTDl75xZ8cG_k-GIKlA0hvzR5GtNKGGZWl2s4wEBDPABP0Iw4LGV2mqo&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=DeWrUxUH_WsS8cUKR-4JWA&_nc_ss=7c2a8&oh=00_AQBZDwwrqavGWKtUF-KjsPnSxrvmUGm9agA4rGl2Ox8cyw&oe=6A600806","https://www.facebook.com/NIASNews","1","2388572467826278","#WeatherPH: | HEAVY RAINFALL. As of 6PM,

Yellow Warning Level: #Zambales and #Bataan
FLOODING in flood-prone areas.

Light to moderate rains affecting #Tarlac, #NuevaEcija, #Rizal, #Pampanga and #Quezon which may persist for 3 hours. Expect light to moderate rains over #MetroManila, #Bulacan, #Cavite, #Batangas and #Laguna within the next 3 hours according to PAGASA #NewsALERT ☔️⛈🌧🌀",,"5",,,,"5","0","1537006410000","https://www.facebook.com/NIASNews/posts/pfbid02nDHJNRzSoG5CcaPMpGi2PhfQkKYCFuNqdBw6La94A5QNDi4XVMGzVtQPKxgNrLiPl"
"No photo description available.","2388443591172499","photo","https://www.facebook.com/photo/?fbid=2388443591172499&set=a.450601887091693",,,,,,,,,,,,,,,,,"100064256551876","NIAS News","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/444152820_840613411423870_2227677054895348915_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx954x960&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=FddyXKxGAxgQ7kNvwGT5ova&_nc_oc=Adq2rCxaFnrCTDl75xZ8cG_k-GIKlA0hvzR5GtNKGGZWl2s4wEBDPABP0Iw4LGV2mqo&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=DeWrUxUH_WsS8cUKR-4JWA&_nc_ss=7c2a8&oh=00_AQBZDwwrqavGWKtUF-KjsPnSxrvmUGm9agA4rGl2Ox8cyw&oe=6A600806","https://www.facebook.com/NIASNews","1","2388443637839161","#WeatherPH: | HEAVY RAINFALL. As of 3PM, 

Orange Warning Level: #Bataan and #Bulacan
FLOODING is THREATENING

Yellow Warning Level: #Zambales
FLOODING in flood-prone areas.

Expect heavy rainshowers due to thunderstorms that may bring lightning and strong winds over #MetroManila, #Rizal, #Cavite and #Quezon (General Nakar) within the next 3 hours.

Moderate with occasional heavy rains affecting #Tarlac, #NuevaEcija and #Pampanga which may persist for 3 hours while moderate with occasional heavy rains is expected over #Laguna and #Batangas in the next 3 hours according to PAGASA #NewsALERT 🌧☔️⛈🌀",,"4",,,,"4","2","1536995748000","https://www.facebook.com/NIASNews/posts/pfbid02p3YTqdMA6jJrCsKeEDxTxznr9UPXLQzmvHMhDASypSANpXqtZVCS3DR1kQ2n6NMPl"
,,,,,,,,,,,,,,,,,,,,"100068612142206","MMDA","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/242803846_162321929398211_6744508622629887688_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx604x604&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=-GxMrIa-rlcQ7kNvwFBZfIA&_nc_oc=Adohs1uguo7HBrd_C6PL9RmjIrLJstIeJb0PDFRz8gGzn2sc7Y87ShIskLZElyAlT7c&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=DeWrUxUH_WsS8cUKR-4JWA&_nc_ss=7c2a8&oh=00_AQAeqcF04Xsg5e6t7okTFZVHfXkhKio_qDjO6s2Ed_SYFA&oe=6A5FF692","https://www.facebook.com/MMDAPH","0","2030318733673445","[Admin 24] FLOOD ALERT: As of 11:50 AM at Araneta Victory NB/SB, Half Tire. Not passable to light vehicles. #mmda",,"8",,"1",,"9","5","1536984164000","https://www.facebook.com/MMDAPH/posts/pfbid026sLUfgocWqVi1Jqse2En83Pgk5bUxgLRYvQXZZBJGPuG4ig8Vo5mVyMh18fFuBe3l"
,,,,,,,,,,,,,,,,,,,,"100068612142206","MMDA","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/242803846_162321929398211_6744508622629887688_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx604x604&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=-GxMrIa-rlcQ7kNvwFBZfIA&_nc_oc=Adohs1uguo7HBrd_C6PL9RmjIrLJstIeJb0PDFRz8gGzn2sc7Y87ShIskLZElyAlT7c&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=DeWrUxUH_WsS8cUKR-4JWA&_nc_ss=7c2a8&oh=00_AQAeqcF04Xsg5e6t7okTFZVHfXkhKio_qDjO6s2Ed_SYFA&oe=6A5FF692","https://www.facebook.com/MMDAPH","0","2030311497007502","[Admin 24] FLOOD ALERT: As of 11:38 AM at España Quintos WB, Half tire. Not passable to light vehicles. #mmda",,"3",,,,"3","1","1536983464000","https://www.facebook.com/MMDAPH/posts/pfbid02E9Kmpo6mjgs12PGtWrooUmvw4KUBuwy4QkV8hP6S2qVYWVV5mhwVSP7wQVZTfHfVl"
,,,,,,,,,,,,,,,,,,,,"100068612142206","MMDA","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/242803846_162321929398211_6744508622629887688_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx604x604&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=-GxMrIa-rlcQ7kNvwFBZfIA&_nc_oc=Adohs1uguo7HBrd_C6PL9RmjIrLJstIeJb0PDFRz8gGzn2sc7Y87ShIskLZElyAlT7c&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=DeWrUxUH_WsS8cUKR-4JWA&_nc_ss=7c2a8&oh=00_AQAeqcF04Xsg5e6t7okTFZVHfXkhKio_qDjO6s2Ed_SYFA&oe=6A5FF692","https://www.facebook.com/MMDAPH","2","2030311597007492","[Admin 24] FLOOD ALERT: As of 11:38 AM at España Maceda WB, Half tire. Not passable to light vehicles. #mmda",,"3",,,,"3","1","1536983475000","https://www.facebook.com/MMDAPH/posts/pfbid029FvZSsZccebe1QBNxc5EfpQrx1g6Kq2ukGf5BV9pvKg6MrgGoSfZ97DXfnb7H8Y3l"
