"attachments/0/accessibilityCaption","attachments/0/id","attachments/0/type","attachments/0/url","attachments/1/accessibilityCaption","attachments/1/id","attachments/1/type","attachments/1/url","attachments/2/accessibilityCaption","attachments/2/id","attachments/2/type","attachments/2/url","attachments/3/accessibilityCaption","attachments/3/id","attachments/3/type","attachments/3/url","attachments/4/accessibilityCaption","attachments/4/id","attachments/4/type","attachments/4/url","author/id","author/name","author/profilePicture","author/profileUrl","commentsCount","postId","postText","reactions/anger","reactions/haha","reactions/like","reactions/love","reactions/sorry","reactions/wow","reactionsCount","sharesCount","timestamp","url"
"No photo description available.","1787934337933895","photo","https://www.facebook.com/photo/?fbid=1787934337933895&set=a.188831410030803",,,,,,,,,,,,,,,,,"100067118364824","PTV","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/469778811_1010174501229819_6318900398083369956_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx768x768&ctp=s40x40&_nc_cat=101&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=FaGq-qwGxNAQ7kNvwGa0wwN&_nc_oc=Adrt3AvB-nEjsTMDhXbuvgQXCWmUswXoVPoOTtIYWbJJeUqlkYu1YYxJG78OSK1YESM&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=GLOFYzcr59Oep1hqyVVJpg&_nc_ss=7c2a8&oh=00_AQC7xXoRA6A9yZ5jt7PVEwNqYtkLnLGg5qXaViScSvdqCw&oe=6A6006A5","https://www.facebook.com/PTVph","1","1787934511267211","FLOOD ALERT: Additional flooded areas | via MMDA

- Araneta Maria Clara SB/NB (gutter deep). Passable to all types of vehicles.
- Balintawak A. Bonifacio SB (gutter deep). Passable to all types of vehicles.
- UN Otis SB/NB (gutter deep). Passable to all types of vehicles.
- UN Uniliver SB/NB (gutter deep). Passable to all types of vehicles.
- RMB Poreza EB (gutter deep). Passable to all types of vehicles.
- Plaza Dilno SB/NB (gutter deep). Passable to all types of vehicles.",,,"29","1","1","1","32","6","1505179306000","https://www.facebook.com/PTVph/posts/pfbid0LsKDHkA8Neb8sqTpHQ9kWSW9BbcfeBnovd9q7oKzDaXii2XjH8Xen4PB4srXbKcrl"
,"1543912665656856","video",,,,,,,,,,,,,,,,,,"100063657386628","Lancaster New City Your Family Friendly City","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/289955658_5232232610158158_3771404354181410960_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s40x40&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=hRst4QgLy8oQ7kNvwEOgWH5&_nc_oc=AdppuxtkeY19jBSqE_nAtGCaxrqGGJ1nqu214lcIFFVuLefew035xsrHcJuztgg7LH0&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=GLOFYzcr59Oep1hqyVVJpg&_nc_ss=7c2a8&oh=00_AQAnR9uecfgypFv9eEyLI-dccvLf6Na7ZBF_vTOYiAgEaQ&oe=6A601031","https://www.facebook.com/AffordableQualityCaviteHomes","0","1543912665656856","Flood free at Lancaster New City.
#TyphoonMaring
Ctto",,,"6",,,,"6","3","1505212213000","https://www.facebook.com/AffordableQualityCaviteHomes/videos/1543912665656856/"
"No photo description available.","2007883646108785","photo","https://www.facebook.com/photo.php?fbid=2007883646108785&set=a.451903203624153&type=3","No photo description available.","2007883692775447","photo","https://www.facebook.com/photo.php?fbid=2007883692775447&set=a.451903203624153&type=3","No photo description available.","2007883736108776","photo","https://www.facebook.com/photo.php?fbid=2007883736108776&set=a.451903203624153&type=3","No photo description available.","2007883756108774","photo","https://www.facebook.com/photo.php?fbid=2007883756108774&set=a.451903203624153&type=3","No photo description available.","2007883846108765","photo","https://www.facebook.com/photo.php?fbid=2007883846108765&set=a.451903203624153&type=3","100064134301388","CUTE STORY","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/302351339_451903236957483_7813699642155463922_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1080x1095&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=0N6AU5soXvMQ7kNvwEiYpE0&_nc_oc=AdrI41YN25pw0lj6JTlLUsALXkM6KazXrv74aVsxKUEfuGndVngYBeE62nY-lGTaD6c&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=GLOFYzcr59Oep1hqyVVJpg&_nc_ss=7c2a8&oh=00_AQBmqPOAOhi1s5ZYeyALU_RiLXBlGsfUEw4Ieb6z33dRGw&oe=6A5FEE1F","https://www.facebook.com/CuteStoryPublisher","16","2007884129442070","Salamat sa mga Flood Likes... 😘😘💜💜🐼🐼

Tuloy tuloy nyo lang po ang pagsubaybay ng ating FBstory",,,,,,,"0","2","1505197999000","https://www.facebook.com/CuteStoryPublisher/posts/pfbid0kkY2nPDVpBoSNvvrmxe99tgRnSAxvtAvyK6xEtHXaHuFu1jbJxEhsm4Rjy2ixBQKl"
,"972347799582931","video",,,,,,,,,,,,,,,,,,"100094056153654","Quezon City Public Affairs Department","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/378030139_163618253450046_3671214497689972661_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx959x959&ctp=s40x40&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=AjT1XKmJk4cQ7kNvwGypXIn&_nc_oc=AdqFmNcqKeF_l9QBTjCsbb87uo6JjqEbwlvaDhGnAU8YMMbBgYG61AAMBL3ibq3yDzw&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=GLOFYzcr59Oep1hqyVVJpg&_nc_ss=7c2a8&oh=00_AQD0Ub-KJ_dcdlTnApOr2cKU64i1nVgXFwkFBoujwxv8zg&oe=6A5FE468","https://www.facebook.com/profile.php?id=100094056153654","0","972347799582931","As of 10:27 am, traffic and flood situation in major roads at Quezon City
#LANNIE",,,"8",,,,"8","2","1505183576000","https://www.facebook.com/100094056153654/videos/972347799582931/"
"No photo description available.","1715724341802042","photo","https://www.facebook.com/photo.php?fbid=1715724341802042&set=a.229110792587076&type=3","No photo description available.","1715724738468669","photo","https://www.facebook.com/photo.php?fbid=1715724738468669&set=a.229110792587076&type=3","No photo description available.","1715724735135336","photo","https://www.facebook.com/photo.php?fbid=1715724735135336&set=a.229110792587076&type=3","No photo description available.","1715847415123068","photo","https://www.facebook.com/photo.php?fbid=1715847415123068&set=a.229110792587076&type=3","No photo description available.","1715847411789735","photo","https://www.facebook.com/photo.php?fbid=1715847411789735&set=a.229110792587076&type=3","100064644703855","Pasig River Coordinating and Management Office - PRCMO","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/455233224_903803675117781_5856931914092109523_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1500x1500&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=PGsipHQQVtoQ7kNvwGP0U2Z&_nc_oc=AdoiQtw2wSEL31NADHsXJZ1TvLEZ2XhPL3moVlpNQH_tIhb72rYer6wX5rL7iGzZPYQ&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=GLOFYzcr59Oep1hqyVVJpg&_nc_ss=7c2a8&oh=00_AQCRGvxu6dTICC8N_VgetMhxtJ7vPVqL1XlBX6xIsvCkdQ&oe=6A5FF942","https://www.facebook.com/denrprcmo","0","1715727618468381","PRRC TASK FORCE FLOOD CONTROL UPDATE:
MAYTUNAS CREEK, MANDALUYONG CITY (September 12, 2017)

The active participation of the residents along Maytunas Creek in Mandaluyong City has been a great help in mitigating the effects of today's torrential rains.

PRRC's Community Organizers lead this joint advocacy with the assistance of the PRRC River Warriors.

Residents along the area are requested to stay away from the danger zone(s) until tropical depression Maring has left the Philippine Area of Responsibility.

In case of estero emergency, please contact PRRC Task Force flood Control hotline at 0995-588-8819.

#PRRC #MaringPh #TaskForceFloodControl #PusoParaSaIlogPasig",,,"17",,,"1","18","2","1505194430000","https://www.facebook.com/denrprcmo/posts/pfbid0XjTU58yj4kfGmToqxTyNJjsQYZCuHHzFi68BDkJD3iqkWanoeDmwRAc556TVsDbol"
,,,,,,,,,,,,,,,,,,,,"100064762928206","The Varsitarian","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/419932039_778530244315733_851047240028433907_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx800x800&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=j7-YUHZKf-kQ7kNvwFYZAxG&_nc_oc=AdpZfDDWgegoKwaX36_tDNywgJFc-GOYut6hUBr2n4dRR1zmy84-4dodeX0_Erzjo7M&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=pPKakGTsZ3_z7O0kHxiAgg&_nc_ss=7c2a8&oh=00_AQD4W7oKh3gzwm2Yo6-mM8bSWI_iBtCVsmKVYUWDPkw8hA&oe=6A5FFA73","https://www.facebook.com/varsitarian","6","1967384163544606","Maganda pa rin ang UST kahit baha. Be safe, everyone!",,,,,,,"0","0","1505185710000","https://www.facebook.com/kgalarpe/posts/pfbid02vuqGMzWKhrwkr5pyFLHywv4fmHLs48A7zSg9Na144wk42LaXZbsxDs2Pnc9SarLMl"
"No photo description available.","713401825510554","photo","https://www.facebook.com/photo.php?fbid=713401825510554&set=a.412020144302979&type=3","No photo description available.","713401905510546","photo","https://www.facebook.com/photo.php?fbid=713401905510546&set=a.412020144302979&type=3","No photo description available.","713401925510544","photo","https://www.facebook.com/photo.php?fbid=713401925510544&set=a.412020144302979&type=3","No photo description available.","713401952177208","photo","https://www.facebook.com/photo.php?fbid=713401952177208&set=a.412020144302979&type=3","No photo description available.","713402005510536","photo","https://www.facebook.com/photo.php?fbid=713402005510536&set=a.412020144302979&type=3","100064849906507","Affordable Rent to Own House","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/480463327_1052452256926428_2300803179690205311_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx958x960&ctp=s40x40&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=49wwlq33tUQQ7kNvwFukGfb&_nc_oc=AdrYCUKOLh7brgzrO2e3BiWGqfgCUfxFVXAoPypiBZlDMBY9OFjJpE-n5hhdzCx3MGI&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=pPKakGTsZ3_z7O0kHxiAgg&_nc_ss=7c2a8&oh=00_AQA_j3kzQ_A0rSjirwtQv6ckev0xwazywiDuZJF9x58utw&oe=6A601687","https://www.facebook.com/AffordableRentToOwnHouse9070187712","13","713402138843856","Greenridge Executive Village
Binangonan, Rizal

EXPANSION 6,000 per sqm ONLY!

An overlooking and Flood Free area in Rizal!!! Inquire now!!

PRICE (Sta.Lucia Portion Phase 1 to 4)
6,200 Regular Lot
minimum 120sqm

For FREE site visit, contact Ms. Christine
09070187712/09355343005",,,"3",,,,"3","40","1505225807000","https://www.facebook.com/AffordableRentToOwnHouse9070187712/posts/pfbid01atEQiunfiThQK88qQa8MkmgvDdPpjZQCR8tjReCfEBExHobgcL9Cgy4Q6n7KiYl"
"No photo description available.","1438798622878435","photo","https://www.facebook.com/photo/?fbid=1438798622878435&set=a.317846803817037",,,,,,,,,,,,,,,,,"100067751582927","Move.PH","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/309454450_440438708224512_3800632917385549318_n.jpg?stp=c135.135.810.810a_cp0_dst-jpg_tt6&cstp=mx810x810&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=o9VrLkkW_ugQ7kNvwED5FZf&_nc_oc=AdqIU9ldeulyFZrNpB-yN2aW77T8ba--83Bzv-FBxPous1FiRu2JYC49zv-13h_PV5I&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=pPKakGTsZ3_z7O0kHxiAgg&_nc_ss=7c2a8&oh=00_AQCIbxVl0XgFPB2Di1Eo_bF7oStg2bNnZZL85CxjTDNfRg&oe=6A601214","https://www.facebook.com/move.ph","1","1438798982878399","You can check if your area is landslide or flood-prone on agos.rappler.com/map! 

You can also share your photos/reports about the weather on the Agos powered by eBayanihan alert map.",,,"5",,,,"5","9","1505182799000","https://www.facebook.com/move.ph/posts/pfbid037vPFczSZt53koF24F9MUxUK3Bqiu9oedS2i22s3AyF5kaBHdM42siUGCVkrPPEQcl"
,"1715791331795343","video",,,,,,,,,,,,,,,,,,"100064644703855","Pasig River Coordinating and Management Office - PRCMO","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/455233224_903803675117781_5856931914092109523_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1500x1500&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=PGsipHQQVtoQ7kNvwGP0U2Z&_nc_oc=AdoiQtw2wSEL31NADHsXJZ1TvLEZ2XhPL3moVlpNQH_tIhb72rYer6wX5rL7iGzZPYQ&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=pPKakGTsZ3_z7O0kHxiAgg&_nc_ss=7c2a8&oh=00_AQD4PUst058KAS0vC0Qb8fcy_0iEFkQZOgS-MfJGBQZfTg&oe=6A5FF942","https://www.facebook.com/denrprcmo","1","1715791331795343","ACTUAL RESCUE OPERATION OF PRRC TASK FORCE FLOOD CONTROL

September 12, 2017 - During the landfall of tropical depression Maring, the Task Force Flood Control of the Pasig River Rehabilitation Commission - PRRC was able to rescue six kids who were trapped at a spot along Ermitaño Creek in San Juan City.

""These kids were playing in the rain along the riverbanks of Ermitaño Creek but did not expect that the water level will rise immediately,"" says Vir Gutierrez Head of PRRC's Abatement and Enforcement Division. ""We are glad we saved these children who were so afraid and clinging for their lives,"" adds Gutierrez. 

The rescue operations were jointly conducted with the Officials of Barangay Ermitaño, and members of the Philippine National Police (PNP).

The Abatement and Enforcement Division is PRRC's latest division under the administration of PRRC Executive Director Jose Antonio ""Pepeton"" E. Goitia which houses PRRC's River Warriors, River Patrols, and the River Watch. 

#PRRC #PRRCph #TaskForceFloodControl #PusoParaSaIlogPasig",,,"37","8",,,"45","31","1505200619000","https://www.facebook.com/denrprcmo/videos/1715791331795343/"
"No photo description available.","878344385667202","photo","https://www.facebook.com/photo/?fbid=878344385667202&set=a.511895994271480",,,,,,,,,,,,,,,,,"100063532525605","Redox Chemical Industries","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/305581958_511896014271478_7351996093176584049_n.png?stp=cp0_dst-png&cstp=mx500x500&ctp=s40x40&_nc_cat=106&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=RTw2dU4VF50Q7kNvwGdLeQQ&_nc_oc=AdpCZagYP4IwF8GsArjW55aNvXuny4g_OZTlGz1qrsoLITOvQ-st_Ddstqsvq2PMYwI&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=pPKakGTsZ3_z7O0kHxiAgg&_nc_ss=7c2a8&oh=00_AQD4WPZvfaXNOdye0R00NUs9TAEwYvYmdUDPe_usDAKPqQ&oe=6A5FF69F","https://www.facebook.com/RedoxChemicalIndustries","1","878344965667144","Flood waters contain many contaminants and cleaning and disinfecting every surface can help your family avoid the hazard it brings.  Here's a tip for cleaning your home after the flood. Scrub surfaces with hot water and a heavy-duty cleaner. Then disinfect with a solution of 1/4 cup chlorine bleach per gallon of water or a product that is labeled as a disinfectant to kill germs. Stay safe, everyone! :)",,,"6",,,,"6","1","1505258701000","https://www.facebook.com/RedoxChemicalIndustries/posts/pfbid04AjKCHQxfdk5vHBFmRmXT13N8iYm82inRSnGxEPTqzAx47uNhisaDXLfHHa6C2iRl"
"No photo description available.","1715730685134741","photo","https://www.facebook.com/photo.php?fbid=1715730685134741&set=a.229110792587076&type=3","No photo description available.","1715731051801371","photo","https://www.facebook.com/photo.php?fbid=1715731051801371&set=a.229110792587076&type=3","No photo description available.","1715731088468034","photo","https://www.facebook.com/photo.php?fbid=1715731088468034&set=a.229110792587076&type=3","No photo description available.","1715731098468033","photo","https://www.facebook.com/photo.php?fbid=1715731098468033&set=a.229110792587076&type=3","No photo description available.","1715731045134705","photo","https://www.facebook.com/photo.php?fbid=1715731045134705&set=a.229110792587076&type=3","100064644703855","Pasig River Coordinating and Management Office - PRCMO","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/455233224_903803675117781_5856931914092109523_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1500x1500&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=PGsipHQQVtoQ7kNvwGP0U2Z&_nc_oc=AdoiQtw2wSEL31NADHsXJZ1TvLEZ2XhPL3moVlpNQH_tIhb72rYer6wX5rL7iGzZPYQ&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=pPKakGTsZ3_z7O0kHxiAgg&_nc_ss=7c2a8&oh=00_AQD4PUst058KAS0vC0Qb8fcy_0iEFkQZOgS-MfJGBQZfTg&oe=6A5FF942","https://www.facebook.com/denrprcmo","0","1715732151801261","PRRC TASK FORCE FLOOD CONTROL ESTERO UPDATE:
ESTERO DE SAN MIGUEL (Arlegui Street, P. Casal Street, and San Rafael Bridge to Mendiola), MANILA (September 12, 2017)

Residents along the area are requested to stay away from the danger zone(s) until tropical depression Maring has left the Philippine Area of Responsibility.

In case of estero emergency, please contact PRRC Task Force flood Control hotline at 0995-588-8819.

#PRRC #MaringPh #TaskForceFloodControl #PusoParaSaIlogPasig",,,"7",,,,"7","0","1505194832000","https://www.facebook.com/denrprcmo/posts/pfbid022nZzBYBKebLaJsXUzUN7hMFaWrck8n9NTnHbo52XEzmyt2MJ5fidXsH9SRRMgTRfl"
"No photo description available.","1715728351801641","photo","https://www.facebook.com/photo.php?fbid=1715728351801641&set=a.229110792587076&type=3","No photo description available.","1715728481801628","photo","https://www.facebook.com/photo.php?fbid=1715728481801628&set=a.229110792587076&type=3",,,,,,,,,,,,,"100064644703855","Pasig River Coordinating and Management Office - PRCMO","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/455233224_903803675117781_5856931914092109523_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1500x1500&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=PGsipHQQVtoQ7kNvwGP0U2Z&_nc_oc=AdoiQtw2wSEL31NADHsXJZ1TvLEZ2XhPL3moVlpNQH_tIhb72rYer6wX5rL7iGzZPYQ&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=JR04-E38IAuAt-KaYSFZYQ&_nc_ss=7c2a8&oh=00_AQDV3DqszVeKfClONssbMH004neP4hNsgyDVS0IsjLG0gw&oe=6A5FF942","https://www.facebook.com/denrprcmo","0","1715729135134896","PRRC TASK FORCE FLOOD CONTROL ESTERO UPDATE:
ESTERO DE AVILES, MANILA (September 12, 2017)

Residents along the area are requested to stay away from the danger zone(s) until tropical depression Maring has left the Philippine Area of Responsibility.

In case of estero emergency, please contact PRRC Task Force flood Control hotline at 0995-588-8819.

#PRRC #MaringPh #TaskForceFloodControl #PusoParaSaIlogPasig",,,"6",,,,"6","0","1505194554000","https://www.facebook.com/denrprcmo/posts/pfbid02fvJT37feBqTjyaBQYh2qtnGhk4eKNdHf5wNyWApvvYbU45kf35g2gFEQAmZ83DGVl"
"No photo description available.","10156012320183968","photo","https://www.facebook.com/photo/?fbid=10156012320183968&set=a.616984653788913",,,,,,,,,,,,,,,,,"100064321525837","Operation Blessing Foundation Philippines, Inc.","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/347650117_219019364238008_7819801205930117597_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s40x40&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=X0M-l9LWkccQ7kNvwGy27D-&_nc_oc=AdpZ7zeV656735-j3YKqiJGrWltCBjt5YdEE2pfbQrqmeFxFg9T3-TyIT_PDgcoHl8U&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=JR04-E38IAuAt-KaYSFZYQ&_nc_ss=7c2a8&oh=00_AQCxWqyG4l9Kf8Cl5ebUcAoIZKKnRLwhD4uNji5g0ON47A&oe=6A600890","https://www.facebook.com/operationblessingph","0","10156012332588968","BE ONE STEP AHEAD | In case of flood and other emergencies brought on by typhoons, check on your neighbors who may require special assistance: infants, the elderly, and people with disabilities.

We are currently monitoring the affected areas and if there is a need to respond, we are ready to help.

Call us at 477-7802 or message us here to know how you can help. www.obphil.com",,,"44","2",,,"46","8","1505196121000","https://www.facebook.com/operationblessingph/posts/pfbid029iu6zvywvTdLrPsagsNSd3nWcwUAAnSGDHduTZ52Lqh7gZR7iqHHg25zT5U81C2Jl"
"No photo description available.","1715735341800942","photo","https://www.facebook.com/photo.php?fbid=1715735341800942&set=a.229110792587076&type=3","No photo description available.","1715735508467592","photo","https://www.facebook.com/photo.php?fbid=1715735508467592&set=a.229110792587076&type=3","No photo description available.","1715735511800925","photo","https://www.facebook.com/photo.php?fbid=1715735511800925&set=a.229110792587076&type=3","No photo description available.","1715735515134258","photo","https://www.facebook.com/photo.php?fbid=1715735515134258&set=a.229110792587076&type=3",,,,,"100064644703855","Pasig River Coordinating and Management Office - PRCMO","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/455233224_903803675117781_5856931914092109523_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1500x1500&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=PGsipHQQVtoQ7kNvwGP0U2Z&_nc_oc=AdoiQtw2wSEL31NADHsXJZ1TvLEZ2XhPL3moVlpNQH_tIhb72rYer6wX5rL7iGzZPYQ&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=JR04-E38IAuAt-KaYSFZYQ&_nc_ss=7c2a8&oh=00_AQDV3DqszVeKfClONssbMH004neP4hNsgyDVS0IsjLG0gw&oe=6A5FF942","https://www.facebook.com/denrprcmo","1","1715735721800904","PRRC TASK FORCE FLOOD CONTROL ESTERO UPDATE:
ESTERO DE VALENCIA, MANILA (September 12, 2017)

Residents along the area are requested to stay away from the danger zone(s) until tropical depression Maring has left the Philippine Area of Responsibility.

In case of estero emergency, please contact PRRC Task Force flood Control hotline at 0995-588-8819.

#PRRC #MaringPh #TaskForceFloodControl #PusoParaSaIlogPasig",,,"13","2",,,"15","0","1505195137000","https://www.facebook.com/denrprcmo/posts/pfbid02raRwiDU2ky4i2njNvx9CEAuZQYqtgrCxhVTyGGSU16hB1t9YLXE3pcZaXf3BU4Ful"
,,,,,,,,,,,,,,,,,,,,"100094056153654","Quezon City Public Affairs Department","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/378030139_163618253450046_3671214497689972661_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx959x959&ctp=s40x40&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=AjT1XKmJk4cQ7kNvwGypXIn&_nc_oc=AdqFmNcqKeF_l9QBTjCsbb87uo6JjqEbwlvaDhGnAU8YMMbBgYG61AAMBL3ibq3yDzw&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=JR04-E38IAuAt-KaYSFZYQ&_nc_ss=7c2a8&oh=00_AQD4fnbma2kKubz7LyaQmjkXIh3FcFLD5RCmFIVVucwByA&oe=6A5FE468","https://www.facebook.com/profile.php?id=100094056153654","2","972447479572963","FLOOD SITUATION UPDATE as of 3:30 pm: 

N.S. Amoranto St. corner Araneta Ave. not passable to all types of vehicles due to waist-deep flood

Araneta Ave.-Quezon Ave. not passable to all types of vehicles due to waist-deep flood

N.S. Amoranto St. corner Banawe St. not passable to all types of vehicles due to waist-deep flood

Mayaman St. corner Matahimik St. not passable to light vehicles due to knee-deep flood

#MARINGPh #LANNIE",,,"30",,"3",,"33","20","1505202618000","https://www.facebook.com/permalink.php?story_fbid=pfbid0wryV8puBz68pzp6e8CGdMszKWRTcLQmweDjoNsmgz6W1DPPVq9oGon2idjijFczl&id=100094056153654"
"No photo description available.","1715729295134880","photo","https://www.facebook.com/photo.php?fbid=1715729295134880&set=a.229110792587076&type=3","No photo description available.","1715729381801538","photo","https://www.facebook.com/photo.php?fbid=1715729381801538&set=a.229110792587076&type=3","No photo description available.","1715729385134871","photo","https://www.facebook.com/photo.php?fbid=1715729385134871&set=a.229110792587076&type=3",,,,,,,,,"100064644703855","Pasig River Coordinating and Management Office - PRCMO","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/455233224_903803675117781_5856931914092109523_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1500x1500&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=PGsipHQQVtoQ7kNvwGP0U2Z&_nc_oc=AdoiQtw2wSEL31NADHsXJZ1TvLEZ2XhPL3moVlpNQH_tIhb72rYer6wX5rL7iGzZPYQ&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=JR04-E38IAuAt-KaYSFZYQ&_nc_ss=7c2a8&oh=00_AQDV3DqszVeKfClONssbMH004neP4hNsgyDVS0IsjLG0gw&oe=6A5FF942","https://www.facebook.com/denrprcmo","0","1715729731801503","PRRC TASK FORCE FLOOD CONTROL ESTERO UPDATE:
ESTERO DE PANDACAN, MANILA (September 12, 2017)

Residents along the area are requested to stay away from the danger zone(s) until tropical depression Maring has left the Philippine Area of Responsibility.

In case of estero emergency, please contact PRRC Task Force flood Control hotline at 0995-588-8819.

#PRRC #MaringPh #TaskForceFloodControl #PusoParaSaIlogPasig",,,"9",,,,"9","0","1505194607000","https://www.facebook.com/denrprcmo/posts/pfbid037A3YmUNy8C9mRiTfxsJhfGNwFUjxVsJ5JfN48EVd9iSK2vtQBbvEacr6Sbm9PR1Jl"
"No photo description available.","1715732858467857","photo","https://www.facebook.com/photo.php?fbid=1715732858467857&set=a.229110792587076&type=3","No photo description available.","1715732935134516","photo","https://www.facebook.com/photo.php?fbid=1715732935134516&set=a.229110792587076&type=3",,,,,,,,,,,,,"100064644703855","Pasig River Coordinating and Management Office - PRCMO","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/455233224_903803675117781_5856931914092109523_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1500x1500&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=PGsipHQQVtoQ7kNvwGP0U2Z&_nc_oc=AdoiQtw2wSEL31NADHsXJZ1TvLEZ2XhPL3moVlpNQH_tIhb72rYer6wX5rL7iGzZPYQ&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=JR04-E38IAuAt-KaYSFZYQ&_nc_ss=7c2a8&oh=00_AQDV3DqszVeKfClONssbMH004neP4hNsgyDVS0IsjLG0gw&oe=6A5FF942","https://www.facebook.com/denrprcmo","0","1715732995134510","PRRC TASK FORCE FLOOD CONTROL ESTERO UPDATE:
ESTERO DE SAMPALOC, MANILA (September 12, 2017)

Residents along the area are requested to stay away from the danger zone(s) until tropical depression Maring has left the Philippine Area of Responsibility.

In case of estero emergency, please contact PRRC Task Force flood Control hotline at 0995-588-8819.

#PRRC #MaringPh #TaskForceFloodControl #PusoParaSaIlogPasig",,,"8","1",,,"9","0","1505194911000","https://www.facebook.com/denrprcmo/posts/pfbid02p9zBRasrse7S178QgaNvfJR7WjYidh1ABcYriVyCNxJ8E6xDHpFCtp78b94M5zEzl"
