url,twitterUrl,id,text,retweetCount,replyCount,likeCount,quoteCount,createdAt,bookmarkCount,isRetweet,isQuote,SEVERITY LEVEL
https://x.com/euphoricshine/status/1586690402027188224,https://twitter.com/euphoricshine/status/1586690402027188224,1586690402027188224,"grieving with all of my korean and filo moots. i’m in metro manila here in the ph and the flood almost came into our home again but luckily we’re all good now. stay safe, everyone!",0,0,0,0,Sun Oct 30 12:04:05 +0000 2022,0,FALSE,FALSE,NOT RELEVANT
https://x.com/ABSCBNNews/status/1586667626268270592,https://twitter.com/ABSCBNNews/status/1586667626268270592,1586667626268270592,"@anjo_bagaoisan Manila South Cemetery also removed stagnant flood water from inner roads of the cemetery. However, some other paths  remain submerged. https://t.co/yp8oW4E5Yx | via @anjo_bagaoisan",1,0,5,0,Sun Oct 30 10:33:35 +0000 2022,0,FALSE,FALSE,NOT RELEVANT
https://x.com/anjo_bagaoisan/status/1586666458079461376,https://twitter.com/anjo_bagaoisan/status/1586666458079461376,1586666458079461376,"Manila South Cemetery also removed stagnant flood water from inner roads of the cemetery. However, some other paths  remain submerged. https://t.co/q1fKojcz2u",0,1,4,0,Sun Oct 30 10:28:57 +0000 2022,0,FALSE,FALSE,NOT RELEVANT
https://x.com/etinarkadia/status/1586640715714809856,https://twitter.com/etinarkadia/status/1586640715714809856,1586640715714809856,Yes I say corporate greed because much of what has made Cavite more flood-prone is reclamation projects and houses + businesses being built in areas that are profitable (i.e. nearer roads that lead to Manila) but that are unsafe as fuck because they open out onto the water,0,1,7,1,Sun Oct 30 08:46:39 +0000 2022,0,FALSE,FALSE,NOT RELEVANT
https://x.com/ABSCBNNews/status/1586561693882015744,https://twitter.com/ABSCBNNews/status/1586561693882015744,1586561693882015744,"In Bagong Silangan Elementary School in Quezon City, it has almost been routinary for families to evacuate whenever a storm hits Metro Manila.

It is one of the most flood-prone area in the city, but evacuees have started going home to clean their houses. | via @JervisManahan https://t.co/c6twq8Cd2L",4,1,28,1,Sun Oct 30 03:32:39 +0000 2022,0,FALSE,FALSE,SEVERE
https://x.com/JervisManahan/status/1586561306777178114,https://twitter.com/JervisManahan/status/1586561306777178114,1586561306777178114,"In Bagong Silangan Elementary School in Quezon City, it has almost been routinary for families to evacuate whenever a storm hits Metro Manila.

It is one of the most flood-prone area in the city, but evacuees have started going home to clean their houses. #PaengPH @ABSCBNNews https://t.co/uzdUuIzFOO",1,1,18,0,Sun Oct 30 03:31:07 +0000 2022,0,FALSE,FALSE,SEVERE
https://x.com/SimplyJonaA/status/1586552304135680002,https://twitter.com/SimplyJonaA/status/1586552304135680002,1586552304135680002,@mmda flood situation in Manila please. Thank you,0,1,0,0,Sun Oct 30 02:55:20 +0000 2022,0,FALSE,FALSE,NOT RELEVANT
https://x.com/onenewsph/status/1586543331282423809,https://twitter.com/onenewsph/status/1586543331282423809,1586543331282423809,"Flood in Metro Manila

People wade through knee-deep floods in Las Piñas, following the heavy rains brought by Tropical Storm #PaengPH.

📷 Reuters/Lisa Marie David https://t.co/8Qnp6ojJSI",4,0,6,0,Sun Oct 30 02:19:41 +0000 2022,0,FALSE,FALSE,MILD
https://x.com/Rhatomi/status/1586400726628339712,https://twitter.com/Rhatomi/status/1586400726628339712,1586400726628339712,"This severe tropical storm actually hit Manila pretty bad. I mean, like seriously bad. The wind was wild and that non stop heavy rain causing flood almost everywhere. Malls are even close at 5pm. https://t.co/9qck46gPjm",0,0,0,0,Sat Oct 29 16:53:01 +0000 2022,0,FALSE,FALSE,NOT RELEVANT
https://x.com/newswatchplusph/status/1586383893422256129,https://twitter.com/newswatchplusph/status/1586383893422256129,1586383893422256129,"JUST IN: PAGASA raises red rainfall warning over Metro Manila, Rizal, Bulacan, and Pampanga at 11pm due to Severe Tropical Storm #PaengPH.

Under this heavy rainfall alert, residents should take the necessary precautions as severe flooding is expected in flood-prone areas.",53,0,65,2,Sat Oct 29 15:46:08 +0000 2022,1,FALSE,TRUE,NOT RELEVANT
https://x.com/chadrtmy/status/1586365180035756032,https://twitter.com/chadrtmy/status/1586365180035756032,1586365180035756032,Flood prone areas in and around metro manila are battered with heavy rains and are flooded in low-lying areas. Please send help when able. #PaengPH,0,0,0,0,Sat Oct 29 14:31:46 +0000 2022,0,FALSE,FALSE,NOT RELEVANT
https://x.com/luvrrjk/status/1586377247371726848,https://twitter.com/luvrrjk/status/1586377247371726848,1586377247371726848,daming towns here in Cavite lubog na sa baha 😭 people are already in the roof of their house,0,1,0,0,Sat Oct 29 15:19:43 +0000 2022,0,FALSE,FALSE,SEVERE
https://x.com/BoracayTOURIST/status/1586283062245015552,https://twitter.com/BoracayTOURIST/status/1586283062245015552,1586283062245015552,"#Category1PH #PaengPH #Nalgae
150KpH 50mm ⛈ #RainfallPH
#OndoyWas300mm #Ondoy2
#PHstrandedPassengers
29Sat #2022OctPH🌴
#BoracayTOURISTmap 🌴
#CaticlanJettyPort
#Boracay #Caticlan #Cagban Jetty Port
#BalikbayaN-I 🇵🇭 #2mManilaCommuters
#Philippines #Cebu #Manila
weather baha ulan https://t.co/L0haTQYlq3",1,0,2,0,Sat Oct 29 09:05:28 +0000 2022,0,FALSE,FALSE,NOT RELEVANT
https://x.com/Princissita/status/1586713196303290368,https://twitter.com/Princissita/status/1586713196303290368,1586713196303290368,"Di na ko nagdorm cos I live 15 mins. away from Ateneo de Manila, the Bar chair's designated HQ / command center for #GeThatBar2022. Hanggang ngayon may baha pa rin samin. 

I agree w/ a Bar sib na 4 sure consideration would be given, it's just a matter of knowing up 2 what extent",0,0,2,0,Sun Oct 30 13:34:40 +0000 2022,0,FALSE,FALSE,NOT RELEVANT
https://x.com/xxjfnrmin/status/1586234646530256896,https://twitter.com/xxjfnrmin/status/1586234646530256896,1586234646530256896,@MMDA any flood report po sa sm manila area? thanks in advance.,0,0,0,0,Sat Oct 29 05:53:05 +0000 2022,0,FALSE,FALSE,NOT RELEVANT
https://x.com/karyxter/status/1586112503419146240,https://twitter.com/karyxter/status/1586112503419146240,1586112503419146240,"@ManilaPIO Paranaque, Caloocan and Quezon City have announced it already. When can we expect from Manila? When all the students are on their way to school na drenched in water and nalubog na sa flood?",0,0,0,0,Fri Oct 28 21:47:44 +0000 2022,0,FALSE,FALSE,NOT RELEVANT
https://x.com/brigadierliane/status/1586317110254661632,https://twitter.com/brigadierliane/status/1586317110254661632,1586317110254661632,May list kaya or ressources for flood reports around Metro Manila rin right now?,0,1,0,0,Sat Oct 29 11:20:46 +0000 2022,0,FALSE,FALSE,NOT RELEVANT
https://x.com/PatrickValisno/status/1586268055146876928,https://twitter.com/PatrickValisno/status/1586268055146876928,1586268055146876928,"Flood Waters in Lipa City, Batangas due to #PaengPH at 3:00pm Today (Manila Time). #FloodPH #Nalgae #NalgaePH https://t.co/GXhcojx0Bu",0,0,0,0,Sat Oct 29 08:05:50 +0000 2022,0,FALSE,FALSE,NOT RELEVANT
https://x.com/benign0/status/1585825959717969920,https://twitter.com/benign0/status/1585825959717969920,1585825959717969920,Recall... Could the Php 1.9 bn in flood control projects axed by Noynoy Aquino have saved Metro Manila from destruction? 😮  https://t.co/saAGPfL2Y5,5,1,15,0,Fri Oct 28 02:49:06 +0000 2022,0,FALSE,FALSE,NOT RELEVANT
https://x.com/JoshuaCAgar/status/1586334376396476416,https://twitter.com/JoshuaCAgar/status/1586334376396476416,1586334376396476416,"Quite a misfortune being outdoors when Typhoon Nalgae is over Manila. The winds of the primary circulation is now being felt. But what to watch out for is the potential floods. Currently at red rainfall warning, refer to the flood hazards of UP Resilience Institute. https://t.co/gKHp9R2elB",7,1,37,1,Sat Oct 29 12:29:22 +0000 2022,1,FALSE,FALSE,NOT RELEVANT
https://x.com/ABSCBNNews/status/1586322913107398656,https://twitter.com/ABSCBNNews/status/1586322913107398656,1586322913107398656,WATCH: Portion of Kalaw Avenue in Manila City is submerged in gutter-deep flood #FloodPatrol #PaengPH | via @annacerezo_ https://t.co/ce4emrqaCy,15,1,26,3,Sat Oct 29 11:43:49 +0000 2022,1,FALSE,FALSE,MILD
https://x.com/annacerezo_/status/1586319458817097729,https://twitter.com/annacerezo_/status/1586319458817097729,1586319458817097729,WATCH: Portion of Kalaw Avenue in Manila City is submerged in gutter deep flood @ABSCBNNews https://t.co/SHRsS4N44I,2,1,4,0,Sat Oct 29 11:30:06 +0000 2022,0,FALSE,FALSE,MILD
https://x.com/onjongkeymin2_5/status/1585931956952653825,https://twitter.com/onjongkeymin2_5/status/1585931956952653825,1585931956952653825,"@hcglobal22 Everday
Week
Month
Year
Seconds
Minutes
Wreck
Wicker
Wacker
Whaker
Wrecker
Wrecked
OO
Oof
English
Host
Earnings
Copy
Copying
Copywriting
Copywriter
Liberty
Justice
Prevailed
Surveylance
Opposition
Copycat
Manila
Forever
Mmda
Tplex
Nlex
Slex
Flood
Landslide",0,0,0,0,Fri Oct 28 09:50:18 +0000 2022,0,FALSE,FALSE,NOT RELEVANT
https://x.com/valenzuelacity/status/1586267798162280450,https://twitter.com/valenzuelacity/status/1586267798162280450,1586267798162280450,"Representatives from the 33 barangays were also present virtually and discussed typhoon, flood, and preemptive evacuation updates for Typhoon #PaengPH.

As of 4PM, Metro Manila is still under Typhoon Signal #3.

Stay safe, Valenzuelanos!",0,0,3,0,Sat Oct 29 08:04:49 +0000 2022,0,FALSE,FALSE,SEVERE
https://x.com/onenewsph/status/1586233973235384320,https://twitter.com/onenewsph/status/1586233973235384320,1586233973235384320,"@JCCosico Metro Manila is under Tropical Cyclone Wind Signal No. 3 as of 11 a.m. PAGASA also raised a ""red"" heavy rainfall warning in Metro Manila, where serious flooding in flood-prone areas is possible.",1,0,1,0,Sat Oct 29 05:50:24 +0000 2022,0,FALSE,FALSE,NOT RELEVANT
https://x.com/ABSCBNNews/status/1586295299483443201,https://twitter.com/ABSCBNNews/status/1586295299483443201,1586295299483443201,@annacerezo_ WATCH: Rainfall brought by Severe Tropical Storm #PaengPH swamps a portion of  Baseco Compound in Manila City with gutter-deep flood. #FloodPatrol | via @annacerezo_ https://t.co/yQ0pkARKIS,3,0,10,0,Sat Oct 29 09:54:05 +0000 2022,1,FALSE,FALSE,MILD
https://x.com/vgnblythe/status/1587082883826475009,https://twitter.com/vgnblythe/status/1587082883826475009,1587082883826475009,"i think i made a good decision not to attend a concert/Halloween party. if pumunta ako, may tendency na nasa manila pa rin ako nagstastay until now since yung mga dadanan na route is baha including our area. i'm just happy to see the tweets posted here ❤️",0,0,1,0,Mon Oct 31 14:03:40 +0000 2022,0,FALSE,FALSE,NOT RELEVANT
https://x.com/annacerezo_/status/1586294736523907073,https://twitter.com/annacerezo_/status/1586294736523907073,1586294736523907073,WATCH: Rainfall brought by Severe Tropical Storm Paeng swamps a portion of  Baseco Compound in Manila City with gutter-deep flood https://t.co/bUNDbrrLwI,0,0,2,0,Sat Oct 29 09:51:51 +0000 2022,0,FALSE,FALSE,MILD
https://x.com/onenewsph/status/1586309368177430533,https://twitter.com/onenewsph/status/1586309368177430533,1586309368177430533,"WATCH | Flood along Aurora, Cubao

Motorists wade through a gutter-deep flood along Aurora Boulevard in Cubao, Quezon City amid heavy rains caused by #PaengPH.

Metro Manila was placed under Tropical Cyclone Wind Signal No. 3 due to #PaengPH, according to PAGASA.

🎥 Takbong Lila https://t.co/uo0DEZzZRz",3,0,3,0,Sat Oct 29 10:50:00 +0000 2022,0,FALSE,FALSE,MILD
https://x.com/manilabulletin/status/1586221289089470464,https://twitter.com/manilabulletin/status/1586221289089470464,1586221289089470464,"Several children were rescued by the Philippine Coast Guard (PCG) using an old styro box and a dilapidated refrigerator in Zamboanga City and Leyte on Saturday, Oct. 29, after Severe Tropical Storm “Paeng” inundated the Visayas and Mindanao.

READ: https://t.co/7lFse0NtJW https://t.co/sXR7ZtE26j",10,1,14,0,Sat Oct 29 05:00:00 +0000 2022,0,FALSE,FALSE,SEVERE
https://x.com/manilabulletin/status/1586285460623613953,https://twitter.com/manilabulletin/status/1586285460623613953,1586285460623613953,"The Quezon City local government started the forced evacuation of residents living in flood-prone barangays in the city on Saturday, Oct. 29.

https://t.co/Uv6sBOG4AI",2,0,3,0,Sat Oct 29 09:15:00 +0000 2022,0,FALSE,FALSE,SEVERE
https://x.com/yangyubin1998/status/1586327801933664257,https://twitter.com/yangyubin1998/status/1586327801933664257,1586327801933664257,"Amazing! There was a 24-hour 706.5 mm rainstorm in the mountains east of Manila. Although the data has not been confirmed, the rainstorm and flood have hit the whole Philippines seriously. https://t.co/uzzmOV34cB",1,0,8,0,Sat Oct 29 12:03:15 +0000 2022,0,FALSE,FALSE,NOT RELEVANT
https://x.com/byunky_/status/1586272557962911744,https://twitter.com/byunky_/status/1586272557962911744,1586272557962911744,the creek in front is rising like really fast and thank goodness they built a wall already bc the last strong typhoon that hit metro manila got the first floor looking like a pool of flood water 😭 but thankfully we're still good. 🙏🏻,0,0,0,0,Sat Oct 29 08:23:43 +0000 2022,0,FALSE,FALSE,SEVERE
https://x.com/anjo_bagaoisan/status/1586248043371712520,https://twitter.com/anjo_bagaoisan/status/1586248043371712520,1586248043371712520,"Heavy downpour &amp; strong winds lasting for over an hour at Manila North Cemetery resulted in flooding at the entrance. The flood subsided an hour later, along with the rain. 

📸:Some clips by Bernadette Ruby, ABS-CBN News https://t.co/PgwecBAJrN",7,1,21,0,Sat Oct 29 06:46:19 +0000 2022,0,FALSE,FALSE,NOT RELEVANT
https://x.com/onenewsph/status/1586194323296882688,https://twitter.com/onenewsph/status/1586194323296882688,1586194323296882688,"ORANGE WARNING (flooding is threatening):
- Laguna
-  Rizal
- Batangas

YELLOW WARNING (flooding in flood-prone areas):
- Metro Manila
- Cavite
- Bulacan

#PaengPH",1,1,2,0,Sat Oct 29 03:12:51 +0000 2022,1,FALSE,FALSE,NOT RELEVANT
https://x.com/zaido_aquino/status/1585783528578424832,https://twitter.com/zaido_aquino/status/1585783528578424832,1585783528578424832,"Cotabato City, Cotabato, Sultan Kudarat, Maguindanao, Philippines need help, too. This is what happening at mountainous areas, flood going to the city.

TS #Nalgae or #PaengPH still intensifying, affecting Visayas Region too, coming to Bicol then Luzon, Metro Manila. Stay safe! https://t.co/SDl0l8IQ6Z",10,2,11,1,Fri Oct 28 00:00:30 +0000 2022,1,FALSE,FALSE,NOT RELEVANT
https://x.com/douiexsehungirl/status/1585587785926578178,https://twitter.com/douiexsehungirl/status/1585587785926578178,1585587785926578178,Yes! I have many worst experience during The Link in Manila but I stayed silent and let it pass but now I want to speak out since it’s concert flood now in Philippines I want everyone what is the dark side of VIP Standing Area,0,0,3,0,Thu Oct 27 11:02:41 +0000 2022,0,FALSE,FALSE,NOT RELEVANT
https://x.com/IrlEmbManila/status/1585551783556005888,https://twitter.com/IrlEmbManila/status/1585551783556005888,1585551783556005888,"@TourismIreland RIVER NORE
COUNTY KILKENNY

During a great flood in 1763, a crowd was crossing John’s Bridge when it collapsed, drowning 16 people in the swollen Nore below. Ever since, people tell of eerie ghostly figures in the river.  🤍

🧵11/11 https://t.co/z0kSfpoMjQ",1,1,1,0,Thu Oct 27 08:39:37 +0000 2022,0,FALSE,FALSE,NOT RELEVANT
https://x.com/melanieismj/status/1586213755989286912,https://twitter.com/melanieismj/status/1586213755989286912,1586213755989286912,Manila's signal number 3 is Apayao's every afternoon. Except the flood of course.,0,0,0,0,Sat Oct 29 04:30:04 +0000 2022,0,FALSE,FALSE,NOT RELEVANT
https://x.com/MarlaCaldwell/status/1587484393324613635,https://twitter.com/MarlaCaldwell/status/1587484393324613635,1587484393324613635,"Pres. Marcos vowed to include tree-planting in flood control efforts after seeing the contribution of denuded mountainsides to deadly mudslides in the storm-prone Philippines.

Plants such as trees are one of the best protections from storm damage.
https://t.co/T2aeN9DsgL",2,0,3,0,Tue Nov 01 16:39:08 +0000 2022,0,FALSE,FALSE,NOT RELEVANT
https://x.com/manilabulletin/status/1586005801285476353,https://twitter.com/manilabulletin/status/1586005801285476353,1586005801285476353,"BREAKING: As of 9pm of October 28, the death toll in Maguindanao due to flash flood and landslides has climbed to 67, according to BARMM Emergency Operations Center. | via Keith Bacongco https://t.co/MgECgbNeHH",231,17,395,70,Fri Oct 28 14:43:44 +0000 2022,4,FALSE,FALSE,SEVERE
https://x.com/manilabulletin/status/1586481754063265793,https://twitter.com/manilabulletin/status/1586481754063265793,1586481754063265793,"The Las Piñas Disaster Risk and Reduction Management Office (DRRMO) conducted pre-emptive evacuation of families staying in flood-prone areas as tropical storm “Paeng” intensified on Saturday, Oct. 29.

https://t.co/V2lqK8nq9H",4,0,3,0,Sat Oct 29 22:15:00 +0000 2022,0,FALSE,FALSE,SEVERE
https://x.com/manilabulletin/status/1586615903114133504,https://twitter.com/manilabulletin/status/1586615903114133504,1586615903114133504,"Residents wait to be rescued on their roof-tops after being stranded by floods caused by Severe Tropical Storm “Paeng” evening on Saturday, Oct. 29.

https://t.co/QbJGGMaomd",0,0,2,0,Sun Oct 30 07:08:03 +0000 2022,0,FALSE,FALSE,SEVERE
https://x.com/manilabulletin/status/1586260493622079488,https://twitter.com/manilabulletin/status/1586260493622079488,1586260493622079488,"Motorists brave through gutter-deep flood along Service Road in Roxas Blvd. on Saturday morning, October 29, 2022, due to a heavy downpour brought by severe tropical storm #PaengPH. (📸: Manny Llanes) https://t.co/BQu6EAXg65",1,0,2,0,Sat Oct 29 07:35:47 +0000 2022,0,FALSE,FALSE,MILD
https://x.com/manilabulletin/status/1585811840214319105,https://twitter.com/manilabulletin/status/1585811840214319105,1585811840214319105,"LOOK! The Municipal Hall of Cuartero in Capiz province is engulfed by flood waters on Friday, October 28. | via Tara Yap. (📷 Cuartero MDRRMO)

Tropical Cyclone Paeng Tracker: https://t.co/5hcSTp5gRP https://t.co/vkBo2KmQDO",1,1,0,0,Fri Oct 28 01:53:00 +0000 2022,0,FALSE,FALSE,SEVERE
https://x.com/manilabulletin/status/1586181615629193216,https://twitter.com/manilabulletin/status/1586181615629193216,1586181615629193216,"JUST IN: Muntinlupa Mayor Ruffy Biazon has ordered preemptive and/or forced evacuation of residents in coastal, low-lying, flood-prone areas, if necessary, due to Severe Tropical Storm #PaengPH  | @Jonah_writer https://t.co/xvLIG5VPwp",4,0,6,0,Sat Oct 29 02:22:21 +0000 2022,0,FALSE,FALSE,SEVERE
https://x.com/manilabulletin/status/1585583524135940096,https://twitter.com/manilabulletin/status/1585583524135940096,1585583524135940096,"While Eastern Visayas is bracing for the entry of tropical depression ‘Paeng,’ on and off heavy rains have flooded some portions of Capiz and Aklan provinces on Thursday, Oct. 27.

https://t.co/Yo9EePEZAg",2,0,2,0,Thu Oct 27 10:45:45 +0000 2022,0,FALSE,FALSE,NOT RELEVANT
