url,twitterUrl,id,text,retweetCount,replyCount,likeCount,quoteCount,createdAt,bookmarkCount,isRetweet,isQuote,SEVERITY LEVEL
https://x.com/PIADesk/status/1323497646531710977,https://twitter.com/PIADesk/status/1323497646531710977,1323497646531710977,"No major flooding was reported on the streets of Metro Manila following the downpour brought by typhoon “Rolly” can be attributed to the MMDA’s flood control measures.
Read more:
https://t.co/MKqyGBCz5l
#InformInformInform #LagingHanda",0,0,0,0,Tue Nov 03 05:30:02 +0000 2020,0,FALSE,FALSE,NOT RELEVANT
https://x.com/PIADesk/status/1323497635274129408,https://twitter.com/PIADesk/status/1323497635274129408,1323497635274129408,"No major flooding was reported on the streets of Metro Manila following the downpour brought by typhoon “Rolly” can be attributed to the MMDA’s flood control measures.
Read more:
https://t.co/MKqyGBU9WT
#InformInformInform #LagingHanda",0,0,3,0,Tue Nov 03 05:30:00 +0000 2020,0,FALSE,FALSE,NOT RELEVANT
https://x.com/sovereignnewsph/status/1323496805313642497,https://twitter.com/sovereignnewsph/status/1323496805313642497,1323496805313642497,"🔵 The Metropolitan Manila Development Authority (MMDA) said no major flooding was reported on the streets of Metro Manila following the downpour brought by typhoon “Rolly,” which can be attributed to the agency’s flood control measures.

Read [https://t.co/zh2KsvPToC] https://t.co/EWQu4H2EHT",0,0,0,0,Tue Nov 03 05:26:42 +0000 2020,0,FALSE,FALSE,NOT RELEVANT
https://x.com/larajianni/status/1323189476298928128,https://twitter.com/larajianni/status/1323189476298928128,1323189476298928128,"LOOK: Thousands of residents from flood-prone areas staying at an evacuation center in Tondo Manila. 

From Basilio Sepe/Greenpeace on Greenpeace Philippines' Facebook page | @MovePH https://t.co/mclJFOczkj",0,0,5,0,Mon Nov 02 09:05:29 +0000 2020,0,FALSE,FALSE,SEVERE
https://x.com/my_taiwan/status/1323186684981174272,https://twitter.com/my_taiwan/status/1323186684981174272,1323186684981174272,"At Least 16 Dead After One Typhoon Departs Philippines, Another Inbound
#Goni #GoniPH #Philippines #TyphoonRolly #TyphoonGoni #TyphoonRollyPH #typhoon #Atsani #Manila #travel #Vietnam #flood #SCS #SouthChinaSea @SCS_news @philredcross
 https://t.co/5NdS9eTtCf via @TheTaiwanTimes",1,0,1,0,Mon Nov 02 08:54:23 +0000 2020,0,FALSE,FALSE,NOT RELEVANT
https://x.com/TheTaiwanTimes/status/1323186272756617216,https://twitter.com/TheTaiwanTimes/status/1323186272756617216,1323186272756617216,"At Least 16 Dead After One Typhoon Departs Philippines, Another Inbound
#Goni #GoniPH #Philippines #TyphoonRolly #TyphoonGoni #TyphoonRollyPH #typhoon #Atsani #Manila #travel #Vietnam #flood #SCS #SouthChinaSea @SCS_news @philredcross
 https://t.co/gxGu6Q2iW5 via @TheTaiwanTimes",0,0,0,0,Mon Nov 02 08:52:45 +0000 2020,0,FALSE,FALSE,NOT RELEVANT
https://x.com/HBCUGreenFund/status/1323174831173632000,https://twitter.com/HBCUGreenFund/status/1323174831173632000,1323174831173632000,"Greenpeace: RT @gpph: Situation in Tondo, Manila. Families from flood-prone areas 🌊 were evacuated due to #RollyPH.

Climate change affects all of us and impacts our cities' basic services which are already strained by the ongoing health crisis.😷

#C… https://t.co/rnDiD2VHWW",0,0,0,0,Mon Nov 02 08:07:17 +0000 2020,0,FALSE,FALSE,SEVERE
https://x.com/gpph/status/1323149502010675201,https://twitter.com/gpph/status/1323149502010675201,1323149502010675201,"Situation in Tondo, Manila. Families from flood-prone areas 🌊 were evacuated due to #RollyPH.

Climate change affects all of us and impacts our cities' basic services which are already strained by the ongoing health crisis.😷

#ClimateEmergency now &gt;&gt; https://t.co/gqp65NHfTi https://t.co/pxLoNnY4WY",32,3,81,3,Mon Nov 02 06:26:38 +0000 2020,0,FALSE,FALSE,SEVERE
https://x.com/Grateful_Geek_/status/1323070017840189440,https://twitter.com/Grateful_Geek_/status/1323070017840189440,1323070017840189440,@mike1434456 Hmm they're the only network that also sent reporters to provincial areas and Manila bay is a flood prone area...so,0,2,0,0,Mon Nov 02 01:10:48 +0000 2020,0,FALSE,FALSE,NOT RELEVANT
https://x.com/xrayrity/status/1322885794877501441,https://twitter.com/xrayrity/status/1322885794877501441,1322885794877501441,"𝗠𝗘𝗧𝗥𝗢 𝗠𝗔𝗡𝗜𝗟𝗔 𝗗𝗘𝗩𝗘𝗟𝗢𝗣𝗠𝗘𝗡𝗧 𝗔𝗨𝗧𝗛𝗢𝗥𝗜𝗧𝗬
Hotline:136
Trunkline: (02) 882-4150-77
loc. 337 (Rescue)
255 (Metrobase)
319 (Road Safety)
374 (Public Safety)
320 (Road Emergency)
(02) 882-0925 (Flood Control)",0,1,1,0,Sun Nov 01 12:58:46 +0000 2020,0,FALSE,FALSE,NOT RELEVANT
https://x.com/PalawanTOURISTS/status/1322869041225035776,https://twitter.com/PalawanTOURISTS/status/1322869041225035776,1322869041225035776,"#FlyingRoofs #Signal5 #DirectHitPH
Earth's Strongest #SuperTyphoonPH 😳
300kph #Goni/Rolly Cat5 on landfall
240kph #YolandaWasCat4
1Su #2020NovPH 🌴 D238
#Boracay flood
#Palawan ulan
#Manila weather
#TyphoonPH
#NasaanAngPangulo🙃#WhereIsDuterte
#PresDigongBoracay",1,0,1,0,Sun Nov 01 11:52:11 +0000 2020,1,FALSE,FALSE,NOT RELEVANT
https://x.com/DraeAntonio/status/1322841098285322240,https://twitter.com/DraeAntonio/status/1322841098285322240,1322841098285322240,"Yah! After Manila, a typhoon hits North Luzon and left Barangays flooded. Flood also reached the 2nd Floor of SM Rosales.",0,0,1,0,Sun Nov 01 10:01:09 +0000 2020,0,FALSE,TRUE,SEVERE
https://x.com/benign0/status/1322765770045026304,https://twitter.com/benign0/status/1322765770045026304,1322765770045026304,Recall... Could the Php 1.9 bn in flood control projects axed by Noynoy Aquino have saved Metro Manila from destruction? 😮  https://t.co/saAGPfL2Y5,7,1,33,1,Sun Nov 01 05:01:50 +0000 2020,0,FALSE,FALSE,NOT RELEVANT
https://x.com/AnbPhilippines/status/1322751576725811200,https://twitter.com/AnbPhilippines/status/1322751576725811200,1322751576725811200,"Metro Manila Development Authority (MMDA): 136, (02) 8882-0925 (flood control), (02) 8882-4150-77 loc. 337 (rescue), 255 (metrobase), 319 (Road Safety), 374 (Public Safety), 320 (Road Emergency)

Philippine Red Cross: 143, (02) 8527-0000, (02) 85278385 to 95",0,1,0,0,Sun Nov 01 04:05:26 +0000 2020,0,FALSE,FALSE,NOT RELEVANT
https://x.com/annabining/status/1322720690806534144,https://twitter.com/annabining/status/1322720690806534144,1322720690806534144,"Signal no. 4 now on Metro Manila. Any news about Marikina River??? I'm not that far from the river and the place where I live doesn't flood unless it overflows. Thus, this is still scaring me.",0,0,0,0,Sun Nov 01 02:02:42 +0000 2020,0,FALSE,FALSE,NOT RELEVANT
https://x.com/caryana_maee/status/1322674458084085761,https://twitter.com/caryana_maee/status/1322674458084085761,1322674458084085761,"if i was scared during yolanda, im 10x scared for rolly knowing there's less trees in here and building r high asf, + how easy it is to flood metro manila AND THE PEOPLE LIVING IN SLUMS. 😞",0,0,7,0,Sat Oct 31 22:58:59 +0000 2020,0,FALSE,FALSE,NOT RELEVANT
https://x.com/Kuwago68/status/1322669340475314176,https://twitter.com/Kuwago68/status/1322669340475314176,1322669340475314176,@ONeilBox Thank You. We always lose power so this evening should be no different. I have friends down in Cavite just south of Manila that are right in the path. They always flood. Sucks. Still ok here right now. Gonna be a long night.,0,0,1,0,Sat Oct 31 22:38:39 +0000 2020,0,FALSE,FALSE,NOT RELEVANT
https://x.com/jrwnbqrs/status/1322479150142140416,https://twitter.com/jrwnbqrs/status/1322479150142140416,1322479150142140416,"I was just search ""flood prone areas"" in metro Manila that can be help to our kababayans to evacuate to other areas while their are still time.. #RollyPh #Yolandasurvivoradvise https://t.co/xUoFUqeNHR",0,0,0,0,Sat Oct 31 10:02:54 +0000 2020,0,FALSE,FALSE,NOT RELEVANT
https://x.com/societyofhonor/status/1322384288231223297,https://twitter.com/societyofhonor/status/1322384288231223297,1322384288231223297,"Storm science in the PH is woefully inadequate for a nation that is so vulnerable and punished. Waves, wind, rain. What are the warnings where? Will Manila Bay surge? I don't think so. Will metro flood? I think so. Are rescue teams in place? I don't think so. Wind ? Lots.",19,14,164,5,Sat Oct 31 03:45:57 +0000 2020,0,FALSE,FALSE,NOT RELEVANT
https://x.com/manilabulletin/status/1322806442856861696,https://twitter.com/manilabulletin/status/1322806442856861696,1322806442856861696,"@MBSepPedrajas In Malabon, at least 26 families living in flood-prone areas were already evacuated as of 2:30 p.m., the city's PIO said. While in Navotas, residents of bgys Navotas East and West, Sipac, Tangos and Tanza 1 and 2 were already brought to evacuation centers. | @MBSepPedrajas",2,1,10,0,Sun Nov 01 07:43:27 +0000 2020,0,FALSE,FALSE,SEVERE
https://x.com/Howieseverino/status/1322518321854509056,https://twitter.com/Howieseverino/status/1322518321854509056,1322518321854509056,Any reliable and updated flood maps of Metro Manila out there? #TyphoonRolly #TyphoonGoni #floodmap,1,2,26,0,Sat Oct 31 12:38:33 +0000 2020,0,FALSE,FALSE,NOT RELEVANT
https://x.com/yenaight/status/1322509223117250560,https://twitter.com/yenaight/status/1322509223117250560,1322509223117250560,"signal no. 2 is raised over metro manila but things are still calm, idk but i am scared especially our place is prone to flood 😔",0,1,2,0,Sat Oct 31 12:02:24 +0000 2020,0,FALSE,FALSE,NOT RELEVANT
https://x.com/PIA_NCR/status/1322738620730466306,https://twitter.com/PIA_NCR/status/1322738620730466306,1322738620730466306,"DSWD-NCR Regional Director Tomas said food and non-food items are already prepositioned in every LGU of #MetroManila that are identified as flood-prone areas.

#RollyPH
#reliefPH https://t.co/SgVRi1Dedn",0,0,1,0,Sun Nov 01 03:13:57 +0000 2020,0,FALSE,FALSE,NOT RELEVANT
https://x.com/yfcupmanila/status/1323172682720931840,https://twitter.com/yfcupmanila/status/1323172682720931840,1323172682720931840,"[CALLING FOR DONATIONS]
Typhoon Rolly has devastated a lot of areas, especially Albay. About three hundred houses in this area have been covered in lahar, some areas are still deep in flood water, and there are families who are left with no food, clothes, nor shelter. https://t.co/4DAK4QXqu4",21,2,17,2,Mon Nov 02 07:58:45 +0000 2020,0,FALSE,FALSE,SEVERE
https://x.com/manilabulletin/status/1322439628545118208,https://twitter.com/manilabulletin/status/1322439628545118208,1322439628545118208,"@argyllcyrus_MB Roque: They have been conducting Pre-Disaster Risk Assessments to ensure that all local government units and communities are prepared for the possible impacts of the typhoon to landslide-, flood-, storm surge- and lahar flow- prone areas. | via @argyllcyrus_MB",0,1,0,0,Sat Oct 31 07:25:51 +0000 2020,0,FALSE,FALSE,NOT RELEVANT
