"attachments/0/accessibilityCaption","attachments/0/id","attachments/0/type","attachments/0/url","attachments/1/accessibilityCaption","attachments/1/id","attachments/1/type","attachments/1/url","attachments/2/accessibilityCaption","attachments/2/id","attachments/2/type","attachments/2/url","attachments/3/accessibilityCaption","attachments/3/id","attachments/3/type","attachments/3/url","attachments/4/accessibilityCaption","attachments/4/id","attachments/4/type","attachments/4/url","author/id","author/name","author/profilePicture","author/profileUrl","commentsCount","postId","postText","reactions/anger","reactions/haha","reactions/like","reactions/love","reactions/sorry","reactions/wow","reactionsCount","sharesCount","timestamp","url"
,,,,,,,,,,,,,,,,,,,,"100064002399883","Infina Towers","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/309404324_473717414771668_6437319136352718691_n.jpg?stp=c0.0.567.567a_cp0_dst-jpg_tt6&cstp=mx567x567&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=SPNm-mRoxSgQ7kNvwEJPEkv&_nc_oc=AdrbKZtr8U6zC0MTZUm2lD_4tpCJ6VUtuug5vWBSAqebATtOxU1-dclI41TnbRGKOJ8&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=WMYNgTTopKVy9czH12Bgdw&_nc_ss=7c2a8&oh=00_AQAQY1EiXKZmZKB3nFeqHn72K_kkYs4e5MKOYHTxMAso2Q&oe=6A5FF5A6","https://www.facebook.com/infinatowers","0","727026904151784","Flood Free Condos for Sale #InfinaTowers",,,"3",,,,"3","0","1505181961000","https://www.facebook.com/infinatowers/posts/pfbid0w2H3RAwBupFo8SMzJsJ96kqcbeW2fa4qbjLQem9Gs4unUkLA55wtzspi36K12BAEl"
"No photo description available.","1431051466992233","photo","https://www.facebook.com/photo/?fbid=1431051466992233&set=a.226680419493388",,,,,,,,,,,,,,,,,"100064542948515","Marikina City Rescue 161","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/541379745_1210200924474661_5482984993472514193_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1024x1024&ctp=s40x40&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=JyOFt-nYG3sQ7kNvwEh_7kK&_nc_oc=AdrExKqKBsdoZmsfQTcDOf-SHCV7bSMxvzxn_1EUlwm0QccKvk1W7SXOqcyCVaWi64c&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=YUEENUES-yWzxy_eseuGJA&_nc_ss=7c2a8&oh=00_AQAbVvqgFRbzP5QiZevWpVp3oF2u5ZrhgKndpzQxUTi6vA&oe=6A601102","https://www.facebook.com/MarikinaRescue161","8","1431051623658884","#ALISTO_MARIKEÑO

Heavy Rainfall Warning No. 8A #NCR_PRSD
Weather System: TD Maring 
Issued at: 2:00 PM 12 September 2017

Red Warning Level: #MetroManila, #Bulacan, #Pampanga, #Bataan and #Rizal
Serious FLOODING is expected in flood prone areas.

#AbisoMarikeño #WALANGPASOK
Marikina City Mayor Marcy Teodoro declares classes suspended in ALL LEVELS both in Public & Private Schools, tomorrow Sept 12, 2017 Tuesday due to Typhoon Maring. Stay Safe

#RAINFALL_READING
Issued at 3:00 pm Sept. 12, 2017
Recorded by Effective Flood Control Operation System (EFCOS)-MMDA Monitoring Stations:
Mt. Campana: 4mm
Mt. Boso - Boso: 15mm
Mt. Aries: 12mm
Mt. Oro: No Data
Nangka: 10mm

#MARIKINA_STO_NIÑO_RIVER WATER LEVEL :
15.9 meters

Live Feed:
https://www.marikina.gov.ph/#livemarikina

#MarikinaRescue161",,,"28",,"6",,"34","27","1505200035000","https://www.facebook.com/MarikinaRescue161/posts/pfbid0GUXaeA12KxK5w9tR5bVYrFuH2LWLrnkmCWAz8XWTQMAevEASsJnWzb7SBAcPhinDl"
"No photo description available.","1431039023660144","photo","https://www.facebook.com/photo/?fbid=1431039023660144&set=a.226680419493388",,,,,,,,,,,,,,,,,"100064542948515","Marikina City Rescue 161","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/541379745_1210200924474661_5482984993472514193_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1024x1024&ctp=s40x40&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=JyOFt-nYG3sQ7kNvwEh_7kK&_nc_oc=AdrExKqKBsdoZmsfQTcDOf-SHCV7bSMxvzxn_1EUlwm0QccKvk1W7SXOqcyCVaWi64c&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=YUEENUES-yWzxy_eseuGJA&_nc_ss=7c2a8&oh=00_AQAbVvqgFRbzP5QiZevWpVp3oF2u5ZrhgKndpzQxUTi6vA&oe=6A601102","https://www.facebook.com/MarikinaRescue161","0","1431039096993470","#ALISTO_MARIKEÑO

Heavy Rainfall Warning No. 8A #NCR_PRSD
Weather System: TD Maring 
Issued at: 2:00 PM 12 September 2017

Red Warning Level: #MetroManila, #Bulacan, #Pampanga, #Bataan and #Rizal
Serious FLOODING is expected in flood prone areas.

#AbisoMarikeño #WALANGPASOK
Marikina City Mayor Marcy Teodoro declares classes suspended in ALL LEVELS both in Public & Private Schools, tomorrow Sept 12, 2017 Tuesday due to Typhoon Maring. Stay Safe

#RAINFALL_READING
Issued at 2:00 pm Sept. 12, 2017
Recorded by Effective Flood Control Operation System (EFCOS)-MMDA Monitoring Stations:
Mt. Campana: 25mm
Mt. Boso - Boso: 27mm
Mt. Aries: 31mm
Mt. Oro: No Data
Nangka: 29mm

#MARIKINA_STO_NIÑO_RIVER WATER LEVEL :
15.7 meters within normal level

Live Feed:
https://www.marikina.gov.ph/#livemarikina

No flooded areas

#MarikinaRescue161",,,"36",,"1",,"37","8","1505198808000","https://www.facebook.com/MarikinaRescue161/posts/pfbid0HraVNEwd9K4dVgmmk996pNhxrpe3ZePNBbx9NLWGysC981khbqwBWuMv9jk7534Ql"
,"981406188667251","video",,,,,,,,,,,,,,,,,,"100048269451506","Edzon Sison","https://scontent-iad6-1.xx.fbcdn.net/v/t1.6435-1/42591535_1247479738726560_6035068696064425984_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1627x1627&ctp=s40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=bFt7n2vGZTYQ7kNvwEm86H4&_nc_oc=AdrIf0GRwI-DvBy422K2xI_idxtlPWdsxTWonaHZjHT6g2KFey63uZEzMmakcyv7mjs&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=YUEENUES-yWzxy_eseuGJA&_nc_ss=7c2a8&oh=00_AQB3nRT-PUpwE7LOHFOjvFc_rzag3kMzGYnwpwPlRrBy5A&oe=6A81A819","https://www.facebook.com/profile.php?id=100048269451506","0","981406188667251","Tuesday, September 12, 2017

During the landfall of TROPICAL DEPRESSION ""MARING"".
Before and after the heavy rain. Fortunately, it didn't caused any major flooding on Montalban River/Marikina River.

Stay safe guys! 

--------------------------------------------------------

Music credit:

Music by: Emily Zeck - Two Cents (Ice Cream Song)",,,"17","4","1","1","23","5","1505220901000","https://www.facebook.com/100048269451506/videos/981406188667251/"
"No photo description available.","1431011783662868","photo","https://www.facebook.com/photo/?fbid=1431011783662868&set=a.226680419493388",,,,,,,,,,,,,,,,,"100064542948515","Marikina City Rescue 161","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/541379745_1210200924474661_5482984993472514193_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1024x1024&ctp=s40x40&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=JyOFt-nYG3sQ7kNvwEh_7kK&_nc_oc=AdrExKqKBsdoZmsfQTcDOf-SHCV7bSMxvzxn_1EUlwm0QccKvk1W7SXOqcyCVaWi64c&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=YUEENUES-yWzxy_eseuGJA&_nc_ss=7c2a8&oh=00_AQAbVvqgFRbzP5QiZevWpVp3oF2u5ZrhgKndpzQxUTi6vA&oe=6A601102","https://www.facebook.com/MarikinaRescue161","0","1431011986996181","#ALISTO_MARIKEÑO
#RAINFALL_READING
Issued at 2:00PM Sept. 12, 2017
Recorded by Effective Flood Control Operation System (EFCOS)-MMDA Monitoring Stations:
Mt. Campana: 25mm
Mt. Boso - Boso: 27mm
Mt. Aries: 31mm
Mt. Oro: 0mm
Nangka: 29mm
#MARIKINA_STO_NIÑO_RIVER WATER LEVEL :
15.4 meters FIRST ALARM
Live Feed:
https://www.marikina.gov.ph/#livemarikina
#NoFlooded_areas
#MarikinaRescue161",,,"38",,"2",,"40","22","1505196281000","https://www.facebook.com/MarikinaRescue161/posts/pfbid035wbyRWwEV3PaVAVBwUohhDTSEfnmjJ7UwUd9jr1SkL3By1tMXubuTwHQnQSi7AEcl"
,,,,,,,,,,,,,,,,,,,,"100064530106455","Tzu Chi USA","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/279315553_353756363452031_9126265738667584703_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx800x800&ctp=s40x40&_nc_cat=106&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=FnSbvshXRoQQ7kNvwGUwxkX&_nc_oc=AdqjcTQfyHmWJl7KHm7bHO7sTVvjMD01wepq45XjFVP_HdEu-j-Hojva-Ufn8IgB3BQ&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=YUEENUES-yWzxy_eseuGJA&_nc_ss=7c2a8&oh=00_AQCCSUWCeYqDfxjJC_dtd4awtYt_ie05DN0a9MWRB_z3fA&oe=6A600DDC","https://www.facebook.com/TzuChiUSA","0","1182003565277820","“A lesson that I’m learning is that everybody at some point needs a #HandUp, not a handout,” one resident of Rosenberg, Texas, had expressed to #TzuChiRelief volunteers at our #HurricaneHarvey #DisasterAid distribution. This community has endured two #floods in two years, only having just rebuilt their lives before losing everything to the #HarveyFlood once more. Volunteers in #Texas are providing their care and support, distributing immediate relief, and aiding in the cleanup. tzuchi.us/HarveyRecovery #LoveSaves #Harvey2017",,,"1",,,,"1","0","1505322530000","https://www.facebook.com/TzuChiCentral/posts/pfbid0TtEPctJPUmhTMnee5iCHqDX4e8ivqnYBRBmWbK6r8y3is3Ax8uQZD8hDGqrmLhcol"
"No photo description available.","1431200873643959","photo","https://www.facebook.com/photo/?fbid=1431200873643959&set=a.226680419493388",,,,,,,,,,,,,,,,,"100064542948515","Marikina City Rescue 161","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/541379745_1210200924474661_5482984993472514193_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1024x1024&ctp=s40x40&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=JyOFt-nYG3sQ7kNvwEh_7kK&_nc_oc=AdrExKqKBsdoZmsfQTcDOf-SHCV7bSMxvzxn_1EUlwm0QccKvk1W7SXOqcyCVaWi64c&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=M6lRjV-3cn0Eryeeo_k5Wg&_nc_ss=7c2a8&oh=00_AQBqkiA5gTYGBR2G9HsevqCjkw9jvvX-OpJLqJr_sAFm3Q&oe=6A601102","https://www.facebook.com/MarikinaRescue161","2","1431202096977170","#ALISTO_MARIKEÑO

#RAINFALL_READING
Issued at 7:00 pm Sept. 12, 2017
Recorded by Effective Flood Control Operation System (EFCOS)-MMDA Monitoring Stations:
Mt. Campana: 0mm
Mt. Boso - Boso: 0mm
Mt. Aries: 0mm
Mt. Oro: No Data
Nangka: 0mm

#MARIKINA_STO_NIÑO_RIVER WATER LEVEL :
15.6 meters

Live Feed:
https://www.marikina.gov.ph/#livemarikina

#MarikinaRescue161",,,"12",,"2",,"14","2","1505214740000","https://www.facebook.com/MarikinaRescue161/posts/pfbid024mEt8LegSJnAZruNH8g5Bnin6LY2Nm9o4myHMjhtd1x5GQT76aQYxwvAZfnpQUvMl"
"No photo description available.","792877207541078","photo","https://www.facebook.com/photo.php?fbid=792877207541078&set=a.574412594482743&type=3","No photo description available.","792877214207744","photo","https://www.facebook.com/photo.php?fbid=792877214207744&set=a.574412594482743&type=3","No photo description available.","792877240874408","photo","https://www.facebook.com/photo.php?fbid=792877240874408&set=a.574412594482743&type=3","No photo description available.","792877237541075","photo","https://www.facebook.com/photo.php?fbid=792877237541075&set=a.574412594482743&type=3","No photo description available.","792877270874405","photo","https://www.facebook.com/photo.php?fbid=792877270874405&set=a.574412594482743&type=3","100057420222248","N2R Carwash and Autodetailing","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/716530999_1538120361445290_6012241239775751010_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1848x1848&ctp=s40x40&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=FB43Qra4-PwQ7kNvwEfbac6&_nc_oc=Adq0u67t0Ks3KpgZ7nZernGikyAN-AxN4oNa-rHOweN0ceo-31tZx12HClThgecKSSE&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=M6lRjV-3cn0Eryeeo_k5Wg&_nc_ss=7c2a8&oh=00_AQAhdEGbwePAv8olJ5AjSRyNtgHF30pIE9DhaaU7iv9n9Q&oe=6A5FF7DE","https://www.facebook.com/profile.php?id=100057420222248","0","792877294207736","flooded car for complete detailing",,,"9",,,,"9","2","1505275439000","https://www.facebook.com/permalink.php?story_fbid=pfbid0h8647qqnr7faRWt4XNexxFeZ4pJ6NRc9jPPSZtJw7c7s8kfizXvXGVjuqFV9Y9MEl&id=100057420222248"
"No photo description available.","1430824223681624","photo","https://www.facebook.com/photo/?fbid=1430824223681624&set=a.226680419493388",,,,,,,,,,,,,,,,,"100064542948515","Marikina City Rescue 161","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/541379745_1210200924474661_5482984993472514193_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1024x1024&ctp=s40x40&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=JyOFt-nYG3sQ7kNvwEh_7kK&_nc_oc=AdrExKqKBsdoZmsfQTcDOf-SHCV7bSMxvzxn_1EUlwm0QccKvk1W7SXOqcyCVaWi64c&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=M6lRjV-3cn0Eryeeo_k5Wg&_nc_ss=7c2a8&oh=00_AQBqkiA5gTYGBR2G9HsevqCjkw9jvvX-OpJLqJr_sAFm3Q&oe=6A601102","https://www.facebook.com/MarikinaRescue161","4","1430824807014899","#ALISTO_MARIKEÑO
#RAINFALL_READING
Issued at 10:00 am Sept. 12, 2017
Recorded by Effective Flood Control Operation System (EFCOS)-MMDA Monitoring Stations:
Mt. Campana: 4mm
Mt. Boso - Boso: 4mm
Mt. Aries: 3mm
Mt. Oro: 0mm
Nangka: 3mm
#MARIKINA_STO_NIÑO_RIVER WATER LEVEL :
14.9 meters within normal level
Live Feed:
https://www.marikina.gov.ph/#livemarikina
#NoFlooded_areas
#MarikinaRescue161",,,"21",,"1",,"22","4","1505182010000","https://www.facebook.com/MarikinaRescue161/posts/pfbid0B7VmYVEgetqSmHhRQ4op1eFDhMoZxkCQDWg6D9qz3Jno6it8MvEA7XX5P8NcfWPvl"
"No photo description available.","1431091726988207","photo","https://www.facebook.com/photo/?fbid=1431091726988207&set=a.226680419493388",,,,,,,,,,,,,,,,,"100064542948515","Marikina City Rescue 161","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/541379745_1210200924474661_5482984993472514193_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1024x1024&ctp=s40x40&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=JyOFt-nYG3sQ7kNvwEh_7kK&_nc_oc=AdrExKqKBsdoZmsfQTcDOf-SHCV7bSMxvzxn_1EUlwm0QccKvk1W7SXOqcyCVaWi64c&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=M6lRjV-3cn0Eryeeo_k5Wg&_nc_ss=7c2a8&oh=00_AQBqkiA5gTYGBR2G9HsevqCjkw9jvvX-OpJLqJr_sAFm3Q&oe=6A601102","https://www.facebook.com/MarikinaRescue161","1","1431091890321524","#ALISTO_MARIKEÑO

Heavy Rainfall Warning No. 8A #NCR_PRSD
Weather System: TD Maring 
Issued at: 2:00 PM 12 September 2017

Red Warning Level: #MetroManila, #Bulacan, #Pampanga, #Bataan and #Rizal
Serious FLOODING is expected in flood prone areas.

#RAINFALL_READING
Issued at 4:00 pm Sept. 12, 2017
Recorded by Effective Flood Control Operation System (EFCOS)-MMDA Monitoring Stations:
Mt. Campana: 0mm
Mt. Boso - Boso: 2mm
Mt. Aries: 1mm
Mt. Oro: No Data
Nangka: 1mm

#MARIKINA_STO_NIÑO_RIVER WATER LEVEL :
15.8 meters

Live Feed:
https://www.marikina.gov.ph/#livemarikina

#MarikinaRescue161",,,"34",,"1",,"35","8","1505203563000","https://www.facebook.com/MarikinaRescue161/posts/pfbid0ThXe72LUVxJaM3J3y7xjpyJ9jeMu1bcUAGGcqbVJojZaMFRufS93NjdaKNt9wBw5l"
"No photo description available.","1430928307004549","photo","https://www.facebook.com/photo/?fbid=1430928307004549&set=a.226680419493388",,,,,,,,,,,,,,,,,"100064542948515","Marikina City Rescue 161","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/541379745_1210200924474661_5482984993472514193_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1024x1024&ctp=s40x40&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=JyOFt-nYG3sQ7kNvwEh_7kK&_nc_oc=AdrExKqKBsdoZmsfQTcDOf-SHCV7bSMxvzxn_1EUlwm0QccKvk1W7SXOqcyCVaWi64c&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=M6lRjV-3cn0Eryeeo_k5Wg&_nc_ss=7c2a8&oh=00_AQBqkiA5gTYGBR2G9HsevqCjkw9jvvX-OpJLqJr_sAFm3Q&oe=6A601102","https://www.facebook.com/MarikinaRescue161","0","1430928920337821","#ALISTO_MARIKEÑO
#RAINFALL_READING
Issued at 12:00nn Sept. 12, 2017
Recorded by Effective Flood Control Operation System (EFCOS)-MMDA Monitoring Stations:
Mt. Campana: 4mm
Mt. Boso - Boso: 2mm
Mt. Aries: 1mm
Mt. Oro: 0mm
Nangka: 0mm
#MARIKINA_STO_NIÑO_RIVER WATER LEVEL :
15 meters FIRST ALARM
Live Feed:
https://www.marikina.gov.ph/#livemarikina
#NoFlooded_areas
#MarikinaRescue161",,,"14",,"3",,"17","11","1505189902000","https://www.facebook.com/MarikinaRescue161/posts/pfbid022to1ZrZNjCGjA34CRzuXS7sWVRGt657NBnw9B5re7pXB8FhbRjcN538Psqjcmp7Dl"
"No photo description available.","151152555475367","photo","https://www.facebook.com/photo/?fbid=151152555475367&set=a.401277895445141",,,,,,,,,,,,,,,,,"100066888025321","The Lunch Box","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/300391162_401277925445138_4219610097001238684_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1280x1280&ctp=s40x40&_nc_cat=105&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=pHY4W7iFVegQ7kNvwF7NuWy&_nc_oc=AdpBHmkF03qTWHRs8GVgFF_5FdIxQhNaY_oVZRad8rt3ZEh0EFzL-gUbCxUtgRMEQ4s&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=9jNFvIdeyxljAQP2QhF5TA&_nc_ss=7c2a8&oh=00_AQCGfyjmm0HQuVcKAYHnMFYNQgdXUI0WCxvPSwsO_h8m_g&oe=6A6004F3","https://www.facebook.com/lunchbox891","8","151153508808605","[Wreck-A-Wish] 
""It's flooded all over the metro, so I wish I had a jetski."" - Vanessa Lopez

Go ahead! Wreck Vanessa's wish! - Derek",,,"1",,,,"1","2","1505218800000","https://www.facebook.com/lunchbox891/posts/pfbid02dPCJQ83Dfs3nbLTdBd5kunT5Ntbs9c5XgCNGgSjLu2LxPyfcjphZMBF6zpgbNxcml"
"No photo description available.","1431351740295539","photo","https://www.facebook.com/photo/?fbid=1431351740295539&set=a.226680419493388",,,,,,,,,,,,,,,,,"100064542948515","Marikina City Rescue 161","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/541379745_1210200924474661_5482984993472514193_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1024x1024&ctp=s40x40&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=JyOFt-nYG3sQ7kNvwEh_7kK&_nc_oc=AdrExKqKBsdoZmsfQTcDOf-SHCV7bSMxvzxn_1EUlwm0QccKvk1W7SXOqcyCVaWi64c&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=9jNFvIdeyxljAQP2QhF5TA&_nc_ss=7c2a8&oh=00_AQCV5Z8dI8yYO4lS1G6mJWOMgChPUytEyFzOv2-KJYR2Jg&oe=6A601102","https://www.facebook.com/MarikinaRescue161","0","1431351810295532","#ALISTO_MARIKEÑO

#MAYPASOK
Based on PAGASA forecast of improved weather condition tomorrow as typhoon Maring will leave luzon land mass tonight, classes in all levels both in public and private schools will resume tomorrow September 13, 2017 Wednesday in Marikina City

#RAINFALL_READING
Issued at 10:00 pm Sept. 12, 2017
Recorded by Effective Flood Control Operation System (EFCOS)-MMDA Monitoring Stations:
Mt. Campana: 0mm
Mt. Boso - Boso: 0mm
Mt. Aries: 0mm
Mt. Oro: No Data
Nangka: 0mm

#MARIKINA_STO_NIÑO_RIVER WATER LEVEL :
15.7 meters

Live Feed:
https://www.marikina.gov.ph/#livemarikina

#MarikinaRescue161",,,"9",,"1",,"10","1","1505224831000","https://www.facebook.com/MarikinaRescue161/posts/pfbid0wZWbTu9daqGsKUV8EE8Up5fJCbcv5M939vhh3FFzuaMU1jbZsNCFA92EzxchpuWCl"
"No photo description available.","423436688051734","photo","https://www.facebook.com/photo.php?fbid=423436688051734&set=a.705441850885959&type=3","No photo description available.","423436698051733","photo","https://www.facebook.com/photo.php?fbid=423436698051733&set=a.705441850885959&type=3","No photo description available.","423436724718397","photo","https://www.facebook.com/photo.php?fbid=423436724718397&set=a.705441850885959&type=3","No photo description available.","423436741385062","photo","https://www.facebook.com/photo.php?fbid=423436741385062&set=a.705441850885959&type=3","No photo description available.","423436771385059","photo","https://www.facebook.com/photo.php?fbid=423436771385059&set=a.705441850885959&type=3","100042604526591","Affordable house and lot for sale Thru Pag Ibig & banking finance","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/292294990_705441877552623_1448570330788955708_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx407x400&ctp=p40x40&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7LWT4WtnfjYQ7kNvwHYVyEp&_nc_oc=AdplmWsOSzo1EQSZ0AxcnfteFfskJklQUIRwiJdhetiWv-nRgwllOaOAnNACwSdyVI0&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=9jNFvIdeyxljAQP2QhF5TA&_nc_ss=7c2a8&oh=00_AQAJhd7ufUtsjisxPbK6FmNFpm68bU7Meb6ECYY_0F1xIA&oe=6A5FF14C","https://www.facebook.com/profile.php?id=100042604526591","14","423436891385047","AFFORDABLE RESIDENTIAL LOTS FOR SALE!!!!
RESERVE YOURS...

PRICE START 5,300 PER SQ M..

↪MARIKINA...
↪PASIG..
↪TAYTAY
↪ANGONO
↪BINANGONAN
↪ BARAS,RIZAL

✔FLOOD FREE AREA...
✔ ALONG THE ROAD..
✔VERY ACCESSIBLE/24 HRS TRANSPORTATION
✔NEAR ESTABLISHMENTS...

#TREVISUBDIBISION
#MONTEVERDEROYALE
#SUNNYVILLEMANOR
#GREEENRIDGEEXCECUTIVEVILLAGE
#PALOALTOWITHNATURALFALLS
#GREENWOODSEXECUTIVEVILLAGE

FREE SITE VISIT....
CALL NOW!!!
09324097844",,,"3",,,,"3","54","1505315120000","https://www.facebook.com/permalink.php?story_fbid=pfbid02FWHPbKmpwvF5LDcmV3ffNPm448CVQiPjdRPWq5AYjFxpfsepaJX29ABJtWxVGod1l&id=100042604526591"
"No photo description available.","791832467665383","photo","https://www.facebook.com/photo/?fbid=791832467665383&set=a.470438368430008",,,,,,,,,,,,,,,,,"100063915463236","Goto X Pares Marikina","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/305574263_470438401763338_2465200131115763991_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1440x1440&ctp=s40x40&_nc_cat=105&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ttpVwHEXuEYQ7kNvwEhJxBU&_nc_oc=AdohRva1ftFF6hgIAYXLmkxcrgQqUJ7F8mR-WekLIlROHkqlX4e3o2mhltlyHSXcoco&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=9jNFvIdeyxljAQP2QhF5TA&_nc_ss=7c2a8&oh=00_AQCYuY1pSDa3eYusoJqxi0tNbRUY1zKxOaPySZSg5mAB-Q&oe=6A5FEA7E","https://www.facebook.com/GotoParesMarikina","0","791832484332048","Hey guys the rain stopped! The floods have subsided. That means its time to WALWAL. THE NIGHT IS YOUNG!",,,"6",,,,"6","1","1505218832000","https://www.facebook.com/GotoParesMarikina/posts/pfbid02Eg81mwwDY5dDmH7FtGZ4kCZJHkdY7pyZVLVHcj9cobyKr4XBdgupLF1ZCJ9YXfsVl"
"No photo description available.","1431454660285247","photo","https://www.facebook.com/photo/?fbid=1431454660285247&set=a.226680419493388",,,,,,,,,,,,,,,,,"100064542948515","Marikina City Rescue 161","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/541379745_1210200924474661_5482984993472514193_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1024x1024&ctp=s40x40&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=JyOFt-nYG3sQ7kNvwEh_7kK&_nc_oc=AdrExKqKBsdoZmsfQTcDOf-SHCV7bSMxvzxn_1EUlwm0QccKvk1W7SXOqcyCVaWi64c&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=9jNFvIdeyxljAQP2QhF5TA&_nc_ss=7c2a8&oh=00_AQCV5Z8dI8yYO4lS1G6mJWOMgChPUytEyFzOv2-KJYR2Jg&oe=6A601102","https://www.facebook.com/MarikinaRescue161","0","1431456720285041","#MAYPASOK
Based on PAGASA forecast of improved weather condition tomorrow as typhoon Maring will leave luzon land mass tonight, classes in all levels both in public and private schools will resume tomorrow September 13, 2017 Wednesday in Marikina City

#RAINFALL_READING
Issued at 12:00 am Sept. 13, 2017
Recorded by Effective Flood Control Operation System (EFCOS)-MMDA Monitoring Stations:
Mt. Campana: 0mm
Mt. Boso - Boso: 0mm
Mt. Aries: 0mm
Mt. Oro: No Data
Nangka: 0mm

#MARIKINA_STO_NIÑO_RIVER WATER LEVEL :
15.4 meters

Live Feed:
https://www.marikina.gov.ph/#livemarikina

#MarikinaRescue161",,,"6",,,"1","7","2","1505232062000","https://www.facebook.com/MarikinaRescue161/posts/pfbid0XLJcvAyWFdVYvjSQFgVBhWJkM1VmdtVARfGRWCitLHoR9QMrpuiHJSUX1PnSuAVEl"
