"attachments/0/accessibilityCaption","attachments/0/id","attachments/0/type","attachments/0/url","attachments/1/accessibilityCaption","attachments/1/id","attachments/1/type","attachments/1/url","attachments/2/accessibilityCaption","attachments/2/id","attachments/2/type","attachments/2/url","attachments/3/accessibilityCaption","attachments/3/id","attachments/3/type","attachments/3/url","attachments/4/accessibilityCaption","attachments/4/id","attachments/4/type","attachments/4/url","author/id","author/name","author/profilePicture","author/profileUrl","commentsCount","postId","postText","reactions/anger","reactions/haha","reactions/like","reactions/love","reactions/sorry","reactions/wow","reactionsCount","sharesCount","timestamp","url"
"No photo description available.","938269776210849","photo","https://www.facebook.com/photo.php?fbid=938269776210849&set=a.361929705963117&type=3","No photo description available.","938269779544182","photo","https://www.facebook.com/photo.php?fbid=938269779544182&set=a.361929705963117&type=3",,,,,,,,,,,,,"100064382721603","YouScoop","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/672686201_1384438830378861_7963717717836307265_n.jpg?stp=c0.135.1080.1080a_cp0_dst-jpg_tt6&cstp=mx1080x1080&ctp=s40x40&_nc_cat=110&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=7c3sa59BRfEQ7kNvwGizNom&_nc_oc=AdpJOUWVq1c5UTrMCtq9h1dJYEp0io5QrGQPI_fvBvbemH8kjE484HbTA9PC-7e6LUk&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=ZXlwzg-AXU8L-ThfR2d7Jw&_nc_ss=7c2a8&oh=00_AQACSBOqVt94-cjggx04_SpxV3W2HfzHhOwTHrShZw3M-g&oe=6A600ECF","https://www.facebook.com/youscoop","1","938270449544115","Bagaman unti-unti nang sumisikat ang araw, mataas pa rin ang baha sa may Barangay Pengue-Ruyu, Tuguegarao City ngayong umaga. #LandoPH

Ulat ni YouScooper Jayne Castillo",,,"19",,,,"19","0","1445295878000","https://www.facebook.com/youscoop/posts/pfbid06janXHUgC68grZqVZBNTjxP2AESXK8X4b7NWighUt6BuCjqUYcH9HmRrkZYWzgPSl"
,"10204964611050811","video",,,,,,,,,,,,,,,,,,"1107344929","Keith O. San Antonio","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/658928587_10231143510906946_7772330058681182903_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2023x2048&ctp=s24x24&_nc_cat=111&ccb=1-7&_nc_sid=1d2534&_nc_ohc=V0h5edeSS4IQ7kNvwF88Bwc&_nc_oc=AdpoHpMsTTl78pawVRr_pv8POLZs2ddyRtfW6d3BXBfwb9fuUkBHAonLr9XafVm8FjQ&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=ZXlwzg-AXU8L-ThfR2d7Jw&_nc_ss=7c2a8&oh=00_AQDGySjqEC_3M_Jpwchu8DzllcvZdvJRos-b6eUH7T1X4Q&oe=6A5FF878","https://www.facebook.com/klenlue","1","918090851623648","Lumalabas ang tubig baha sa drainage dito sa gilid ng Maharlika Highway cor Mabini Extension Street, Cabanatuan City",,,,,,,"0","0","1445191280000","https://www.facebook.com/groups/youscoopgroup/permalink/918090851623648/"
,,,,,,,,,,,,,,,,,,,,"100001044800940","Mohammad Hamsa","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/746662746_27921808440770608_6453631526111177707_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx888x896&ctp=s24x24&_nc_cat=106&ccb=1-7&_nc_sid=e99d92&_nc_ohc=yb0pLHvXoxUQ7kNvwEeskbP&_nc_oc=AdpOYmSiYXtvA2B1DDBjZFMt0a92AZxMYLYYYL8sxc05Bs7u6FgaM9DQcPNhiwV-j7I&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=ZXlwzg-AXU8L-ThfR2d7Jw&_nc_ss=7c2a8&oh=00_AQDtsdWtJLBauWtbdNz2kRKo68FveMd4ieP7HpBqhH6DNQ&oe=6A600F65","https://www.facebook.com/RedAmin01","2","1523911607900539","#FloodPH 300 Families Barangay Bongabon and barangay Gabaldon Nueva Ecija lagpas tao na baha need rescue source Engr. ocampo of Wisar
#ProjectAgos #Rappler #RACER",,,"13",,,,"13","0","1445142056000","https://www.facebook.com/groups/RACER.volunteer/permalink/1523911607900539/"
,,,,,,,,,,,,,,,,,,,,"100064632611542","Bayan Mo, Ipatrol Mo","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/418541514_765959235568490_619545813751899744_n.jpg?stp=c461.29.1111.1112a_cp0_dst-jpg_tt6&cstp=mx1111x1112&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=uOfnjF7jFPsQ7kNvwGifew8&_nc_oc=AdoHoeuYLqaD2qkBtzL_OWodM8DTIMW_Df3A7EQyQDx_wEdsqQfHrMkUvPCaaqAJ99U&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=ZXlwzg-AXU8L-ThfR2d7Jw&_nc_ss=7c2a8&oh=00_AQANL5q3B3-vsmHALQSt9TaJjs5VYajk8JlHBXmeocMx4g&oe=6A6004DB","https://www.facebook.com/bayanmoipatrolmo","3","994601160561127","PATROLLERS na apektado ni #LandoPH, kumusta kayo ngayon? May baha pa ba sa inyo? Ipakita niyo sa amin ang sitwasyon sa inyong lugar ngayong araw, October 19, 2015. I-post ang inyong nakunang larawan at videos sa aming wall o sa comment section. Pakilagay kung saan ito kinunan at anong oras. Maraming salamat at ingat kayo.",,,"25",,,,"25","1","1445220093000","https://www.facebook.com/bayanmoipatrolmo/posts/pfbid0PsHa6bT7GaHVGVcQbBWv65sfLXHmK2aBb5hJkEDtyKHc941YNH8arSbbdWtxmLqJl"
,,,,,,,,,,,,,,,,,,,,"100064615666947","Bandila","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/352524397_6551217134899673_7148408169278467741_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=3pYTKcJDQqMQ7kNvwFD1nbK&_nc_oc=Adq2EIVxT1Dcc3MiAMh60epP0s5a4EFqBkmAHbBa9B8Wts2yaRwNgJVCTzopBO_1Inc&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=ZXlwzg-AXU8L-ThfR2d7Jw&_nc_ss=7c2a8&oh=00_AQD-17wiK8hcoVoihTAtzu-Njd4X1Nvwkjp6CBvnsYes0g&oe=6A5FFB34","https://www.facebook.com/Bandila.OFFICIAL","0","10153715340232661","Ilang probinsya, lubog pa rin sa baha. Libu-libong pamilya, nasa evacuation. Ang detalye sa #Bandila",,,"22",,,,"22","0","1445265906000","https://www.facebook.com/Bandila.OFFICIAL/posts/pfbid08nx6oGgYaeb4riYHBmU632naYNdfC2nQp6my2U9aBrqvmmUWtd9zpwrdhoWnSpsdl"
,,,,,,,,,,,,,,,,,,,,"100064615666947","Bandila","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/352524397_6551217134899673_7148408169278467741_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=3pYTKcJDQqMQ7kNvwFD1nbK&_nc_oc=Adq2EIVxT1Dcc3MiAMh60epP0s5a4EFqBkmAHbBa9B8Wts2yaRwNgJVCTzopBO_1Inc&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=JFFcglKE0JgxP4XdAosxcg&_nc_ss=7c2a8&oh=00_AQD981fweRpM8xfqJfT-r3r3oNZcA3nqSRca9d1H4UIWXg&oe=6A5FFB34","https://www.facebook.com/Bandila.OFFICIAL","1","10153715420557661","NGAYON SA #Bandila
- Ilang lugar sa Cabanatuan City, lubog pa rin sa baha.
- Mga residente, kanya-kanyang diskarte para makalikas.
- PNoy, bumisita sa Nueva Ecija at namahagi ng relief goods.
- Sagip Kapamilya, namahagi ng tulong sa mga apektadong residente.",,,"10",,,,"10","0","1445269712000","https://www.facebook.com/Bandila.OFFICIAL/posts/pfbid02ZF3RcTNpBtrtcvuUcqDKTNabyN9fNAk1oEDCK5PtLhfxnsKbCJCdgyv32SuUx5Jxl"
,,,,,,,,,,,,,,,,,,,,"100064849986224","GMA News","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/658216539_1459297662908553_7892569438724908023_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1200x1200&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=_9Kw3PkUnsIQ7kNvwGzEp_C&_nc_oc=AdrJPgTHUJ5X-jcDyQocRe7xUcwY0samLl4Ix-pbXxNCBef779mCEsOD2GaKReK4bnc&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=JFFcglKE0JgxP4XdAosxcg&_nc_ss=7c2a8&oh=00_AQADPHKbG1HRwnH90cm9KQNnuzlzHqHkQST8fYnetHXrHQ&oe=6A5FFBBF","https://www.facebook.com/gmanews","0","770659666376373","",,,,,,,"0","0","1445222345000","https://www.facebook.com/groups/youscoopgroup/posts/918230851609648/"
,,,,,,,,,,,,,,,,,,,,"100064615666947","Bandila","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/352524397_6551217134899673_7148408169278467741_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=3pYTKcJDQqMQ7kNvwFD1nbK&_nc_oc=Adq2EIVxT1Dcc3MiAMh60epP0s5a4EFqBkmAHbBa9B8Wts2yaRwNgJVCTzopBO_1Inc&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=JFFcglKE0JgxP4XdAosxcg&_nc_ss=7c2a8&oh=00_AQD981fweRpM8xfqJfT-r3r3oNZcA3nqSRca9d1H4UIWXg&oe=6A5FFB34","https://www.facebook.com/Bandila.OFFICIAL","1","10153715424532661","NGAYON SA #Bandila
- Casiguran, binayo ng malakas na hangin at ulan dala ng Bagyong Lando.
- Matinding baha, rumagasa sa ilang bayan sa Aurora.
- Ilang residente, puno ng pasasalamat sa ipinamalas na kabayanihan ng mga rescuer.
- 3 kumpirmadong patay, dahil sa pananalasa ng Bagyong Lando.",,,"7",,,,"7","0","1445269958000","https://www.facebook.com/Bandila.OFFICIAL/posts/pfbid02AS56KLWyvL8hXjC1LoEC7V37gAKqULDc4ipNwwMcY7PheZmuS8MmhhNamMkuL8cJl"
,,,,,,,,,,,,,,,,,,,,"100064615666947","Bandila","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/352524397_6551217134899673_7148408169278467741_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=3pYTKcJDQqMQ7kNvwFD1nbK&_nc_oc=Adq2EIVxT1Dcc3MiAMh60epP0s5a4EFqBkmAHbBa9B8Wts2yaRwNgJVCTzopBO_1Inc&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=JFFcglKE0JgxP4XdAosxcg&_nc_ss=7c2a8&oh=00_AQD981fweRpM8xfqJfT-r3r3oNZcA3nqSRca9d1H4UIWXg&oe=6A5FFB34","https://www.facebook.com/Bandila.OFFICIAL","2","10153715431907661","NGAYON SA #Bandila
- Baha sa ilang bahagi ng Baguio, patuloy sa pagtaas dahil sa malakas na ulan.
- Magsasaka, patay dahil sa landslide.
- Mahigit 200 bahay, napinsala ng Bagyong Lando sa Cordillera.
- 12 kalsada sa Cordillera, sarado dahil sa landslide.
- 3,000 pamilya sa La Union, apektado ng pinsala ng Bagyo.
- Magkahalong putik at tubig, rumagasa sa mga bahay sa ilang bahagi ng Pangasinan.
- Halos 50 bahay sa Dagupan, winasak ng bagyo.
- Dike sa Aquino Bridge sa Tarlac, bumigay.",,,"8",,,,"8","0","1445270420000","https://www.facebook.com/Bandila.OFFICIAL/posts/pfbid0ZtPmzzPu7y8s2ELp9JWYDFz7D9Qg2PNs9rjVm5YXAcpiPaonHbbEL1rzKegYbJEul"
,,,,,,,,,,,,,,,,,,,,"100064615666947","Bandila","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/352524397_6551217134899673_7148408169278467741_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=3pYTKcJDQqMQ7kNvwFD1nbK&_nc_oc=Adq2EIVxT1Dcc3MiAMh60epP0s5a4EFqBkmAHbBa9B8Wts2yaRwNgJVCTzopBO_1Inc&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=JFFcglKE0JgxP4XdAosxcg&_nc_ss=7c2a8&oh=00_AQD981fweRpM8xfqJfT-r3r3oNZcA3nqSRca9d1H4UIWXg&oe=6A5FFB34","https://www.facebook.com/Bandila.OFFICIAL","3","10153715426337661","NGAYON SA #Bandila 
- 7 bayan sa Isabela, nalubog sa baha; Higit 2,000 pamilya, nasa evacuation centers.
- Bagyong Lando, nag-iwan ng malaking pinsala sa ekta-ektaryang palayan.
- 33 anyos na lalaki, pinaghahanap matapos tangayin ng malakas na agos ng ilog.
- Magsasaka, pinaghahanap rin matapos tangayin ng rumaragasang tubig.
- Cagayan Province, nalubog din sa baha.
- Mga motorista, stranded dahil sa landslide sa Santa Fe, Nueva Vizcaya at Carranglan, Nueva Ecija.",,,"8",,,,"8","1","1445270072000","https://www.facebook.com/Bandila.OFFICIAL/posts/pfbid02W1CdBsETPhCdiBCjgTmmQAuwJo98HaYD41fZ1a6GqiQiX9wjDs8gS3nj4V8RbciVl"
"No photo description available.","924770264264867","photo","https://www.facebook.com/photo/?fbid=924770264264867&set=gm.512541532226779",,,,,,,,,,,,,,,,,"100001957065965","Ong Labs Kael","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/237017610_5848887728519738_3858270452622399023_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx720x720&ctp=s24x24&_nc_cat=102&ccb=1-7&_nc_sid=e99d92&_nc_ohc=4SA62o4E1t0Q7kNvwEejdWu&_nc_oc=AdrPHLNAPtnU5hJdzppv3gO_9RkM6Y__LnpZ3m5c2a3twX6qSs3SQ4HlEVhLl8_pGc8&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=P8q5x1E_A2IjW0_dCOmeNA&_nc_ss=7c2a8&oh=00_AQCtko5q1eZWSHafNtt4Jwby-TGtVuLUplel81YufPpRWA&oe=6A5FECF7","https://www.facebook.com/michael.labial","19","512541532226779","ano po ba magandang gawin...nalunod sa baha mio i ko??? need help pa sagot naman po para sa mga matagal na sa mio soul i...ayaw napo nya umandar",,,,,,,"0","0","1445162493000","https://www.facebook.com/groups/254623064685295/permalink/512541532226779/"
,,,,,,,,,,,,,,,,,,,,"100004524452047","Mich Inah","https://scontent-iad3-2.xx.fbcdn.net/v/t1.6435-1/31504518_922904447870362_6304048994435727360_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1023x1023&ctp=s40x40&_nc_cat=103&ccb=1-7&_nc_sid=e99d92&_nc_ohc=iN41K-KCnCgQ7kNvwEqQbcV&_nc_oc=AdoZK9ALZaVGefyvBg3RDqRyUFFDIUy52JL2TsnJapnyMD_emVW_RXC14PJwGVhliSM&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=P8q5x1E_A2IjW0_dCOmeNA&_nc_ss=7c2a8&oh=00_AQCU_ETNuQu5orbXoxhf2WtOwnUDn5ip06T00WuojG355g&oe=6A8194CE","https://www.facebook.com/michell.cruz.984","18","518105955016882","Malaks ulan.... malaks hangin....baha n.
#alone.....",,,"2",,,,,"0","1445140849000","https://www.facebook.com/michell.cruz.984/posts/pfbid02tZDB3DhAUSoj51nCqpcLUnWUBpCuYMQ6FftfbpnNcg2xWVW9BJEFHo8boKtTVGaJl"
,,,,,,,,,,,,,,,,,,,,"100064615666947","Bandila","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/352524397_6551217134899673_7148408169278467741_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=3pYTKcJDQqMQ7kNvwFD1nbK&_nc_oc=Adq2EIVxT1Dcc3MiAMh60epP0s5a4EFqBkmAHbBa9B8Wts2yaRwNgJVCTzopBO_1Inc&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=P8q5x1E_A2IjW0_dCOmeNA&_nc_ss=7c2a8&oh=00_AQAw4l48YoqFX4lz72_7KnzABPkPUQjcguEjq48qN9MX4g&oe=6A5FFB34","https://www.facebook.com/Bandila.OFFICIAL","4","10153715340652661","NDRRMC, nagbabala sa posibleng paglala ng baha. Tubig sa bundok, ngayon pa lang daw bumababa. Update sa Bagyong Lando, tutukan live sa #Bandila",,,"31",,,,"31","3","1445265928000","https://www.facebook.com/Bandila.OFFICIAL/posts/pfbid0rVdJLXA7Ls3wfsJUQEzy5zf3v7Xwyhkq1QfZRpvQGzQDNvmu61VNbvpmTky7X2qpl"
,,,,,,,,,,,,,,,,,,,,"100064495790734","Hugot Lines ツ","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/274006595_3164491203813914_2713164452425694307_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx640x640&ctp=s40x40&_nc_cat=105&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=jp7cdm4sQqAQ7kNvwHG_Mnt&_nc_oc=Adpen2y31NBCJ9864ihSSX3cIq6DAC9cy5t50WYTiZDs6wPAAPd2YhO1x6_sd-n7piU&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=P8q5x1E_A2IjW0_dCOmeNA&_nc_ss=7c2a8&oh=00_AQC2lDDJrTyVzeUg3bqQJC8WyKKsx-Lo9SKgCHCo1B1YrQ&oe=6A600EF0","https://www.facebook.com/Hugotlinez","15","1630852113844505","Dati kahit baha, kailangan pumasok sa school. Ngayon, wala pang ulan, inaantay na agad magsuspend ng klase. Iba na talaga ngayon. Mataas na agad ang expectation nya sayo kahit hindi pa naman kayo. Tapos makikipagbreak pag nakulangan sa effort. Hays.",,,,,,,"0","78","1445244086000","https://www.facebook.com/Hugotlinez/posts/pfbid0oNmtQuKKxpi2ifvHzqMGP1pfypYHXVjfCpWhKQnM1uonxqjKCuW7g2t2fN3mCMwKl"
"No photo description available.","10204964557449471","photo","https://www.facebook.com/photo/?fbid=10204964557449471&set=gm.918088224957244",,,,,,,,,,,,,,,,,"1107344929","Keith O. San Antonio","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/658928587_10231143510906946_7772330058681182903_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2023x2048&ctp=s24x24&_nc_cat=111&ccb=1-7&_nc_sid=1d2534&_nc_ohc=V0h5edeSS4IQ7kNvwF88Bwc&_nc_oc=AdpoHpMsTTl78pawVRr_pv8POLZs2ddyRtfW6d3BXBfwb9fuUkBHAonLr9XafVm8FjQ&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=P8q5x1E_A2IjW0_dCOmeNA&_nc_ss=7c2a8&oh=00_AQBc7V6aZgzhkAQxXL6jVGe6NdeRPP8-oQVGxBdZhA-otg&oe=6A5FF878","https://www.facebook.com/klenlue","10","918088224957244","Kuha ngayon lang sa intersection ng maharlika highway at mabini street Cabanatuan City. Bahagyang humupa na ang baha. Kanina ay umaagos ang tubig papunta sa kabilang street ng Mabini Extension.",,,"4",,,,"4","0","1445190945000","https://www.facebook.com/groups/youscoopgroup/permalink/918088224957244/"
,,,,,,,,,,,,,,,,,,,,"100064926720554","Disaster Information Service - Philippines","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/313198148_499379358902951_88691280234451512_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx882x882&ctp=s40x40&_nc_cat=110&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Ioj-oV5VRBkQ7kNvwGg9lX2&_nc_oc=Ado5Mb_263DFXm8Tm7-Ga-jecgqt11y9nnzq1XMdOS9cBMy14GrGf8KUsBus-EivmmA&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=fhNpb85jFitpAFdWTTc1XA&_nc_ss=7c2a8&oh=00_AQDRfSFNwyjEsa1FXW11dKTpgdEe6bNwFYpISQVb0J07Lg&oe=6A5FEFF1","https://www.facebook.com/dis.pia.gov.ph","1","893105990738098","DZBB: Nagmistulang ilog ang pangunahing kalsada sa Jaen, Nueva Ecija dahil sa pagbahang dulot ng bagyong Lando. Tinatayang aabot sa dibdib hanggang leeg ang baha sa bahagi ng Jaen na patungong San Leonardo, Nueva Ecija.",,,,,,,"0","0","1445241069000","https://www.facebook.com/dis.pia.gov.ph/posts/pfbid0RUzJYV1jomzWHfHNbe3KabVgfPoY3iXZXjdVFchv9fstddDQB4jWwxzjc873ZVZYl"
,,,,,,,,,,,,,,,,,,,,"100009634339241","Aries Chavez","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/462223468_2320197338311388_8561550946614302282_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s24x24&_nc_cat=104&ccb=1-7&_nc_sid=e99d92&_nc_ohc=6E-a-IP9dZQQ7kNvwHd5heg&_nc_oc=AdrZOx24l0fj3rddVME89jXpLT3herzuPqCmmcMpZ-zobW2GBRB49EmStzmJOIM-46M&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=fhNpb85jFitpAFdWTTc1XA&_nc_ss=7c2a8&oh=00_AQCgjHuBJQ6R2SyRFRVdjUCsZc5tM5gAUEjDu89-rTFiuQ&oe=6A601BBE","https://www.facebook.com/batangpinoy.dekada.3","2","546733948814796","Baha sa Pilipinas 1900's up to Present 
Batang Pinoy Special",,,"47",,,,"47","0","1445137540000","https://www.facebook.com/groups/memoriesoldmanila/permalink/546733948814796/"
,,,,,,,,,,,,,,,,,,,,"100064159110021","Tinig ng Plaridel","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/501086031_1117374753744485_399413617700197784_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx700x700&ctp=s40x40&_nc_cat=110&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Aq9ocoib7LcQ7kNvwG8hjAO&_nc_oc=AdoAJvwGvbF_OTnGOdTSne1DL8sBKSelXkGVbor4_E6JI4vraEad6cdm5T4c3S71hlQ&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=fhNpb85jFitpAFdWTTc1XA&_nc_ss=7c2a8&oh=00_AQBKB1bWXhiC1tobFN6cg9pojPP_W_1aGVU9x100aKkfkA&oe=6A5FEC0F","https://www.facebook.com/tinigngplaridel","0","10153403308598369","#LangoyUP kahit walang baha",,,"24",,,,"24","0","1445256256000","https://www.facebook.com/groups/NarinigKoSaUP/permalink/10153403308598369/"
,,,,,,,,,,,,,,,,,,,,"100064926720554","Disaster Information Service - Philippines","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/313198148_499379358902951_88691280234451512_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx882x882&ctp=s40x40&_nc_cat=110&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Ioj-oV5VRBkQ7kNvwGg9lX2&_nc_oc=Ado5Mb_263DFXm8Tm7-Ga-jecgqt11y9nnzq1XMdOS9cBMy14GrGf8KUsBus-EivmmA&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=fhNpb85jFitpAFdWTTc1XA&_nc_ss=7c2a8&oh=00_AQDRfSFNwyjEsa1FXW11dKTpgdEe6bNwFYpISQVb0J07Lg&oe=6A5FEFF1","https://www.facebook.com/dis.pia.gov.ph","0","893188464063184","GMA: Napuruhan din ang Pangasinan ng baha dahil sa ulang dulot ng bagyong Lando. Siksikan sa evacuation centers ang ilang inilikas sa lalawigan. Sa Dagupan City, maagang hinango ang mga alagang bangus sa takot na umapaw ang mga palaisdaan.",,,,,,,"0","0","1445252547000","https://www.facebook.com/dis.pia.gov.ph/posts/pfbid0RUfJPskR2LEMDerJymMYSxz1e7pR3xmUsGTUQztL1SDYXS8ZAjdb5apiLM6awXoSl"
,,,,,,,,,,,,,,,,,,,,"100064926720554","Disaster Information Service - Philippines","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/313198148_499379358902951_88691280234451512_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx882x882&ctp=s40x40&_nc_cat=110&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Ioj-oV5VRBkQ7kNvwGg9lX2&_nc_oc=Ado5Mb_263DFXm8Tm7-Ga-jecgqt11y9nnzq1XMdOS9cBMy14GrGf8KUsBus-EivmmA&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=fhNpb85jFitpAFdWTTc1XA&_nc_ss=7c2a8&oh=00_AQDRfSFNwyjEsa1FXW11dKTpgdEe6bNwFYpISQVb0J07Lg&oe=6A5FEFF1","https://www.facebook.com/dis.pia.gov.ph","0","893188667396497","GMA: Pahirapan ang rescue operations sa mga residenteng na-trap sa baha na dulot ng bagyong Lando sa Aurora. Ayon sa pinakahuling ulat, dalawa ang nasawi habang 18 ang sugatan sa pananalasa ng bagyo sa Casiguran, Aurora.",,,,,,,"0","0","1445252601000","https://www.facebook.com/dis.pia.gov.ph/posts/pfbid0aMNLzHTLGYudGFGphusH5xoeroPzhqifec14AsBRH78Zw1pSsMZxMvRW3xcFRxfil"
,"1646015582321988","video",,,,,,,,,,,,,,,,,,"100067727980061","Uncle Reymel - Proud OFW","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/295835687_390173519916911_8810498605673675892_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1500x1502&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Xkl6urjbs-4Q7kNvwHHdZ5X&_nc_oc=AdpgTTQpZWu_SxCP1rI1vNAY_k6PTpSJUK2v-zemSHfnkiYBNtRlSOe0Ah8U68gcMvQ&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=fhNpb85jFitpAFdWTTc1XA&_nc_ss=7c2a8&oh=00_AQAAmpgqFACsmG9Rmd88DBZGwlaqtnMUp_nfrF2rU4nBEg&oe=6A6019AF","https://www.facebook.com/profile.php?id=100067727980061","1","1646015582321988","Basta Malaki Walang Problema Sa Baha",,,"28",,,,"28","3","1445222969000","https://www.facebook.com/100067727980061/videos/1646015582321988/"
,,,,,,,,,,,,,,,,,,,,"100002970418493","Urbana Saavedra","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/740812648_27049865354695779_3189559742618208063_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1536x1536&ctp=s24x24&_nc_cat=111&ccb=1-7&_nc_sid=1d2534&_nc_ohc=Rl2eQRqpk58Q7kNvwGxSJPp&_nc_oc=AdpLIydCNrvjq0-n6_Q0GvgsjlgpQ84oU14XtQR5OEVzw941wfbhKVGU9lXoITqeuE4&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=fhNpb85jFitpAFdWTTc1XA&_nc_ss=7c2a8&oh=00_AQCAerWDlHL0h1lrAysWARql3qKKDSPmXTgZn0BNNpPKlQ&oe=6A6022B8","https://www.facebook.com/urbana.santos1","18","918281931604540","Hahaha....baha na dinaan nlang sa kanta...... Pinoy talaga...",,,"38",,,,"38","0","1445237769000","https://www.facebook.com/groups/youscoopgroup/permalink/918281931604540/"
